0.10973,-0.0082654,-0.077688,0.083013,0.13351,0.092595,-3.1989e-05,0.016133,-0.12975,-0.04587,-0.057899,0.064122,-0.030613,0.077508,0.13978,-0.089183,-0.020759,0.028525
-0.0011409,-0.047585,0.19134,0.053583,0.11782,-0.019666,-0.018986,-0.036722,0.029546,0.08554,-0.0043806,0.0093793,0.027308,-0.060241,-0.068063,0.031798,-0.042462,-0.043343
0.13461,0.036238,0.0089738,0.10914,0.0062921,-0.092776,0.049987,0.028173,-0.023331,-0.12027,0.01895,-0.0067152,-0.0075693,-0.205,0.076756,-0.00816,-0.099051,-0.083351
0.018294,-0.035929,0.18683,0.078311,0.11663,-0.023429,-0.0049646,-0.042597,0.035595,0.070796,0.0085734,0.0010265,0.02722,-0.07681,-0.056584,0.024628,-0.04624,-0.041165
-0.12704,-0.0097099,0.014139,-0.043996,-0.10342,0.023225,-0.1686,0.065006,-0.041467,0.033634,0.084261,-0.15109,0.045395,-0.018198,-0.16017,0.09534,-0.013974,-0.042286
-0.1281,-0.057584,-0.031843,-0.13973,-0.029825,0.047239,-0.093048,0.038099,-0.0089217,0.053463,-0.085688,0.052223,0.015677,0.11972,-0.060671,-0.00046088,0.046065,0.022975
0.012411,-0.039997,0.19094,0.067416,0.11489,-0.026127,-0.017979,-0.028711,0.024786,0.069742,0.00018919,0.0027492,0.036287,-0.07705,-0.068096,0.022443,-0.052039,-0.053697
-0.031187,0.012079,0.073458,-0.0878,-0.058387,-0.14995,0.14275,-0.092016,0.19521,0.07771,0.0096176,-0.03223,0.030886,-0.067103,-0.012684,-0.017885,0.11062,0.034939
0.062059,0.037588,0.047736,-0.028482,-0.066819,-0.068446,-0.05329,0.2475,0.0085887,0.1484,-0.0552,0.17403,0.13656,0.030307,-0.045402,0.10313,-0.005709,-0.11771
-0.036012,-0.036105,0.13661,0.1162,-0.0377,-0.011026,0.0080209,-0.23544,0.014359,0.0023015,0.049942,-0.031349,-0.016049,-0.01791,0.052425,0.022631,0.044313,0.00784
0.12052,-0.0055554,-0.044579,0.073829,0.1077,0.080376,-0.12052,-0.021673,-0.063306,-0.0089537,0.075496,-0.01275,-0.17277,0.17425,-0.024066,0.027371,-0.029962,-0.012692
-0.1171,-0.086727,-0.041199,-0.0062159,-0.038714,0.029975,-0.024283,-0.12354,-0.054867,-0.12055,0.013527,-0.013677,-0.28486,0.069855,-0.050282,-0.11051,0.033325,-0.09246
-0.043952,-0.044116,0.13246,0.10758,-0.033108,-0.014519,-0.0033134,-0.23994,-0.03784,0.0133,0.044497,-0.066979,-0.034235,0.018534,0.0029972,0.046507,0.05973,-0.02758
0.15163,0.025675,-0.031272,0.047255,0.08176,0.064941,-0.079314,0.044638,0.10154,0.0028637,0.018084,0.13463,-0.086793,0.086798,0.079517,0.024307,-0.025234,0.03202
0.006293,0.06492,-0.061283,-0.0077828,-0.1257,0.11343,0.042024,0.033712,-0.041036,0.12706,0.062484,-0.082208,-0.05905,0.15661,0.16754,0.24536,-0.15046,-0.0042948
-0.022396,-0.022457,0.10308,0.13919,-0.073727,0.008309,-0.0011678,-0.22376,0.025301,-0.05436,0.10641,-0.069161,-0.035202,-0.0027374,0.052705,0.00081969,0.065012,0.041684
-0.0021371,-0.046007,-0.088885,0.0011674,0.043081,0.19325,-0.16037,-0.094883,-0.060335,-0.065436,0.020521,-0.011114,-0.17674,0.012592,0.018505,0.047526,-0.12007,0.027484
-0.13604,-0.069755,-0.032344,-0.018152,-0.020693,0.030316,-0.090901,-0.044093,-0.10373,-0.15275,0.077896,-0.095273,-0.15573,-0.086768,0.032749,-0.15686,-0.008015,-0.069193
-0.032535,-0.029154,0.1099,0.13444,-0.07811,-0.00058606,-0.0035356,-0.20953,-0.0043474,-0.032967,0.10185,-0.095397,-0.044622,0.014355,0.033779,0.036225,0.051964,0.021932
-0.0044755,0.008617,-0.082746,-0.081548,0.023806,0.16781,-0.14354,0.040701,0.14272,-0.00028914,-0.092829,0.18117,0.0048746,-0.0062364,0.14582,0.019275,0.0012994,0.11386
0.0066529,-0.066932,-0.027838,0.081484,-0.030092,0.08503,-0.024811,0.12045,0.24454,-0.025223,0.16493,0.045378,-0.14638,0.025601,0.022574,-0.095458,0.1481,-0.1591
0.061737,-0.12562,-0.13494,0.07745,0.040029,-0.082274,-0.021139,-0.048119,-0.024291,0.12907,-0.019806,-0.039906,-0.021658,-0.028216,-0.021165,0.023888,0.023774,-0.0060901
0.073475,0.17583,-0.057432,-0.014906,0.059198,0.026672,-0.045536,-0.11115,-0.018476,0.055711,-0.013029,-0.10392,-0.023642,-0.060769,-0.08237,0.098008,0.032185,0.032572
0.02807,-0.10888,-0.041841,0.07863,0.00063883,0.082575,-0.028047,0.092005,0.25785,0.023193,0.14458,-0.031889,0.0047494,-0.02072,0.009216,0.068062,0.052369,-0.10794
0.052199,-0.13796,-0.13532,0.069719,0.037232,-0.084473,-0.016422,-0.045244,-0.016106,0.11669,-0.037555,-0.021447,-0.026147,-0.012265,-0.016934,0.033836,0.022268,-0.011753
0.080489,0.18235,-0.050767,-0.02892,0.039603,-0.011904,-0.0060116,-0.11406,0.0009677,0.043508,-0.041134,-0.070394,-0.03182,-0.084339,-0.034258,0.080295,-0.0092443,-0.0042893
-0.0057449,-0.082286,-0.1467,-0.0048614,0.11434,0.026562,0.014492,0.065995,0.12549,0.015058,0.12941,-0.11945,0.042534,-0.058102,0.022343,-0.00058152,0.12668,-0.091346
0.054907,-0.14033,-0.1309,0.071011,0.015558,-0.091361,-0.037559,-0.0046062,-0.033255,0.11127,-0.046705,0.016812,-0.040825,-0.009512,-0.0019289,0.025159,0.034897,-0.019383
0.075447,0.18586,0.0047418,-0.020422,-0.033399,-0.0036242,-0.051461,-0.087037,-0.031993,0.05758,-0.086372,-0.070725,-0.069118,-0.10435,-0.10066,0.049364,0.014009,-0.065784
0.049352,0.0014604,0.07207,0.061666,-0.090914,0.049926,-0.018225,0.059481,0.28397,0.10178,0.036527,-0.059834,0.01613,-0.075719,0.16756,-0.10037,-0.064236,-0.15934
0.056971,-0.14128,-0.13221,0.060768,0.020837,-0.093771,-0.017483,-0.02581,-0.031453,0.12014,-0.043922,0.0062589,-0.018499,-0.0043946,0.011032,-0.00085964,0.03593,-0.020748
0.07759,0.18376,-0.0094279,-0.067262,-0.0013666,-0.010772,-0.042602,-0.101,0.0076489,0.020236,-0.032403,-0.081198,0.0493,-0.085959,0.070107,-0.031565,0.012779,-0.027879
-0.075249,-0.099466,-0.11586,-0.0080105,0.1378,-0.0022275,-0.01426,-0.051139,0.017328,-0.012129,0.15684,-0.12255,0.066206,-0.068972,-0.078558,-0.051466,0.03847,0.039896
0.10383,-0.11045,-0.068915,0.09741,-0.056689,-0.084965,-0.036282,0.0043484,-0.02448,0.13367,-0.065856,0.067882,-0.058067,0.035777,0.04647,0.10877,-0.020255,-0.051545
0.022034,0.082149,-0.034209,-0.10459,-0.0027559,-0.063511,-0.17649,-0.10708,0.043302,0.089233,-0.12146,-0.15876,0.032727,-0.11317,-0.047382,-0.041851,0.061867,-0.08991
0.060577,0.096699,0.13301,0.012258,-0.1404,-0.0099139,-0.056257,0.05118,-0.013936,-0.032125,-0.088452,0.061034,-0.040981,0.11198,0.061875,0.025578,-0.023277,-0.092967
0.11394,-0.11029,-0.07125,0.094503,-0.025277,-0.11413,-0.059648,-0.0126,-0.013855,0.097661,-0.028515,0.034906,-0.022282,0.013786,0.0334,0.057274,0.052104,-0.042656
0.011399,0.069169,-0.063515,-0.15046,-0.028051,-0.071817,-0.17578,-0.06071,0.0068287,-0.006867,-0.041177,-0.15825,0.033791,-0.050139,-0.081099,-0.068351,0.082011,-0.092125
-0.076035,-0.11767,-0.10964,-0.0045854,0.12641,0.019111,0.016892,-0.075856,0.02603,0.0028246,0.12822,-0.095585,0.056598,-0.095864,-0.10173,0.00096291,-0.012309,0.08955
0.1111,0.014308,0.095289,0.075247,-0.14601,-0.08033,-0.078426,0.026593,-0.035528,0.039794,0.064925,-0.015193,-0.053848,-0.0051014,-0.0083654,0.090428,-0.034457,-0.036006
-0.0044953,-0.038149,-0.16953,-0.057344,0.028187,0.019894,-0.060938,-0.060888,0.14222,0.07474,-0.1749,-0.055907,0.11686,0.025389,-0.035066,-0.08287,-0.085716,0.036323
0.058235,0.11223,0.13195,0.012205,-0.11898,-0.012704,-0.095469,0.048548,-0.026645,-0.055244,-0.051288,0.067981,-0.084946,0.084901,0.025944,-0.033845,0.05958,-0.13439
0.11864,0.0026961,0.069398,0.068566,-0.10043,-0.095981,-0.16522,0.012741,-0.019615,-0.005639,0.11004,-0.047343,-0.01229,-0.0101,-0.069891,0.052215,0.077612,-0.053083
-0.016554,-0.067044,-0.1585,-0.078666,-0.0031815,-0.0074471,-0.13538,-0.02312,0.10368,0.047695,-0.10516,-0.080294,0.13937,0.031402,-0.10152,-0.00060323,-0.064291,0.041344
-0.00078961,-0.11927,0.014894,0.10818,-0.016779,0.083894,-0.060453,0.1461,0.07742,0.088258,0.074696,0.03101,-0.17649,-0.025616,-0.17551,0.07675,0.029005,-0.096424
0.039135,-0.15391,-0.1248,0.072622,0.0062031,-0.085265,-0.017019,-0.034121,-0.028873,0.11798,-0.045033,0.0043452,-0.026518,-0.0029637,0.0029,0.01146,0.017665,-0.022738
0.079941,0.18565,-0.05403,-0.039623,0.022468,-0.016049,-0.010157,-0.075734,-0.038653,0.063519,-0.0055812,-0.026457,-0.01431,-0.11556,0.030913,-0.011925,0.082637,0.0083078
0.037924,-0.15341,-0.12414,0.071495,-0.00063118,-0.088817,-0.015657,-0.035732,-0.030867,0.12061,-0.047696,0.0063592,-0.023913,-0.0062936,0.0074596,0.0099855,0.020704,-0.02641
0.089107,0.075205,-0.085284,-0.062924,0.10547,-0.10741,-0.04592,0.035057,-0.14043,-0.030464,-0.098478,-0.037016,-0.024635,-0.045788,-0.0046475,0.056331,0.1593,0.12296
0.035708,-0.15256,-0.129,0.068634,0.0030917,-0.088438,-0.01403,-0.035946,-0.029613,0.11608,-0.042484,0.0042398,-0.022363,-0.012166,0.005016,0.013765,0.030063,-0.02372
-0.069698,-0.17237,0.033374,0.049895,-0.0097963,0.04156,-0.044696,0.13896,0.0019281,-0.077419,-0.0031657,0.083915,-0.027144,0.10615,-0.049856,-0.019796,0.012711,-0.008202
-0.11203,-0.0089439,0.12313,0.020318,-0.10858,0.046259,0.086124,-0.11448,-0.02008,0.025532,0.0013048,0.032553,0.020018,0.057279,0.0012755,-0.11324,-0.24084,-0.038942
0.035103,-0.1547,-0.1258,0.0666,0.0050842,-0.089887,-0.013514,-0.035637,-0.037529,0.11866,-0.047345,0.0070939,-0.019815,-0.0060983,0.0012701,0.01122,0.025966,-0.018998
-0.064414,-0.14405,0.066589,-0.018606,-0.046189,-0.046473,0.099908,0.045299,-0.024145,-0.039077,0.12116,0.02823,0.15283,0.069308,0.21744,-0.15713,0.065763,0.028869
0.08293,-0.069154,0.0029165,0.11614,0.059355,-0.066066,-0.0047314,0.17368,0.014415,0.092903,0.062332,-0.11441,0.048858,0.03226,0.092484,-0.034859,-0.18872,-0.084079
-0.09314,-0.15626,-0.068211,0.053841,-0.078938,-0.03908,0.040703,-0.098031,-0.029777,0.021839,-0.044473,0.043413,0.027681,-0.06588,0.035255,0.030394,-0.099899,-0.035552
0.15838,0.073064,-0.028985,-0.012783,0.10425,-0.021125,-0.096313,0.050243,-0.0068471,0.042727,0.015462,-0.034823,-0.071564,0.068215,-0.03352,0.019954,0.14641,-0.039253
-0.097089,-0.01796,0.023981,-0.02905,-0.081655,0.09489,0.06406,-0.10395,0.070348,-0.02616,-0.017379,0.26495,-0.1923,-0.028726,-0.05923,-0.1256,0.081697,-0.035569
-0.11439,-0.13815,-0.053953,0.042321,-0.072613,-0.037463,0.034398,-0.10742,-0.09211,0.043416,-0.066539,0.054878,-0.010548,0.0131,0.0079516,0.034971,-0.087083,-0.084923
0.17162,0.073295,-0.033247,0.020073,0.083249,-0.040517,-0.059512,0.028384,0.027017,0.033537,0.021364,-0.040518,-0.052126,-0.033401,-0.017689,0.014263,0.11478,-0.0098602
-0.016422,-0.14222,-0.075214,0.11553,-0.021156,0.072606,0.013821,5.5381e-05,0.090963,-0.022502,0.037053,-0.098294,0.093655,-0.040875,0.084374,-0.042691,-0.20655,0.014034
-0.11315,-0.14083,-0.05176,0.052474,-0.10231,-0.038569,0.032772,-0.090624,0.010787,0.0099886,0.0094364,0.017826,0.037915,-0.089715,0.025821,0.020024,-0.037782,0.019048
-0.032082,0.065148,-0.067661,-0.1088,-0.020224,0.12898,-0.055759,-0.18664,0.036564,0.10491,-0.10351,0.078097,0.00095785,0.12643,0.087886,0.11026,0.12967,-0.013164
0.041562,-0.018607,-0.059063,-0.017695,-0.076429,0.057686,-0.01731,0.047633,0.28813,0.020047,0.1095,0.11215,0.048604,-0.15166,0.12142,0.11433,0.17523,0.15839
-0.12934,-0.13254,-0.054646,0.042483,-0.094183,-0.041509,0.014909,-0.07566,-0.027683,0.021891,-0.015991,0.0023011,0.039548,-0.05582,0.020939,0.053325,-0.042078,0.0033935
-0.074265,0.044287,-0.076198,-0.034762,-0.097638,0.048864,0.0029546,-0.21869,0.040761,0.13646,-0.06962,0.15716,-0.057627,-0.084054,0.036146,0.067519,0.12474,-0.061328
0.027038,0.018766,-0.044901,0.045365,-0.04723,0.16806,0.056909,0.043328,-0.086046,0.085622,0.037249,0.17902,0.10721,-0.026644,-0.23914,-0.034511,0.013764,0.30724
-0.088898,0.063531,0.0049719,0.1797,-0.056658,0.039036,-0.012315,0.066853,0.014356,0.017399,-0.14253,-0.097937,0.020378,-0.02917,0.03116,-0.059882,0.10445,-0.0069905
0.012561,0.094178,0.007167,0.053588,-0.14702,-0.047821,-0.171,-0.035818,0.024543,0.16754,0.042715,-0.012095,0.018906,0.068972,0.094877,-0.21192,0.037117,-0.013552
0.014362,0.04059,-0.092364,0.056401,-0.014256,0.16796,0.17471,0.020938,-0.093273,0.12358,0.086376,0.02377,0.10779,-0.091974,-0.035539,-0.14527,0.079725,0.04952
-0.069105,0.052942,0.0095379,0.18244,-0.068406,0.039269,-0.023294,0.079162,-0.017684,0.050964,-0.13786,-0.1045,-0.043571,-0.013023,0.022855,-0.092686,0.039986,0.071002
-0.017065,0.09195,-0.016513,0.081661,-0.098902,-0.072263,-0.19844,-0.033208,0.018561,0.12666,0.10708,0.09272,0.037589,0.062561,0.034874,-0.23093,-0.050991,0.06168
0.02659,0.011951,-0.031241,0.015186,-0.024285,0.13853,0.25579,0.064743,-0.030441,0.17916,-0.00974,-0.085138,-0.072157,-0.053285,-0.038912,-0.12177,-0.048411,0.0138
-0.08871,0.064003,-0.023627,0.18408,0.0065904,0.026412,0.030357,0.10092,-0.0052233,-0.0051297,-0.11341,-0.014114,-0.0098728,-0.047381,0.002263,0.056688,0.078578,0.14745
-0.081639,0.0745,-0.028307,0.029462,0.019522,-0.10149,-0.19289,-0.028737,-0.030029,0.054154,0.19963,0.18567,-0.0054144,0.014222,0.035931,-0.0059486,-0.10368,0.14029
-0.019276,0.018215,-0.075316,0.078769,0.017232,0.099375,0.13952,-0.029375,-0.11561,0.063498,0.082279,0.18628,0.18891,-0.031839,-0.24958,0.048858,0.080246,-0.023813
-0.10248,0.042143,0.021431,0.18893,-0.015852,0.026975,-0.053054,0.068722,0.012996,0.010397,-0.095468,-0.062567,0.0052908,-0.047267,-0.045732,0.050997,0.11723,0.027952
-0.065099,0.10278,-0.070865,0.02817,0.030571,-0.10804,-0.090971,-0.04849,0.024369,0.12042,0.18044,0.085754,-0.075385,0.082986,-0.068985,-0.22278,-0.13383,0.084558
0.002792,-0.072116,0.068299,-0.077778,-0.019915,0.20978,-0.0065725,0.061343,-0.044531,0.13041,0.018261,-0.062565,-0.16352,-0.038045,-0.02761,-0.16538,0.122,0.0061036
-0.084304,0.075923,-0.059243,0.15923,-0.014361,-0.090814,0.019745,0.012029,0.020621,-0.072681,-0.12223,-0.014594,0.083292,0.034411,0.075279,0.13247,-0.064001,0.12007
-0.10401,0.10564,-0.03372,-0.015909,0.12954,-0.089128,-4.2183e-05,0.003007,-0.072048,0.12725,0.13631,0.037186,-0.093682,-0.045813,0.078966,0.059934,-0.089232,-0.07555
-0.041428,0.01133,-0.11152,0.071696,0.040183,-0.16651,0.050466,0.023536,-0.073376,-0.11609,0.11856,0.082348,0.072134,-0.083767,-0.063408,-0.045955,0.15478,-0.19543
-0.11761,0.035626,-0.032326,0.16648,0.0050876,-0.06094,-0.10564,0.030303,-0.0036349,-0.086994,-0.012496,-0.007299,0.014001,-0.013451,-0.077394,0.029269,0.12347,0.020896
-0.086547,0.098408,-0.055539,-0.043398,0.10056,-0.067865,0.052725,0.041791,-0.095174,0.17464,0.12514,0.05678,-0.10416,-0.078298,0.11921,0.014443,-0.08892,0.016701
0.053155,-0.087534,0.080923,-0.038559,-0.096677,0.18443,-0.017338,0.068875,0.0053489,0.14837,-0.032007,-0.10661,-0.031494,-0.01924,-0.049506,-0.050162,0.08414,0.021412
-0.093202,0.070801,-0.074616,0.061477,0.036673,-0.18242,-0.029709,-0.03717,0.03588,-0.13655,0.018478,0.02564,0.0092558,0.045667,-0.048045,0.1402,-0.082336,0.074762
-0.049696,0.1106,-0.022689,-0.019501,0.17392,-0.013603,0.061373,0.052154,-0.12472,0.10519,0.17237,0.047123,-0.043633,-0.041867,0.11188,0.021897,0.027844,-0.084722
-0.070462,0.07214,-0.093051,0.025318,0.10369,-0.16821,0.029043,-0.012627,-0.049663,-0.11471,0.096838,0.12896,-0.057525,-0.0065945,0.033241,-0.068502,-0.0017065,-0.10166
-0.10795,0.042157,-0.067115,0.052294,0.037748,-0.16174,-0.077971,-0.021283,0.021661,-0.18727,0.080366,0.018832,-0.040893,0.040947,-0.11881,-0.058979,0.016526,0.036223
-0.029633,0.10409,-0.014505,-0.033856,0.10765,0.021223,0.098029,0.046016,-0.14108,0.22298,0.11236,0.049865,-0.049125,-0.13778,0.19857,0.029267,0.02518,-0.017144
-0.035661,-0.0049361,0.019421,0.044665,-0.050292,0.15132,-0.13412,0.0043025,-0.1464,0.023996,0.1064,0.18183,0.12425,-0.2039,0.034092,0.16251,0.043076,0.044574
-0.086718,0.051355,-0.0055755,0.19873,-0.0092398,0.041016,-0.0014138,0.075304,-0.019793,-0.033626,-0.13096,-0.026968,-0.0084492,0.009959,0.000288,-0.029303,0.077428,0.067577
0.036819,0.057323,-0.048391,0.065176,-0.13018,-0.066897,-0.17124,0.020871,0.10766,0.14318,0.0095897,-0.051364,0.088274,0.061644,0.097577,-0.088524,-0.16097,0.1868
-0.084848,0.051417,-0.0090667,0.20062,0.00021107,0.035176,-0.014262,0.077676,-0.020998,-0.048893,-0.12275,0.0013468,0.0086702,0.010558,0.0026917,-0.029497,0.085665,0.066485
-0.11867,0.043615,0.012935,0.0035811,0.065666,-0.058595,-0.03607,0.062546,0.12471,-0.00598,-0.092017,-0.14236,-0.24321,0.025701,0.083581,0.12228,-0.19317,-0.0047785
-0.069088,0.042332,-0.0019327,0.20939,-0.010506,0.047062,-0.01083,0.087425,-0.012146,-0.010441,-0.12712,-0.013454,0.00078647,-0.014989,0.002004,-0.029438,0.098097,0.066844
0.00080395,-0.11694,0.082638,-0.041996,0.047009,0.12288,-0.026765,0.034221,-0.06147,-0.13311,-0.0023933,0.024295,0.01607,-0.11287,0.081474,0.33751,-0.022218,-0.017288
0.08761,-0.068143,0.073523,-0.062438,-0.046527,-0.12026,-0.13006,-0.079939,-0.028336,-0.09713,0.019192,0.13195,0.11667,0.09492,-0.038119,0.010856,0.08272,-0.05503
-0.092942,0.052991,0.0038413,0.19316,-0.0068456,0.034329,-0.019697,0.076381,-0.017622,-0.058806,-0.12648,-0.02501,-0.010684,0.021094,0.016361,-0.049302,0.062012,0.059516
0.038865,-0.041484,-0.019842,-0.070112,0.053578,-0.020372,0.27564,0.014298,0.033805,-0.028046,-0.13106,-0.18199,-0.062942,0.021702,-0.089031,-0.061237,0.067199,-0.11553
-0.0015262,-0.034111,0.035135,-0.040285,0.0085919,-0.17935,-0.017226,0.15155,0.16697,-0.060376,0.023346,0.18838,-0.082408,-0.17465,0.012716,-0.13093,0.065439,0.091124
0.15249,-0.12,0.061905,-0.042599,-0.044524,0.0044902,-0.020104,-0.033754,-0.022682,-0.022907,-0.031543,-0.015056,0.01359,-0.060512,0.062473,-0.035758,0.054386,0.096519
-0.15362,0.10998,-0.028408,0.081076,-0.039519,-0.002475,0.0067324,0.061698,0.013239,0.052397,-0.026951,-0.01136,-0.031036,-0.012565,0.056812,0.085247,0.010849,-0.11848
0.011419,0.045253,-0.0054596,0.0027641,-0.13934,0.055097,-0.012092,-0.087787,-0.1132,-0.0088391,0.057479,0.11844,0.33904,0.074577,0.03923,-0.052962,0.001788,-0.29074
0.14582,-0.11865,0.065365,-0.058449,-0.054712,0.020396,-0.00070473,-0.037892,-0.053891,-0.057756,-0.024955,-0.019314,0.0041018,0.058849,0.030116,-0.078673,0.0043835,0.082273
-0.12579,0.12468,-0.037535,0.09254,-0.051538,0.019675,-0.012922,0.041434,-0.0015729,0.090266,-0.031527,-0.011308,0.0049988,-0.077322,0.10555,0.044876,0.082533,-0.11886
0.13745,-0.085597,0.030298,-0.080877,-0.063636,-0.0094847,-0.03958,0.028813,0.041259,-0.035426,0.10632,0.018769,-0.10989,-0.094045,0.047539,0.11451,-0.072316,0.19576
0.15976,-0.11095,0.049837,-0.066597,-0.035728,0.0084791,-0.013069,-0.046345,-0.025416,-0.0099666,-0.008967,0.034495,-0.021566,-0.021715,0.023215,0.0095273,0.028592,-0.050226
0.063207,-0.040711,0.040291,0.028373,-0.1712,0.029859,-0.067177,0.013719,-0.21349,0.018856,-0.031751,-0.02832,-0.049211,-0.16504,0.023027,-0.12666,0.019514,-0.015159
-0.10075,0.065115,-0.039871,0.095589,0.028393,0.10994,0.013374,-0.076425,0.069745,0.066518,0.051576,-0.0038751,0.18624,0.20355,-0.054303,0.084619,-0.0044198,-0.21865
0.15093,-0.11756,0.048933,-0.078667,-0.039646,0.035251,-0.0070185,-0.044631,-0.043335,-0.019974,-0.014574,0.0161,-0.035998,-0.015495,-0.012204,-0.028909,0.0010728,0.0089912
0.062759,-0.0082297,0.026447,0.032023,-0.16711,0.021905,-0.052128,0.022424,-0.22589,0.049479,-0.020899,-0.029907,-0.017061,-0.20336,0.085753,-0.066387,0.013351,-0.052425
