0,0.69237,11.018,0.93499,-0.34366,8.2006,2.8566,-13.472,7.3603,3.7751,16.191,7.61,3.2795,-14.82,6.9381,0.30658,15.973,6.5446,0.39426,-12.657,6.8253,-1.4817,15.689,6.345,-0.90058,-1.3981,3.2686,6.1315,2.4322,-17.061,1.2729,-4.1591,13.861,1.2499,0.1236,-10.526,-8.5433,-2.3094,7.7331,-8.9473,-0.52669,-9.1853,-13.273,1.0811,4.8554,-13.628,2.0594,-1.0243,3.8897,1.2192,-0.90113,3.998,0.93818,-0.69654,8.3074,0.7475,-0.60736,5.8065,-1.0605,-1.8138,29.488,-2.3141,2.2053,24.711,-2.9073,0.37992,29.721,-2.7086,-0.25468,35.223,-2.2647,1.6151,4.9384,0.70106,4.9166,0.64039,4.8677,-0.41835,0.016509,4.7777,-1.3282,3.4238,0.64334,-1.0357,-3.5493,0.67271,-0.16861,4.263,-0.32545,-1.9306,-3.8906,-0.45263,-1.7481,-1.3945,-1.0264,-0.34967,-0.64033,-1.0421,-0.40416,1.6894,-1.0139,-0.38919,-1.802,-1.0601,0.28886,0.96258,-0.16109,-1.0588,-0.83836,0.47519,-0.38848,1.0442,1.1957,0.31832,-0.9639,1.5666,0.65297,-1.1612,-1.216,-0.60436,-1.2553,1.5404,-1.2136,-0.75153,-1.1564,-1.2076,1.2518,1.2496,-1.4441,-0.86148,-0.72781,-1.4264,-0.94137,0.92189,-1.7684,0.95644,-0.87298,-1.6775,1.2129,12.441,10.413,3.6147,13.099,-0.63194,-1.4578
1,-0.18071,9.8713,1.7518,-1.8481,7.0161,3.7178,-13.409,6.1495,3.0207,13.719,6.4365,2.6009,-13.649,5.8065,-0.2584,14.352,5.415,0.52215,-12.015,5.6269,-1.3526,14.587,5.1818,-0.78555,-1.7281,2.4234,6.2163,1.6915,-14.668,0.61757,-2.8891,12.742,0.67904,-2.5894,-9.8104,-9.3094,-2.8558,8.4806,-9.5634,-1.9489,-9.4732,-14.038,0.74346,5.6555,-14.287,1.2254,-1.9571,5.5892,1.6241,-1.5553,5.3769,1.7006,-0.078304,8.9876,0.8358,-1.1604,6.7014,0.048929,-2.2185,27.187,-1.9712,2.0232,23.423,-3.0977,-0.55781,28.142,-3.108,-0.24299,35.331,-3.2749,-0.026599,5.8589,1.3539,5.7582,3.5842,5.6732,-0.64329,-2.7036,5.7704,-1.6027,4.6101,1.05,1.2576,-4.6017,1.5234,0.98625,5.4042,-0.38137,-0.75158,-5.421,-0.35695,-0.97992,0.47653,1.0778,0.62972,0.76494,1.0237,1.2806,-0.32713,1.2321,1.4814,0.81422,1.3145,0.67544,-0.7926,1.0818,1.7822,0.74393,0.23163,2.2254,-0.91779,-1.3605,0.76646,0.89422,-1.6027,0.82908,1.1934,1.323,0.99438,1.4304,-0.28955,1.4649,-0.058352,-0.08656,1.4358,-1.3263,-1.6856,1.898,0.92148,1.1832,1.4341,0.97883,-1.3231,1.3727,-1.4445,1.4037,0.98152,-1.0335,11.901,10.119,4.009,12.071,0.63781,0.50174
0,-0.64081,10.861,2.2088,0.057132,8.0606,3.0752,-12.793,7.1419,2.6876,14.477,7.445,3.1096,-13.133,6.7612,-0.43209,14.044,6.9871,0.20715,-11.063,6.7482,-1.9967,13.75,6.8881,-0.74894,-1.8337,3.1139,6.1285,2.2776,-16.282,1.1984,-3.6087,12.985,1.2073,-0.36773,-9.3485,-8.2197,-1.1284,5.9649,-8.4325,1.0343,-8.0445,-12.857,1.6589,3.0941,-13.062,3.2839,0.5095,2.3632,-0.75567,0.65123,2.4954,-0.3351,-0.95213,7.4833,1.4447,-0.47773,5.4333,0.88344,-0.5834,29.377,-1.8985,0.91217,25.417,-1.8816,1.9508,30.029,-1.3335,-1.9402,36.464,-1.6234,0.80347,3.9104,0.031894,3.9584,0.52858,3.8073,-0.73733,-0.74316,3.7355,0.01063,3.5776,0.39169,1.8599,-3.6095,-0.045728,1.7338,3.8825,-1.0198,2.2373,-3.0144,-0.34109,1.0113,0.95217,0.90998,2.1979,0.17412,0.90604,2.3242,-0.35865,0.80724,0.84458,1.4812,0.7208,0.33149,-0.87064,0.22788,-0.1196,1.1683,0.70527,-0.46405,-0.96406,-0.40391,-1.7994,1.168,0.46622,-1.222,0.73042,0.84294,1.6449,0.84598,-1.1787,0.85867,-0.99524,1.0403,0.79879,-0.69798,-0.87206,0.59944,0.90617,0.52049,0.43761,1.144,-0.68255,0.53811,-1.6922,0.73789,0.85617,-0.49869,12.083,8.5121,2.0747,13.91,0.70247,-1.393
1,-0.32084,10.657,2.6402,0.38506,7.9075,3.4621,-11.267,6.9969,1.9241,16.352,6.8881,1.2525,-12.153,6.7322,-1.8481,14.535,6.5851,-0.78335,-10.426,6.4931,-3.2551,13.955,6.4936,-1.6645,-0.19038,2.7173,6.4674,1.844,-16.964,0.77002,-1.9489,13.425,0.7787,-2.724,-9.5949,-7.9807,-1.0139,6.4932,-8.4531,-0.061088,-8.1003,-12.407,2.3228,3.5911,-12.766,2.267,0.22271,2.7911,-0.53841,2.2976,2.8376,-0.42545,0.64634,6.5625,0.68622,-0.22063,4.7811,0.059177,-0.54285,28.171,-1.99,0.24912,24.717,-2.6412,1.6309,29.755,-2.5175,-1.7473,36.679,-2.6349,1.9315,3.4011,-0.33733,3.2935,0.33118,3.2602,-0.50168,-1.4736,3.3441,0.62885,3.9903,0.38582,2.0968,-4.5221,0.15028,3.1015,4.247,-0.55963,1.8433,-3.6014,1.956,1.9152,0.42302,1.0107,1.6016,-1.3314,1.0021,1.6973,0.60042,1.0694,-0.30859,-0.10315,1.1878,0.25761,-0.72239,1.4285,-0.71532,1.0098,1.9402,-0.84844,-0.87109,-1.4342,-2.5993,1.0865,-0.74441,-1.8266,-1.2305,0.97281,1.1737,0.9748,0.69827,1.0486,-1.0375,-0.020131,1.004,0.47103,-0.77962,0.82499,1.0975,0.78575,0.6719,1.2882,-0.73591,0.30194,-1.082,0.92717,0.65779,-0.9129,11.422,8.7155,2.2051,12.957,-1.8424,-1.385
0,-0.38918,10.511,0.48687,-1.3288,7.6976,1.5686,-14.047,6.8335,2.3146,17.739,7.1426,2.3045,-13.403,7.3326,-0.47231,15.709,7.1688,0.62342,-10.955,7.6371,-1.4502,15.429,6.9929,-0.13932,-1.2984,2.8278,4.4637,1.9339,-18.886,0.69264,-2.0998,15.874,0.70556,-0.80371,-9.7939,-9.2372,0.25928,6.9246,-9.5799,0.45148,-7.8399,-13.9,2.8829,3.7113,-14.229,2.9941,0.82757,3.9481,-1.0862,-1.9664,4.4033,-0.77402,2.0666,9.4381,-0.20918,0.83304,7.6283,-0.9598,0.60159,29.45,-1.7173,0.66036,26.613,-1.2393,2.1242,29.174,-1.3962,-0.66837,35.802,-0.75342,-0.34508,6.2993,0.21437,6.2672,1.0268,6.3274,1.2698,0.067979,6.1523,-0.30837,2.3559,1.927,0.95465,-2.8656,1.87,1.0247,2.8357,0.10902,-0.15423,-3.1155,0.12351,-0.58992,0.90727,0.77187,0.19683,3.9705,0.73262,-0.088856,-1.953,0.86409,0.50723,1.7787,0.67815,1.0061,-1.1942,1.3873,0.93018,1.1393,0.10711,1.1923,-1.0628,0.24096,-0.75582,1.0915,-1.3277,0.51025,1.6406,0.80869,-0.82868,0.82307,-2.1887,0.76375,-0.091274,0.17669,0.72982,-0.1794,-0.62355,0.9058,0.78191,0.51587,1.0133,0.80586,-0.84218,1.414,-0.53865,0.9923,1.3859,-0.37502,13.179,9.6498,4.0967,13.006,-1.9501,-1.5346
1,-1.0497,10.412,0.58648,-0.19656,7.6629,1.4055,-15.006,6.6803,2.8525,16.677,6.9921,3.0252,-13.434,6.7774,-1.1711,14.493,6.8799,0.11036,-10.396,7.1048,-2.4327,13.834,6.7643,-0.86157,-1.0902,2.7248,4.2521,1.8079,-18.361,0.56455,-2.6321,14.903,0.56083,0.0043776,-9.9909,-9.2974,0.50831,6.973,-9.664,0.93993,-8.0788,-13.945,3.0518,3.9316,-14.228,2.8113,-0.16736,3.9374,-0.066609,-1.3269,4.2569,-0.066595,0.40623,8.6353,-0.24539,-1.0659,7.8016,-0.20121,-0.18843,28.626,-2.6784,0.093888,26.553,-1.8355,1.7462,28.721,-2.1475,-1.5219,35.894,-1.9123,-0.54128,6.2224,0.71395,6.24,1.4189,6.1323,-0.88101,-0.42538,6.1647,0.13348,2.7681,1.7154,0.455,-3.3111,1.6069,1.1572,3.1837,0.060962,-1.0594,-3.443,-0.075882,-1.0236,1.5631,0.95339,0.2735,1.9945,0.9354,-0.044215,-1.1948,1.0666,1.3551,1.6496,0.62732,1.6945,-0.98958,1.063,0.31548,1.176,-0.3489,0.94097,-0.95231,0.1853,-1.3299,1.1046,-1.1927,-0.34125,0.46329,0.89725,0.2797,0.88293,-1.7054,0.88809,0.87131,0.15901,0.80812,-0.33294,-0.74838,0.97498,1.1608,0.78865,0.97954,1.0378,-1.0931,1.2541,-0.052564,1.2518,1.4721,0.3489,12.746,9.6829,4.1695,11.912,0.66297,0.53111
0,-0.26439,9.9461,0.90474,-0.74551,7.1815,3.0187,-14.27,6.0169,2.8524,16.934,6.446,3.6669,-14.562,6.2101,0.59873,15.149,6.6624,2.3987,-13.002,6.2747,0.1066,14.922,6.7726,1.9911,-2.3523,2.2257,5.9501,1.3793,-18.482,0.15583,-4.1482,15.306,0.17608,-0.3504,-10.634,-8.7765,-0.44055,8.2216,-9.102,-1.6446,-6.7657,-13.23,3.9251,4.4452,-13.455,1.2614,-0.49665,4.3881,0.074258,-0.55118,4.8023,0.13091,-1.2105,9.5013,1.2771,-0.076327,8.1939,1.3504,-1.6771,29.057,-0.9342,0.3846,27.033,-0.68437,-0.32499,28.33,-1.8339,-1.5579,35.807,-1.1007,-0.099955,6.6495,0.27288,6.6627,0.22057,6.3448,-1.7535,0.33856,6.3861,-0.016013,3.0393,2.0355,0.47348,-3.6847,2.3637,0.30582,3.3814,0.0071086,-0.93521,-3.8232,1.0693,-1.3229,1.5452,1.156,0.77918,1.3407,1.1653,0.17527,-0.90632,1.151,-0.15468,1.3716,1.0946,-0.31091,-0.78476,0.51287,0.80429,0.93439,0.60133,2.172,-0.88399,-2.3696,0.30796,0.99568,-0.97078,2.4286,0.96476,1.1478,0.03249,1.1203,-1.2386,1.1205,2.6937,0.054923,1.123,-2.0979,-0.37588,1.1939,1.3373,0.62984,1.1558,1.4062,-0.9858,1.3979,0.80226,0.91698,1.5021,0.23919,12.033,10.611,5.5124,11.384,-1.8991,-1.4827
1,1.1942,9.7054,1.2824,0.1949,6.9157,3.68,-13.666,5.7973,4.4156,17.506,6.1197,3.6323,-14.479,5.8051,1.4275,16.413,5.9671,2.2335,-12.696,5.972,0.76541,16.194,6.0615,1.4822,-0.93366,1.9797,6.433,1.1646,-18.311,-0.01654,-3.0171,14.546,-0.010371,-2.7748,-11.113,-8.7781,0.73362,8.3609,-9.1876,-1.547,-7.1744,-13.226,5.0769,4.7933,-13.504,1.5034,-0.31818,4.7536,-0.19316,-0.60924,5.2689,0.20958,-1.0672,9.468,1.7759,0.3109,8.1073,1.6286,-2.4717,28.119,-0.30612,1.476,26.347,-0.35829,-0.64995,28.452,-1.5821,-0.65792,35.962,-0.69087,0.22847,6.6627,0.067847,6.5859,0.44201,6.3203,-0.69512,-0.098037,6.3357,-0.76418,3.623,1.7483,0.53047,-3.8913,2.0333,0.65106,3.7875,-0.48758,-0.92334,-4.4048,0.29999,-1.2842,0.79493,1.1169,0.43357,0.70162,1.1307,0.33782,0.3782,1.2169,-0.24633,0.6941,1.1923,-1.485,-0.60175,0.93254,0.79837,0.82289,-0.53653,0.8614,-0.89204,-2.2692,0.47086,1.0167,-1.9898,1.3883,1.3672,1.2593,0.36213,1.2809,0.33782,1.309,1.6023,-1.0355,1.3239,-1.275,-0.50772,1.2913,1.3956,0.79477,1.3062,1.4408,-1.1794,1.1748,1.1088,1.1375,0.97117,0.5168,11.01,8.6563,5.0389,11.573,-1.9608,-1.511
0,-1.4802,10.081,1.878,-0.93049,7.2884,2.9455,-13.436,6.1356,3.4245,14.902,6.5797,2.8003,-13.576,5.9355,0.10411,15.781,6.0692,1.4357,-10.524,6.4028,-1.6796,14.617,6.2455,-0.25227,-1.2249,2.3533,6.1487,1.5117,-16.762,0.39243,-2.4696,13.936,0.44777,-1.8539,-10.265,-9.0065,-0.72993,7.1509,-9.421,-0.74225,-8.659,-13.543,2.6516,4.5329,-14.139,2.5728,-1.1199,3.9101,0.33662,-0.45984,4.3425,-0.098284,-0.77147,8.2091,0.14533,-0.23229,6.6419,-0.60311,-1.5815,27.635,-2.6692,1.705,25.539,-2.1863,2.4237,28.813,-1.0673,-3.1284,35.57,-1.2701,0.88527,5.618,-0.04458,5.5434,0.30931,5.3581,0.69624,0.059049,5.3798,-1.1596,3.7236,1.8375,0.15351,-4.2766,2.3785,-0.77406,4.5694,-1.2816,-0.61787,-4.6326,0.34922,-2.7588,-1.1922,1.0436,1.4336,0.14268,0.9989,0.8403,-1.1233,1.0488,1.0756,0.39038,1.0995,-0.44091,-0.79125,-0.57389,-0.12083,1.0218,-0.34183,-0.08773,-0.89876,-0.33683,-2.2469,1.0568,0.53312,-0.37729,1.5207,1.1314,0.70083,1.1735,-0.3384,1.1689,1.0959,0.20924,1.1908,-1.7171,-1.1588,1.315,0.82789,1.082,1.2465,0.91071,-1.0264,1.577,-0.91634,1.1486,1.0488,-0.24759,11.415,7.6631,2.623,14.396,-1.9783,-1.568
1,0.31077,9.9006,1.8727,0.47607,7.0486,3.3683,-12.854,5.9869,4.1683,16.467,6.1801,3.0683,-13.583,6.0266,0.58719,16.116,5.7213,1.0816,-10.748,6.3116,-1.6613,15.413,5.8449,-0.47278,-0.51292,1.9297,6.5002,1.0671,-17.5,-0.034437,-2.9123,13.801,-0.051543,-1.8798,-10.133,-9.4776,-0.20647,6.6733,-9.8517,-0.40228,-8.0489,-13.724,3.5231,4.2161,-14.283,2.8131,-0.93792,3.1137,0.31224,-1.3736,3.6028,0.33773,-0.89656,6.9995,0.83692,-0.93504,5.6999,-0.20843,-1.0642,27.625,-2.9091,1.8054,26.26,-1.7774,2.8523,28.59,-1.5833,-2.0566,37.078,-1.1247,0.80821,4.6281,0.18228,4.6012,0.74977,4.4722,0.18949,0.016163,4.5068,-1.0907,3.3256,0.8538,-0.26277,-3.5043,1.2154,0.19185,4.1627,-1.6559,-0.91918,-4.3425,0.29727,-1.9136,-0.16347,1.0895,0.51205,1.4248,1.065,0.75909,0.095624,1.126,0.58243,1.0463,1.0551,-1.0328,-0.7139,0.35905,-0.32251,1.0157,-0.2787,-0.54459,-0.8796,-0.16806,-2.022,1.0937,-0.48327,-1.0181,2.1296,1.1693,0.64353,1.2017,0.16231,1.2427,1.5702,-1.2954,1.2065,-1.9873,-0.69936,1.0013,0.85223,1.0904,0.81614,0.94609,-0.67773,1.2201,-1.16,0.97167,0.96566,-1.8681,11.43,7.6911,2.3816,13.93,-1.9915,-1.6052
