-0.053016,0.044223,0.15987,0.047423,-0.02632,-0.11694,-0.064456,-0.046442,-0.011984,0.18952,-0.063334,-0.085648,-0.083985,-0.023701,0.052002,0.17362,0.0077531
-0.049042,0.17872,-0.019971,0.090461,-0.024248,-0.016441,-0.05692,0.050038,-0.040477,-0.069612,-0.03005,0.034216,-0.096506,-0.044934,-0.042831,-0.013335,0.018557
0.066255,-0.032399,0.19782,0.044387,-0.085635,-0.048363,-0.043245,0.0095077,-0.032455,-0.098737,-0.029911,0.031203,-0.009731,0.059782,0.15647,0.12262,0.033077
-0.038488,-0.004551,-0.139,0.037471,0.11019,-0.024397,0.036633,-0.043048,0.15109,0.0063422,0.038689,-0.27391,-0.10254,-0.12751,-0.1154,0.12081,-0.10222
-0.051978,0.1817,-0.072036,0.066303,-0.01104,-0.073019,-0.016081,-0.0073095,-0.056785,-0.014569,0.023245,0.022607,-0.0099105,0.016654,-0.0284,0.013281,0.040222
-0.022755,0.012746,0.21506,0.087057,0.076983,0.035921,0.089518,0.016847,-0.10957,0.030497,-0.077838,-0.056437,0.060807,0.015671,-0.071629,0.0041438,-0.064323
-0.049908,0.18059,-0.070228,0.072112,-0.013617,-0.071694,-0.010367,-0.0067295,-0.070757,-0.011532,0.025786,0.023326,-0.0050747,0.024281,-0.032699,0.017078,0.044328
0.040908,-0.097235,-0.11368,-0.062613,0.086051,0.069276,0.051401,0.0032738,-0.21232,-0.093345,0.092459,0.069399,0.02897,0.080591,0.016808,0.17383,0.043227
-0.048502,0.1787,-0.07783,0.073466,-0.00025372,-0.063761,-0.0036016,-0.0062732,-0.081163,-0.021468,0.034649,0.020509,-0.01389,0.024478,-0.031404,0.027272,0.048983
-0.002292,-0.018221,-0.21654,-0.12661,-0.015865,-0.057024,-0.057054,0.0024936,0.088576,-0.049871,0.0074138,-0.072825,-0.069345,-0.027927,-0.070905,0.019499,0.030966
-0.047535,0.062856,0.12805,-0.0072749,-0.15743,-0.075334,-0.086253,0.0378,0.11275,0.099239,-0.083862,0.059948,0.05476,0.012039,-0.0693,-0.21011,-0.024647
-0.048869,0.17767,-0.0824,0.066628,-0.0060863,-0.068459,-0.0064458,-0.0066072,-0.085783,-0.018324,0.03108,0.023887,-0.011796,0.025347,-0.039107,0.026413,0.047864
0.025807,0.034399,-0.039828,0.036478,-0.0052251,0.0083539,-0.12759,-0.017797,0.11904,0.020741,0.16249,0.26055,-0.030087,-0.0013434,0.37854,-0.046038,-0.022866
0.0060914,-0.0019222,-0.12684,-0.17007,-0.1271,0.11219,-0.0097834,-0.091075,0.031169,0.067257,0.062608,0.042592,0.049902,0.027538,-0.039347,-0.041495,-0.020933
-0.032741,0.13613,-0.041476,0.16984,-0.0039987,-0.036465,0.089163,0.0032394,-0.050847,-0.10739,0.026242,-0.041516,-0.072164,0.085973,0.028573,-0.034364,-0.11619
0.015793,-0.008028,0.039503,-0.048979,-0.005556,-0.04674,-0.059646,-0.10672,0.36308,-0.085203,-0.021046,-0.16669,0.028541,-0.081944,-0.027675,0.15674,-0.0049489
-0.054807,-0.092945,0.080731,0.068844,-0.049576,-0.19034,-0.020831,0.026108,-0.072913,0.047858,-0.10506,0.14781,-0.070298,0.018055,-0.10529,0.10504,-0.056531
-0.038702,0.13694,-0.03449,0.1581,-0.018963,-0.052459,0.089581,0.0095027,-0.054999,-0.090349,0.046638,0.013755,-0.072352,0.080612,0.0013035,-0.045149,-0.15675
-0.042281,0.086101,0.081434,-0.059928,0.031788,0.056289,0.024006,0.051671,0.21426,-0.11553,0.048671,0.14881,0.22059,-0.10084,0.16155,0.094494,-0.079462
0.010083,0.012492,-0.079316,-0.12669,-0.16979,0.091563,-0.07706,-0.14531,0.090378,-0.016043,0.031131,-0.074217,-0.098989,0.06326,-0.099796,-0.010825,-0.089675
0.007339,0.090765,-0.0034352,0.16925,-0.0074731,0.066625,0.12524,-0.033993,0.0078956,-0.17415,0.032243,-0.075487,-0.031317,0.13829,0.10176,-0.1415,-0.13344
-0.011501,-0.012749,0.10605,0.019402,0.034304,-0.087494,-0.050265,-0.089605,0.24828,-0.21434,-0.10075,-0.21589,-0.021857,-0.061055,-0.087164,0.10682,-0.01361
-0.019394,-0.14985,-0.056986,0.032573,0.017087,-0.17891,-0.01887,0.058475,-0.095329,0.070985,-0.09498,-0.022245,-0.029974,0.080555,-0.058036,0.02497,0.054756
0.0063209,0.079908,0.0016861,0.17876,-0.024954,0.029781,0.13579,-0.026456,0.058152,-0.14288,0.037704,0.016504,-0.044016,0.16535,0.073443,-0.12166,-0.19358
-0.04074,0.080055,0.15964,-0.034331,0.080374,0.033012,0.039762,0.069482,0.076765,-0.1952,0.053729,0.061099,0.19457,-0.07754,0.072293,0.038704,0.019375
-0.076386,0.0025307,0.011827,-0.062785,-0.028993,0.11532,-0.038473,0.03606,0.11472,0.033911,-0.11274,-0.093215,-0.029536,0.30788,-0.20951,-0.084956,0.19951
0.079271,-0.073374,-0.063164,0.1953,0.003955,-0.061099,-0.014996,-0.066386,-0.06412,0.0051146,-0.034177,0.019758,0.031062,-0.071378,0.018252,0.054806,0.10434
0.015384,-0.052844,0.0041812,0.16666,0.10522,0.1041,0.036535,-0.12182,-0.020858,0.11157,-0.016728,0.092144,0.034872,-0.14274,-0.083477,-0.12909,0.02615
-0.015985,-0.01925,-0.12297,-0.072845,-0.079665,0.0091823,0.18155,0.017715,0.02811,-0.0022164,-0.26319,-0.084338,-0.047675,0.029298,0.13366,0.018758,0.057196
0.07988,-0.097259,-0.070939,0.17545,-0.01486,-0.055661,-0.030076,-0.049883,-0.025176,-0.011759,-0.024928,1.8206e-05,0.0003638,-0.11013,0.015751,0.047606,0.13284
0.047007,-0.082064,0.010702,0.13101,0.0965,0.11801,0.06566,-0.13684,-0.021132,0.16708,0.047169,0.051773,-0.061293,-0.144,-0.1208,-0.060508,0.038476
0.035853,0.013859,-0.033095,0.10293,0.13211,0.20234,-0.10388,0.02857,0.098638,0.015112,-0.011332,-0.011125,-0.005917,0.087111,-0.035492,0.0030164,0.20879
0.062011,-0.1042,-0.016594,0.16292,-0.12094,0.022857,0.012019,0.075386,-0.020968,-0.049217,0.029471,0.06533,-0.015038,0.0069322,0.032612,0.0941,0.17238
0.030388,-0.084361,0.089209,-0.019083,-0.035272,0.085318,0.24112,-0.11011,0.0069508,-0.071304,-0.04082,0.054108,0.022067,-0.11039,-0.074919,-0.088887,0.099068
-0.029748,0.015496,0.042771,-0.042307,-0.13481,-0.13579,0.13752,0.096165,0.050993,0.009427,-0.0098277,-0.13313,0.013452,0.17752,-0.16034,-0.12679,0.31286
0.093628,-0.081607,0.0046046,0.15346,-0.12545,0.011348,-0.078768,0.067627,0.018096,-0.054789,0.00023206,0.028173,-0.019456,0.020257,0.052978,0.045782,0.041607
0.065254,-0.045984,0.11112,-0.034003,-0.040171,0.15186,0.12263,-0.11424,-0.0087174,-0.1156,-0.080409,0.098406,-0.13405,0.022345,-0.10386,0.0069788,0.016238
-0.030434,0.0025745,0.062045,0.13615,0.028594,0.1827,-0.002622,0.2508,0.10067,0.047034,-0.018283,-0.021379,-0.038975,0.0016546,-0.036611,0.09048,-0.010001
-0.034451,0.031714,0.053639,0.015851,-0.16475,0.18474,0.096419,0.035674,0.078772,0.06908,0.098021,-0.012598,0.059284,0.073536,0.0573,0.13784,-0.17144
0.052046,-0.033623,0.079227,-0.083931,-0.19002,0.064109,0.11378,-0.089144,-0.0806,0.0054045,-0.020812,0.090378,-0.073164,0.039431,-0.041098,-0.0087844,0.031782
0.051677,0.039401,0.047649,-0.053608,0.073997,-0.11673,0.032681,-0.22979,-0.014189,0.039853,0.13432,-0.023513,0.16835,-0.06556,0.15571,-0.09411,0.19742
0.067556,0.046632,0.077484,0.055784,-0.15171,0.13875,-0.069081,0.019389,0.024369,0.034154,-0.025882,-0.16548,-0.022228,0.048864,0.080985,-0.025657,-0.04778
0.075087,0.006422,0.13514,-0.02104,-0.16375,0.13607,0.022661,-0.01032,-0.054363,-0.038088,0.010817,-0.019962,-0.13414,0.01212,-0.0024747,0.071912,0.047394
-0.073848,0.0048256,0.10274,0.051895,0.079117,0.047709,-0.011154,0.26587,0.12159,0.070085,0.0013728,-0.038497,-0.0087447,-0.15719,-0.0060106,-0.084288,0.051672
-0.047062,0.12949,0.0061543,-0.14052,-0.042296,0.12501,0.039429,-0.10851,0.018522,0.012719,0.10189,0.055072,-0.018043,-0.014414,-0.032961,0.022886,0.0031028
0.059798,0.051584,0.10019,-0.071797,-0.14462,0.14506,0.075904,0.042244,-0.12329,-0.051039,0.060841,-0.088998,-0.014784,-0.026784,0.05616,-0.030097,0.086354
0.072248,0.031423,0.040173,0.045597,0.072658,0.041669,0.026966,-0.223,0.042071,0.022527,0.12111,-0.062975,0.15647,0.22904,0.10187,0.14195,0.10936
0.033899,0.14976,0.059668,-0.11514,-0.0077586,0.067157,-0.0056337,-0.15724,-0.04098,0.01801,-0.0080198,-0.068696,-0.004565,-0.0060674,-0.0347,-0.02786,0.07612
0.047564,0.043247,0.074218,-0.042431,-0.17281,0.17761,0.026271,0.014879,-0.089916,-0.068743,0.072271,-0.09928,-0.12382,-0.051646,0.0080817,-0.017636,0.14555
-0.05236,-0.062775,-0.008755,0.0038093,-0.0048,-0.062004,0.25777,0.029584,0.011272,0.013943,-0.10034,-0.16942,0.15889,-0.082752,0.072682,-0.12882,0.092458
0.075215,-0.10464,-0.043961,0.15781,-0.12396,-0.040766,-0.039051,0.06827,0.017467,-0.065581,0.021402,0.0093882,0.018586,-0.036794,0.038349,0.01047,0.037922
0.047678,-0.06195,-0.01607,0.1311,0.095095,0.11765,-0.013948,-0.11512,0.090756,0.19497,0.10879,0.083443,-0.082954,-0.092028,-0.023669,-0.050455,0.036597
0.074024,-0.10569,-0.033348,0.15358,-0.13573,-0.027611,-0.031073,0.076797,0.019387,-0.058825,0.033198,0.015671,0.020278,-0.031275,0.030273,-0.0047121,0.022666
0.055525,0.012085,-0.077794,0.074602,0.15391,0.12401,-0.14114,-0.083672,-0.11984,0.018571,0.028243,0.052468,0.091278,0.040606,-0.11491,0.09733,0.0056909
0.075898,-0.10459,-0.033168,0.17208,-0.10753,0.0082035,-0.042412,0.074638,0.030632,-0.052174,0.037986,0.016656,0.016237,-0.037553,0.029752,0.0071402,0.046763
-0.017311,0.051106,-0.14308,-0.023612,-0.057292,-0.12277,-0.023091,0.11928,-0.04663,-0.053252,0.051553,-0.16918,0.14465,-0.2039,0.0037184,0.009866,0.088728
-0.041815,0.001598,0.15948,-0.034266,-0.12356,-0.134,0.044553,0.075431,0.089666,-0.027831,0.14848,0.010009,-0.070091,-0.042165,0.043499,-0.11572,-0.048519
0.079924,-0.10722,-0.041972,0.15857,-0.1145,-0.0056547,-0.047757,0.066775,0.016628,-0.052879,0.025401,0.027533,0.022072,-0.038572,0.039983,-0.0050092,0.0014535
-0.029401,0.067942,0.0041686,-0.14564,-0.010042,-0.030316,-0.12679,0.0036769,0.065281,-0.17305,-0.099003,0.13058,-0.086279,0.24859,0.15,0.10838,-0.087437
-0.0097289,-0.11877,0.059701,-0.01027,0.16771,-0.10874,0.09828,0.052344,-0.079715,-0.13579,-0.0075632,0.0050101,0.054362,0.065991,-0.020759,-0.054418,-0.10935
0.08776,-0.11926,-0.014662,0.10308,-0.090328,0.077906,0.014201,0.1072,0.039813,0.054948,0.021417,-0.03633,-0.085694,-0.0033562,0.077049,-0.040861,-0.0095651
-0.0078153,0.090629,0.01362,0.016177,-0.038901,0.037545,0.082362,0.072282,0.10176,-0.04794,-0.16692,0.30912,-0.050331,-0.12762,-0.055179,0.1551,0.2176
0.037,0.14973,-0.038179,0.036761,-0.11449,0.10717,-0.01646,-0.085921,0.028721,0.088927,0.11719,-0.061719,-0.036951,-0.093357,-0.040653,0.013353,0.096226
0.066732,-0.11673,-0.084527,0.056104,-0.14319,-0.014624,0.018287,0.076874,0.030989,-0.064128,-0.026444,-0.01022,-0.011433,-0.10706,0.10385,-0.072326,0.017631
0.0049684,0.1049,-0.084329,0.019481,-0.02213,0.0066189,0.19415,-0.065478,0.11309,-0.14651,-0.099251,0.14655,0.029641,-0.178,-0.073934,0.037921,-0.0033584
0.010129,-0.12166,0.040566,0.036148,0.17835,-0.12235,0.080293,0.091095,-0.095589,-0.039525,-0.0070393,-0.033032,0.0064441,0.026789,0.033128,0.0023182,0.003341
0.082073,-0.0021851,-0.024474,0.14352,-0.083567,0.030684,0.096395,0.059726,-0.06658,0.068766,0.10681,-0.085682,-0.096536,0.077541,-0.0079707,-0.06769,0.047535
-0.0082046,0.055603,0.097354,0.01441,0.021389,0.063543,0.17113,0.17705,0.11333,0.037426,-0.18363,0.15471,-0.00091243,-0.056364,0.033596,0.19913,0.04757
0.01717,0.15733,0.029119,0.015058,-0.082104,0.16667,0.03148,-0.066261,0.072782,0.04899,0.098822,0.020292,-0.056868,-0.073441,-0.014168,0.0062231,-0.017389
0.036505,0.094133,-0.081369,0.041809,-0.13165,-0.033896,0.077275,0.0050039,-0.090638,-0.047638,-0.12637,-0.075321,-0.043625,-0.043349,0.13217,-0.2236,0.043695
0.0016282,0.0081602,-0.049045,0.028816,0.014515,0.082957,0.27761,0.058863,0.13537,0.00083919,-0.14759,0.046152,-0.066353,0.0042974,-0.10653,0.21391,-0.051344
0.091861,-0.022115,-0.078473,-0.048931,-0.10137,-0.11989,0.12422,-0.05506,0.15194,-0.029705,-0.027768,0.026781,0.065596,-0.0052251,-0.1017,-0.0030345,-0.06294
0.16352,0.055667,-0.0062674,-0.03193,0.010437,-0.02913,-0.012537,0.0067739,0.0023022,0.0283,-0.049594,-0.014576,-0.016519,0.0050647,0.021533,0.0025308,-0.020018
0.094897,0.028206,0.051244,-0.06872,0.095566,-0.11584,0.13628,0.082879,-0.00079956,0.022245,0.085249,0.058883,-0.24137,0.046332,-0.025838,-0.038708,-0.0077758
0.053103,0.019462,0.13136,0.06541,0.016017,0.027005,-0.17377,0.078747,0.080321,-0.024467,0.1203,0.0028582,0.095546,0.11443,-0.17692,-0.030148,0.060409
0.16391,0.0551,-0.002604,-0.029098,0.01143,-0.025662,-0.011027,0.0052015,0.0042857,0.030528,-0.048539,-0.017729,-0.020475,0.009174,0.026936,0.0027535,-0.016353
0.087959,0.021636,0.067372,-0.058377,0.14532,-0.069383,0.11569,0.051478,0.0035204,0.10875,0.048459,0.089121,-0.19494,0.089314,-0.030333,-0.04183,-0.021515
-0.1276,-0.031022,-0.031805,0.019085,0.058694,-0.012009,0.0081656,-0.17168,-0.039667,0.020268,-0.18705,-0.0082627,0.0047583,-0.0017989,0.026485,-0.066431,0.024769
0.16534,0.052664,-0.0015756,-0.021782,0.017723,-0.017003,-0.0088699,-0.0042128,-0.00012998,0.0034476,-0.052845,-0.015457,0.00071486,-0.0032163,0.017144,-0.004533,-0.010388
0.090024,-0.0034487,0.05796,-0.075226,0.091809,-0.11781,0.097868,0.070231,0.059877,-0.025896,0.22469,0.084177,0.046368,-0.06728,-0.12648,0.035417,-0.029061
0.13873,0.047397,0.0060973,0.0032285,-0.039607,-0.062604,-0.0011297,0.079164,0.09389,0.018549,0.017615,0.0078164,0.036442,-0.0065963,-0.10201,-0.051015,0.09432
0.1629,0.052924,-0.0083207,-0.027233,0.019548,-0.020435,-0.01105,-0.0094131,-0.016907,0.018432,-0.080974,-0.012874,-0.012239,-0.0025073,0.02212,0.012125,-0.0027797
0.0051872,-0.0087197,0.016535,0.0012136,0.067974,-0.12125,0.19985,0.043088,0.10271,-0.1188,0.27319,0.098177,0.076109,0.042754,-0.073184,-0.022494,0.022878
-0.15762,-0.062547,-0.014761,0.030241,-0.0077629,0.044089,-0.002268,-0.056548,-0.03058,-0.060971,-0.025875,0.017689,-0.011733,-0.019312,-0.0037292,-0.02618,0.033007
0.11131,0.043254,0.023813,0.023102,0.058415,0.072281,0.035739,-0.099416,0.085462,-0.038051,-0.08434,-0.0028128,0.24154,0.14639,-0.038471,-0.14483,-0.036979
0.14277,0.049615,-0.067588,0.035073,-0.057882,-0.093894,0.015979,-0.03301,-0.022668,-0.001263,0.048121,0.00033945,0.06765,0.0037591,-0.067689,0.11343,0.02557
0.15897,0.063474,0.008965,-0.039634,0.010123,-0.042727,0.010652,0.044439,0.018355,0.041665,0.011431,-0.023124,-0.0049289,0.004468,0.03376,-7.8382e-05,-0.025478
0.065225,0.045071,-0.01503,-0.034969,0.068309,0.014016,0.10315,-0.14923,0.085754,0.065467,-0.12121,0.11568,0.020447,0.12863,0.14002,0.0042228,0.19109
0.079746,0.0062887,0.021565,0.13426,0.0046966,-0.14795,0.024636,-0.13624,0.072617,-0.082688,0.080381,0.062762,0.067662,0.10023,-0.094111,0.062412,0.11338
-0.16002,-0.063925,-0.0033112,0.034298,0.00079888,0.038215,0.0023604,-0.041556,-0.013457,-0.041122,0.011095,0.014084,-0.0034667,-0.0017005,-0.021635,-0.032664,0.012415
-0.10729,0.03287,0.059029,0.042001,0.024371,0.085609,-0.0032365,0.066108,0.035692,0.09173,0.17352,-0.09064,0.2139,-0.035532,0.041516,0.039618,0.039698
-0.049879,-0.058869,-0.12218,0.081111,-0.11993,-0.013009,-0.0039298,-0.16335,-0.05145,-0.13786,0.0018731,0.023829,0.082112,0.047631,-0.096899,0.16456,0.10362
0.15912,0.067681,0.0080702,-0.036932,0.0049661,-0.041163,0.00063856,0.040079,0.0094287,0.03024,-0.014634,-0.01934,-0.0069406,-0.001548,0.032264,0.012117,-0.018051
-0.093296,0.045526,0.0301,-0.034824,-0.023993,-0.067678,0.085361,-0.057611,0.030281,0.19658,0.13159,0.062316,-0.11087,-0.13896,0.22038,0.078832,0.20123
-0.06543,-0.058639,0.10749,0.13371,-0.0046829,-0.068861,-0.042555,-0.13794,0.060786,-0.13692,0.02089,0.039637,0.032691,0.10759,-0.11761,0.017947,0.15594
0.094631,0.023778,0.11584,-0.033942,0.035919,0.0134,-0.19987,0.07245,0.0015921,0.08386,0.0075173,0.0054014,0.0021936,0.0025033,-0.1577,0.068486,0.046872
0.16391,0.054988,-0.0030146,-0.027008,0.010917,-0.019848,-0.017195,0.0097543,-0.013282,-0.0098152,-0.065261,-0.0050987,-0.0024543,-0.010242,0.01509,0.015518,-0.0044257
0.12013,0.040873,0.022793,-0.027435,0.11564,-0.062927,0.11023,-0.018641,0.0007852,0.16691,0.051335,0.003666,-0.12595,-0.027943,-0.012931,-0.0026031,-0.049534
0.16352,0.054599,-0.002379,-0.02783,0.012728,-0.018548,-0.016923,0.010941,-0.019046,-0.01959,-0.067787,0.00031979,0.0029741,-0.016809,0.010343,0.017746,-0.00037765
-0.11294,-0.050012,-0.035285,0.023237,0.08868,0.013277,-0.040782,-0.1271,-0.037062,-0.041357,-0.20887,0.031538,-0.063676,-0.09006,0.16234,0.033225,0.015394
0.16302,0.054699,-0.004488,-0.028443,0.016416,-0.018235,-0.01603,0.0041231,-0.022812,-0.021273,-0.074048,-0.00036473,0.0013914,-0.017306,0.012647,0.0166,-0.0024228
0.058602,-0.046762,0.082464,-0.0077507,-0.05842,0.050583,-0.23503,-0.053299,-0.026918,-0.094747,-0.10577,-0.0085809,0.033015,-0.15992,-0.051755,-0.026027,-0.15563
0.07645,0.041958,-0.062344,-0.073052,-0.11838,-0.035653,0.1753,0.09794,-0.034049,0.071324,0.16405,-0.048274,0.035578,0.0007874,-0.058344,-0.0060723,-0.036058
0.16273,0.054531,-0.0024244,-0.028566,0.014266,-0.018079,-0.019063,0.0049797,-0.024807,-0.017828,-0.075745,0.00089871,-0.00022407,-0.0181,0.016253,0.020864,-0.0054768
-0.078183,0.043012,-0.15541,0.051639,-0.03914,0.047055,0.069392,-0.043554,0.02446,0.064786,-0.011958,-0.1232,0.057623,0.16836,0.18943,0.068184,0.075214
-0.15596,-0.044269,0.049738,0.011587,-0.024796,0.0070309,0.0037976,0.016545,0.020296,-0.10657,0.055784,0.020639,-0.028705,0.0086456,-0.029094,-0.023921,-0.027514
0.16008,0.053844,-0.01186,-0.0047421,0.035016,-0.033955,-0.03099,-0.019758,-0.029339,-0.043744,-0.06577,-0.013057,0.038231,-0.015775,-0.05101,0.0019369,0.027887
0.16106,0.058788,-0.0083464,-0.025293,0.0006206,-0.039162,-0.014065,0.0045936,0.013099,0.02202,-0.045528,-0.0016177,-0.062444,0.039135,0.015566,-0.010254,-0.047706
0.15867,0.020779,-0.029579,-0.0388,0.0022257,0.0056015,0.0048554,-0.038754,-0.023465,0.058599,-0.043589,-0.053991,0.082532,-0.034425,0.064376,-0.011337,-0.028955
0.16386,0.041995,-0.0071357,-0.0072752,0.016658,-0.01691,-0.025021,-0.0044285,-0.0039595,-0.067204,-0.056757,-0.01366,0.050687,-0.0061859,-0.018106,0.0047727,-0.018546
0.1524,0.073678,0.03217,-0.012675,0.025408,-0.055206,-0.012735,0.016288,0.025929,0.032728,-0.061074,0.022164,-0.091241,0.05028,0.0054537,0.010253,-0.014051
-0.16481,-0.046206,0.0074499,-0.0015396,-0.010546,0.021664,0.009214,0.030512,-0.007079,-0.044688,0.046722,-0.00030168,-0.015464,-0.0091413,-0.050728,-0.030091,-0.025235
0.15206,0.063204,0.0096128,0.008293,0.037703,-0.04932,-0.066772,0.015623,0.0067244,-0.068475,0.022643,-0.020114,0.0041639,-0.074465,-0.074941,-0.038466,-0.012109
0.0063861,-0.13292,0.020623,0.053215,-0.01982,-0.097402,0.037807,-0.11329,0.17836,0.0078101,0.091767,-0.077778,-0.20919,0.12171,0.072274,-0.056262,0.024137
0.16352,0.047095,-0.005153,-0.012795,0.014043,-0.015763,-0.024046,-0.017659,0.007768,0.045764,-0.057076,-0.0070275,0.040139,0.0043015,0.043877,0.019987,0.039737
0.15556,0.066264,0.019161,-0.011213,0.026333,-0.025012,-0.0075643,0.015784,0.051134,-0.10591,0.025838,0.0019141,0.020194,-0.01572,-0.04678,-0.027553,-0.03353
-0.054817,-0.049208,0.080752,0.077281,0.041396,-0.10028,-0.059504,-0.027096,0.17846,0.12892,0.035754,0.055787,-0.19579,0.19284,-0.039328,0.036505,0.03388
-0.068548,0.070451,-0.044394,0.050642,-0.13455,0.013178,0.0047943,0.11039,0.07464,0.23201,-0.076874,-0.028066,0.1347,0.037743,-0.043517,0.20325,-0.036865
-0.014075,0.034868,-0.039878,0.12501,-0.11915,-0.05865,0.089605,-0.091151,0.070354,0.16033,-0.03592,-0.0063893,0.22815,0.14388,-0.0059656,0.090272,-0.20841
0.076047,-0.018818,-0.0072773,0.19801,-0.058566,0.017057,-0.039685,-0.1757,0.035763,-0.036982,0.047754,0.055753,-0.024092,-0.043256,-0.071726,-0.10555,-0.070376
-0.056328,0.073643,0.027489,-0.10959,0.1114,-0.022168,-0.074898,0.14729,-0.049614,-0.021855,0.059823,-0.13641,-0.0099999,0.12054,0.16206,0.096934,0.17054
0.052816,-0.042628,-0.13616,0.042622,-9.0611e-05,-0.017869,0.14816,0.070623,0.001617,0.17651,0.080096,0.062772,0.15053,0.079962,-0.017629,0.085875,-0.043108
0.066761,-0.040982,-0.14983,0.092277,-0.020417,-0.012565,-0.010774,0.14492,-0.047864,0.13646,-0.061753,-0.026909,0.11005,0.10532,-0.003904,0.064011,-0.11296
