-0.078876,-0.044399,0.056929,0.126,0.15597,0.1079,0.048792,0.071094,0.044196,-0.061222,0.020227,-0.064905,0.11582,0.039545,0.088376,-0.0027762,0.073533,-0.045303,-0.093168,0.030912,-0.024913,-0.0037,-0.13789
0.066225,-0.081454,-0.084626,0.096259,-0.043495,0.12564,0.011573,-0.10082,0.15319,-0.027925,0.011377,-0.0051125,-0.080403,-0.15761,0.10357,-0.0085671,0.13243,-0.20121,-0.069174,0.0032103,-0.11767,0.013143,0.096574
0.15109,0.028985,-0.056529,-0.087559,0.0056293,0.037342,0.049415,-0.037788,0.022285,0.0036023,-0.094182,-0.092712,0.052776,0.018871,-0.068486,-0.060033,-0.011146,-0.033767,-0.051798,-0.028669,0.021978,0.033305,-0.081101
-0.044436,-0.039816,-0.1546,0.13546,0.053026,0.07581,-0.039635,0.12621,0.014125,0.024697,-0.13379,-0.029843,0.0543,0.053599,0.084177,-0.060007,0.032629,-0.064217,0.054719,-0.01142,0.0046324,-0.022306,-0.17138
-0.01883,0.075415,0.093262,-0.11102,-0.087076,0.0031588,0.010412,0.04646,0.17725,0.040971,0.23802,-0.12945,-0.00028714,-0.03593,-0.033619,0.02374,0.093797,0.014715,-0.14829,-0.014221,-0.092609,0.044152,0.18705
0.15531,0.019542,-0.0063774,-0.1173,0.01873,0.058115,0.056077,0.0018149,0.043541,-0.029602,-0.03916,0.02252,0.046143,0.010805,-0.028571,-0.032325,-0.00023423,-0.00063875,-0.025985,0.0025398,0.019273,-0.014254,-0.023365
0.029801,-0.031395,-0.16016,0.10097,-0.16095,0.021067,0.084522,0.042325,-0.07889,-0.089167,0.067348,-0.0093043,-0.075149,0.016685,0.052384,-0.0063008,-0.069019,-0.0023732,-0.0041941,0.06198,0.025254,0.0049546,0.010124
0.15381,0.019468,-0.011209,-0.11872,0.020403,0.061047,0.059171,0.0058417,0.034416,-0.041476,-0.036745,0.026786,0.047844,0.0091276,-0.024902,-0.031341,-0.0023231,-0.0060036,-0.026633,0.0010499,0.021308,-0.023236,-0.029875
-0.098889,-0.0055803,0.089389,-0.080834,-0.021589,-0.080617,-0.022628,0.08459,-0.16289,-0.14868,-0.024074,0.10391,0.13305,0.091669,0.11526,-0.053543,0.056691,-0.13971,-0.082543,0.010193,0.067689,0.042283,0.087663
0.15065,0.021525,-0.0083842,-0.12936,0.011794,0.053431,0.059145,0.017099,0.026522,-0.047972,-0.032756,0.025608,0.061122,0.010683,-0.023965,-0.034888,0.0074764,-0.013268,-0.029849,-0.00031397,0.028051,-0.019059,-0.031542
-0.025313,0.035736,0.20737,-0.085913,0.079699,-0.0405,-0.025357,-0.0035824,0.11598,0.038866,-0.010796,-0.061278,0.035265,0.0072817,-0.037544,-0.012244,-0.036467,-0.072841,-0.037556,-0.023513,-0.12016,-0.017721,0.12788
0.096165,-0.03919,-0.049155,0.13632,0.075251,0.092485,0.012841,-0.15584,0.036515,0.060089,-0.053713,-0.043674,-0.10475,-0.058608,-0.073349,0.049202,-0.16561,0.086062,0.11344,-0.0033554,-0.040511,-0.063421,0.00346
0.15057,0.019373,-0.0018255,-0.1284,0.01781,0.054173,0.062078,0.012289,0.027011,-0.052739,-0.037133,0.025626,0.057836,0.01489,-0.02178,-0.034915,-9.5462e-05,-0.014729,-0.030166,0.0029216,0.026789,-0.02402,-0.024026
0.013408,-0.010026,-0.031228,-0.071899,0.067274,0.021893,-0.16883,-0.075877,-0.016919,0.1739,-0.16003,0.10825,0.090423,-0.026026,-0.02598,0.01553,0.30711,0.28281,0.13626,0.0064476,0.15502,0.11055,-0.11771
0.036125,-0.049297,0.12745,-0.0028021,0.17784,-0.14503,-0.031465,-0.063363,-0.072584,-0.017247,0.086605,0.03048,-0.025802,0.047948,0.012143,0.043384,-0.053679,-0.085868,0.12128,0.032406,0.064099,-0.12093,0.14025
0.11624,0.046864,-0.073023,-0.12304,0.00078956,0.088396,0.085117,0.087002,-0.075106,0.031072,0.072149,-0.0439,0.041439,-0.029456,-0.031593,-0.14324,0.022763,-0.063765,0.056372,0.033428,-0.014114,0.028863,0.083617
0.033765,-0.037262,0.033402,0.067513,0.019065,-0.020288,-0.10331,0.1139,0.16183,0.23657,0.15794,-0.16517,-0.035112,0.1372,0.021732,0.030261,-0.064698,0.068735,-0.14089,0.10293,0.085946,-0.16319,0.01532
-0.066187,-0.0042398,-0.01121,0.088756,-0.043004,0.22342,0.10639,-0.15195,0.06807,-0.042931,-0.060764,-0.017386,0.10386,-0.021072,0.074762,-0.096437,0.016454,-0.0027316,-0.050286,-0.043569,-0.035869,-0.019004,0.066661
0.12045,0.03476,-0.066834,-0.11101,0.0094691,0.1,0.097709,0.056319,-0.089028,0.032209,0.058152,-0.034298,0.073605,-0.039197,-0.037025,-0.12312,0.033581,-0.030041,0.070751,0.052492,-0.033054,-0.012824,0.11816
0.11866,-0.015811,-0.0059888,0.082097,-0.038666,-0.057078,-0.057552,0.029883,-0.10528,0.20245,0.0014662,0.033668,0.063232,0.14581,0.041622,0.17362,0.055744,0.12793,-0.011549,0.053155,0.031917,0.028008,0.08271
0.05808,-0.075868,0.074327,0.01156,0.19802,-0.10053,-0.052712,-0.040753,-0.012387,0.023669,0.13442,-0.11756,-0.046342,0.063803,0.027887,-0.07562,-0.095537,-0.088991,0.072852,0.013384,0.077811,-0.014866,0.028854
0.072481,0.043155,-0.1188,-0.08779,0.02055,0.01723,0.031357,0.1301,-0.14261,0.11431,0.14072,0.0097316,0.017427,-0.06882,-0.080245,-0.21853,-0.0081726,-0.15853,0.09654,-0.037132,-0.062825,0.094367,0.1055
0.034887,-0.039909,-0.015559,0.086992,-0.059487,0.055044,-0.045759,0.1516,0.14199,0.20144,0.14668,-0.19156,-0.037493,0.16164,0.0087697,-0.088511,-0.1307,-0.055935,-0.15981,-0.035878,0.12907,0.061725,-0.057421
-0.12042,0.035681,0.084109,0.0091583,-0.051316,0.16726,0.034906,-0.049953,0.063589,-0.091802,-0.044005,0.024186,-0.0237,-0.063618,0.0071131,-0.14709,0.01238,-0.065916,-0.10459,-0.011063,-0.034641,-0.068375,-0.041312
0.062375,0.046473,-0.11996,-0.076571,0.03174,0.05338,0.049761,0.084333,-0.13737,0.17035,0.13869,0.021711,0.073917,-0.094009,-0.042833,-0.19125,-0.023637,-0.11225,0.16621,0.084318,-0.087472,0.04933,0.054457
0.10153,-0.017673,-0.059958,0.11474,-0.11764,-0.038895,-0.02816,0.10575,-0.08388,0.10435,-0.03479,0.069071,0.10757,0.13261,-0.038709,0.11599,-0.02128,0.030796,-0.065962,-0.033668,-0.0037841,0.14606,0.11936
-0.017129,0.11535,0.040249,0.081244,-0.029652,-0.08241,-0.0039679,-0.094885,0.15663,-0.091735,0.015707,-0.01205,0.056187,-0.13821,-0.013258,-0.17348,-0.30121,0.14905,-0.00087755,0.04154,-0.0047432,0.27851,-0.0026751
-0.1279,0.069203,-0.073476,-0.11352,0.014919,0.09864,0.01824,0.022725,0.10034,-0.018149,-0.032176,0.033147,-0.0092805,0.051315,0.033082,0.065869,-0.051606,0.0043549,-0.034926,0.013025,0.074023,0.071846,0.050354
-0.088713,0.043001,-0.10513,-0.079495,-0.10269,-0.014837,0.021694,-0.12935,0.039033,0.003588,0.13248,0.135,-0.0085085,0.077791,-0.16042,-0.096057,0.048659,-0.033114,-0.056106,-0.077157,0.094887,-0.11178,0.045938
-0.052631,0.12959,0.096638,0.0044194,0.062637,-0.065417,0.16244,0.072744,0.077162,0.0075847,-0.018228,-0.0049978,-0.074968,-0.048879,0.078037,-0.040846,0.067785,0.047416,0.073154,-0.10815,0.094255,0.22022,-0.10527
-0.1376,0.067834,-0.055215,-0.099376,0.029378,0.094442,0.0016377,0.018795,0.10381,0.00023557,-0.022859,-0.0041638,-0.0036169,0.065071,-0.0078724,0.071385,-0.046459,-0.023924,-0.044935,0.035486,0.07503,0.079654,-0.00082339
-0.11803,0.0042801,-0.10415,-0.076489,-0.076755,-0.047524,0.016973,-0.11371,0.032226,-0.016748,0.15565,0.088036,0.0019541,-0.039329,-0.095451,0.012384,0.07514,0.0025219,-0.071862,-0.040973,0.10084,-0.12732,-0.056312
-0.0334,0.068139,-0.076547,-0.11331,-0.10202,-0.11134,-0.16187,-0.058379,0.031333,0.02362,0.0070911,-0.057219,0.045259,-0.10278,0.065094,0.10325,-0.20505,-0.065858,0.082764,-0.088702,0.076535,0.16001,-0.052984
-0.12931,0.11567,-0.069095,-0.01528,0.070011,0.071324,0.00098963,0.0049466,0.036106,-0.040723,-0.041367,-0.0088382,0.12272,0.023212,-0.030451,0.036611,-0.033171,-0.027926,0.016027,0.072327,0.0075849,0.10285,-0.079731
-0.10114,0.012953,-0.058746,0.09841,0.014629,-0.092255,0.13866,0.041293,-0.038965,0.065597,0.10613,0.16102,0.065754,-0.019251,-0.12188,-0.040042,-0.0050915,-0.026581,-0.19157,-0.10267,0.12715,-0.051298,-0.1007
-0.026654,0.11993,0.032609,0.098508,0.047085,0.055436,0.10506,0.11347,0.16456,-0.10349,-0.019981,0.040255,0.10221,-0.14446,-0.13964,-0.021035,-0.19437,0.087954,0.070037,0.018199,0.017282,-0.12123,-0.072434
-0.12198,0.088928,-0.10003,-0.019002,0.10448,0.079451,-0.063711,0.0096492,0.031093,0.00093383,-0.084004,-0.070664,0.026545,0.043874,-0.004325,0.0064825,-0.050284,0.0047628,-0.0055743,0.033976,0.0051516,0.014021,-0.015195
-0.090273,-0.009491,-0.1056,0.080887,0.042261,-0.16415,0.077461,0.0093947,-0.0071859,0.050606,0.0078736,0.045789,0.12458,-0.011801,-0.010991,-0.20537,-0.030019,-0.063233,-0.15588,-0.087399,0.058984,-0.053328,0.0042032
-0.0051133,0.15448,-0.10016,0.038479,-0.10759,-0.019236,-0.072189,-0.096089,-0.083156,-0.028861,0.041433,-0.16656,0.069022,-0.093965,-0.003131,0.08676,0.070669,-0.066834,0.032187,-0.044657,0.0049952,0.030296,-0.045134
0.027403,0.10619,-0.071487,0.10769,0.12256,-0.067549,0.00083573,-0.071474,-0.061506,-0.068835,0.19658,0.036728,0.10735,-0.027931,0.044531,0.039465,0.16856,0.067249,0.10461,-0.033331,-0.10167,0.19756,0.089905
-0.074249,-0.017473,-0.053919,0.10076,0.17541,-0.089235,0.12928,0.013956,0.0089056,-0.059884,-0.043877,0.020337,0.12929,-0.10245,0.032451,0.023876,-0.060205,0.091837,0.051191,-0.10018,-0.078674,-0.097684,-0.00035134
0.0021788,-0.10857,-0.023882,-0.020617,-0.0089113,-0.011422,-0.01133,0.17755,0.17838,0.051744,0.010589,0.33407,-0.032772,0.043764,-0.096991,0.098255,-0.0013456,-0.04845,0.13128,0.090222,-0.020143,-0.0029195,0.078553
0.017867,0.02472,-0.15083,0.040886,0.15791,-0.065112,-0.10672,0.029201,0.00049054,-0.052729,-0.011545,-0.13108,-0.19037,-0.056856,-0.0066124,-0.053647,0.020707,0.049729,-0.1387,-0.086266,0.02626,-0.062773,0.066565
-0.050306,0.00086685,-0.14469,0.09786,0.14865,-0.11413,0.015873,0.040362,0.025963,-0.082227,-0.077404,-0.091867,0.09617,-0.091899,0.0025494,-0.0060071,0.013404,0.020899,-0.097014,-0.060385,-0.069144,-0.016323,0.028784
0.035682,0.095039,-0.02826,0.10393,-0.18602,0.031487,-0.045033,-0.07057,-0.037438,0.0053853,-0.015062,-0.13278,-0.020511,-0.069126,-0.18084,0.17237,0.10602,-0.015979,0.051579,-0.042547,0.10708,-0.0071729,0.06086
0.12973,-0.067963,0.023306,0.02362,0.062055,-0.15918,0.025318,-0.054951,-0.015049,-0.0053924,0.081005,0.07307,0.11627,-0.014346,-0.01636,0.042256,0.029154,0.0062191,0.052595,-0.077935,-0.079693,0.11032,-0.03085
-0.014028,0.036031,-0.099513,0.085305,0.13667,-0.15352,0.036379,0.13407,-0.017549,-0.16789,-0.094374,-0.0044062,0.040758,-0.051601,-0.10199,0.060483,0.049428,0.053327,-0.05146,-0.15923,-0.068473,0.016357,0.14353
-0.027297,-0.033352,-0.10538,-0.053007,0.00082991,-0.055134,-0.10362,0.14406,0.1362,0.041354,0.12597,0.26035,0.070767,-0.081893,0.1737,-0.023526,-0.10292,-0.053979,0.072855,0.086178,-0.16624,0.034171,0.0072903
0.11677,-0.12345,-0.039616,-0.0039212,0.053723,-0.14298,-0.0052399,0.05862,0.028503,0.0011023,-0.017811,0.019785,-0.081573,-0.05441,0.032714,0.017225,-0.059882,-0.04794,-0.099954,-0.056996,0.020596,-0.15032,0.01975
-0.0082333,0.026361,-0.10104,0.067283,0.16963,-0.15053,0.0078212,0.067191,0.0021606,-0.14848,-0.045996,-0.071933,0.091562,-0.078872,-0.14982,0.019362,0.043741,-0.059872,-0.10373,-0.18921,-0.027756,0.088747,0.0026898
-0.044661,0.098492,0.062419,0.067168,-0.050023,0.049193,0.17377,0.13685,-0.016569,-0.010228,0.13883,0.096752,-0.1433,-0.025112,-0.087279,0.11197,0.003252,0.093155,0.013506,-0.043466,0.15128,0.16626,-0.15583
-0.1289,0.10084,-0.055161,-0.031674,0.097433,0.11571,-0.032657,0.016335,0.028459,0.0045386,-0.039015,-0.036817,0.027285,0.066807,-0.067559,0.013566,-0.021705,-0.036205,-0.020683,0.049836,-0.015686,0.017332,0.042097
-0.11143,0.048809,-0.085813,-0.08058,-0.053679,-0.03822,-0.059825,-0.1224,0.10823,0.019251,0.10276,0.078159,0.028692,-0.041913,-0.044559,0.049185,0.088187,0.093005,0.11227,-0.0594,0.13745,-0.065506,0.10451
-0.12794,0.10169,-0.06021,-0.019485,0.10463,0.11134,-0.03409,0.008665,0.011854,0.0014443,-0.03063,-0.034394,0.031041,0.062614,-0.082611,0.0065955,-0.01433,-0.034619,-0.01569,0.048164,-0.02706,-0.0069013,0.040201
-0.0046902,-0.060054,-0.048009,-0.17826,-0.073107,-0.068606,-0.1444,-0.068246,-0.071775,-0.055904,0.00051482,0.043972,-0.030574,0.079372,0.17182,0.028187,-0.12329,-0.1065,-0.094205,-0.16286,-0.040296,-0.11654,-0.036288
-0.12971,0.10407,-0.073012,-0.033391,0.08361,0.09577,-0.053038,-0.0038169,0.010612,0.0059587,-0.018659,-0.038019,0.039676,0.053717,-0.077271,0.02324,-0.017941,-0.051998,-0.014966,0.038075,-0.019023,0.022821,0.022177
0.058539,0.036142,0.11995,-0.077767,0.062357,0.084336,0.025755,0.12259,0.014346,-0.04938,-0.039856,-0.093161,-0.047969,0.077221,-0.09212,0.31622,-0.051325,-0.1055,0.02447,-0.0030612,-0.21841,0.062336,-0.094602
0.050645,-0.048351,-0.026517,0.184,0.050192,0.12004,0.032315,0.019662,-0.018503,0.049907,0.0052931,-0.035723,0.075174,-0.06288,-0.22585,-0.0049956,0.074927,0.064988,0.01247,0.2927,0.014308,-0.022048,0.14709
-0.13151,0.093466,-0.06584,-0.036623,0.098123,0.10165,-0.049972,-0.0074546,-0.003966,0.012631,-0.030757,-0.040527,0.015821,0.068998,-0.064201,0.013957,-0.012487,-0.045739,-0.010985,0.036505,-0.036656,0.0023529,0.058903
0.092586,-0.060077,0.071968,0.046728,0.036945,-0.045209,-0.062274,0.0012809,-0.014638,0.1044,-0.19679,-0.062996,0.065856,0.020185,0.23427,-0.1991,-0.043931,0.101,0.035623,0.036902,0.050477,0.16629,0.1278
-0.10327,0.00014041,0.034512,0.044261,-0.18618,0.071846,0.060651,0.1235,-0.08008,0.0087907,-0.034769,0.050563,0.054132,-0.0019292,0.016499,-0.090727,-0.040064,0.1824,-0.056944,-0.034695,-0.092737,-0.015069,0.095605
-0.13649,0.081902,-0.065659,-0.00064832,0.084899,0.014527,-0.060808,-0.012966,-0.0569,-0.0072681,0.021378,-0.086064,-0.053543,-0.035686,-0.073296,0.00312,0.071935,-0.12494,0.086977,0.16471,-0.0071865,-0.015038,0.063405
0.025397,0.10405,-0.04803,0.020673,0.0075076,-0.06363,0.12206,-0.10893,0.091301,0.14703,-0.16493,0.062219,0.23856,0.039078,0.062997,0.10334,-0.029189,-0.25179,0.040814,0.011763,0.17928,-0.10313,0.023744
0.10621,-0.018671,-0.081621,-0.084023,0.15612,-0.089753,-0.035389,-0.030218,0.045111,-0.023784,0.07884,0.013823,-0.020595,-0.041535,-0.089183,0.11293,0.04638,-0.1099,-0.073065,0.050931,0.015369,-0.071368,-0.12821
-0.12553,0.081347,0.01205,-0.0049431,0.1428,0.063146,-0.016537,0.0057135,-0.039458,0.042343,-0.027069,-0.019553,-0.05738,0.040771,-0.1291,-0.0086228,0.088734,-0.1908,-0.055375,-0.026565,0.042411,0.011608,0.15739
0.0063058,0.10275,-0.01185,-0.082508,0.042271,-0.072462,0.19672,0.028983,0.083545,0.19061,-0.028641,0.072885,0.1514,0.012518,0.026088,0.1392,-0.060386,0.10284,-0.13992,0.0071592,0.0085105,-0.017624,0.13349
-0.10811,0.0051412,0.023515,0.0074462,-0.19628,0.098941,0.029806,0.13831,-0.064758,-0.031289,-0.045797,0.012808,0.0052343,-0.044306,0.019106,-0.024744,0.055131,0.067455,-0.024862,0.0032228,0.026375,-0.10739,-0.068662
-0.038337,0.033584,-0.11169,-0.095153,0.11079,0.04202,0.0094994,0.085018,-0.12367,-0.080292,0.051106,-0.083275,-0.085163,-0.18694,0.006095,0.16935,-0.080066,-0.056603,0.13578,0.24191,0.1709,-0.0081212,-0.15415
0.017273,0.12099,-0.075135,0.10496,-0.080925,-0.068479,0.10276,-0.031676,-0.01188,0.11353,-0.087193,0.054489,0.075149,-0.060168,0.15401,0.11802,0.10006,-0.17281,-0.016656,0.069941,0.15165,-0.10013,0.021335
0.11154,-0.011034,-0.11458,-0.033769,0.10795,-0.1446,-0.0013654,-0.056692,-0.0015001,0.03483,0.067561,0.0084778,0.028821,-0.056758,-0.03481,0.12627,0.024473,0.017278,-0.0099833,0.10188,0.043194,0.062442,-0.026722
0.033016,0.06074,-0.025287,-0.086819,0.15937,0.010774,0.12432,0.11489,0.0080593,0.014271,-0.12801,-0.013582,-0.17678,-0.11679,-0.053765,0.016229,-0.03254,-0.13895,0.12279,-0.24491,0.179,-0.025063,0.16698
-0.044178,0.13682,-0.0034136,-0.012072,-0.024262,-0.090293,0.16142,0.014943,-0.00089143,0.10144,0.083916,-0.021062,0.098068,-0.14814,0.18738,0.091865,0.0068917,0.017534,-0.1604,0.14805,0.13561,-0.065871,0.056952
0.011199,-0.010531,0.012243,0.12027,-0.1942,-0.018153,0.057319,-0.018532,0.084168,-0.12139,0.070409,-0.0613,0.11985,0.07261,-0.18771,-0.037376,-0.1484,0.028943,0.1206,-0.077043,0.067222,-0.069358,0.27429
0.10122,0.13794,0.029864,0.050175,-0.04634,0.078059,-0.093825,0.059589,0.075022,-0.037461,-0.042517,0.093612,0.035455,-0.05405,0.10768,0.015318,-0.12232,-0.017195,-0.036203,-0.043754,0.056036,0.064164,0.09476
-0.01784,-0.12495,0.12788,0.042594,0.0036106,0.11075,-0.10347,0.0090141,-0.003853,0.12116,0.051683,-0.061206,0.14864,-0.14124,-0.074953,0.050669,0.0058426,-0.088041,0.050289,-0.0094305,0.070085,-0.10953,-0.010828
-0.025042,0.053235,0.12656,-0.00070141,0.040123,-0.0011267,0.23414,0.05532,-0.025427,-0.063353,0.013747,-0.030071,-0.17759,0.047096,0.082829,-0.039491,0.16805,-0.017871,0.14451,-0.12314,0.082069,0.077422,-0.031618
0.10932,0.11683,0.038235,0.020506,-0.0077104,0.052574,-0.10972,0.055917,0.08103,-0.021619,-0.071333,0.12865,0.036045,-0.055837,0.12697,0.12128,-0.083761,-0.068192,-0.090106,-0.10252,-0.004043,0.084129,0.054738
0.0141,-0.11658,0.12188,0.043778,0.086219,0.12536,-0.11234,0.069913,-0.020298,0.11877,0.032942,-0.05366,0.061801,-0.10871,-0.021642,0.058844,0.042979,-0.063691,-0.035374,-0.13618,0.13285,0.028019,0.046057
0.08039,0.012969,-0.0051293,0.042899,0.052976,0.061532,-0.1607,-0.060074,-0.037087,-0.17865,0.14183,0.11286,-0.041836,-0.067094,-0.07542,-0.031937,-0.19007,0.03308,-0.068824,0.041863,0.35936,0.073214,0.042724
0.079379,0.15493,0.046981,0.1378,0.017768,0.032112,-0.0096221,0.041686,0.011536,-0.07098,0.0059997,0.096345,0.042552,0.024332,0.04257,0.0080085,0.012055,-0.061825,-0.027664,-0.0796,0.020122,0.082715,-0.11004
-0.035461,-0.10447,0.087396,0.12702,0.00886,0.01721,0.065994,0.11495,-0.060042,0.19463,0.0053242,0.019848,0.066025,-0.19733,-0.059368,-0.10311,-0.066844,-0.037416,-0.022759,-0.0099044,0.09779,0.087826,-0.038551
-0.023804,0.011704,0.10485,-0.0062944,-0.13318,-0.070072,0.11989,-0.034925,0.085503,-0.058441,0.042342,-0.2237,0.060589,0.17484,-0.040804,-0.046376,-0.19956,-0.032141,0.16782,-0.11941,0.016972,-0.056631,-0.068798
0.090922,0.14414,-0.0022685,0.074936,0.043824,0.031923,-0.14943,0.078932,0.011682,-0.007674,-0.031053,0.078174,-0.031959,-0.030786,0.04739,0.019099,-0.0085938,0.075809,-0.09927,-0.06949,0.029027,-0.028627,-0.068809
-0.041926,-0.13344,0.072283,0.16943,-0.010107,-0.038173,0.036529,0.01842,0.042262,0.054872,0.037214,0.019679,0.048581,-0.065686,-0.11883,-0.089301,0.083122,-0.16724,0.046119,-0.019936,-0.057393,0.027984,-0.17457
0.054092,0.14765,-0.010354,0.069942,-0.050264,0.053992,-0.11602,-0.11835,-0.051316,-0.049142,0.21136,0.017572,0.11205,0.012496,-0.011516,0.042196,-0.0013787,-0.068861,0.023381,-0.086708,-0.0019106,0.045645,0.0093965
0.073266,-0.0077965,0.042918,0.033978,0.076286,-0.021894,0.042171,-0.027409,0.045133,0.01197,-0.016502,0.23378,-0.12777,0.32039,-0.18787,-0.038831,-0.051374,-0.071317,-0.12179,0.17559,0.050828,0.18111,-0.050402
0.0079711,0.0026503,-0.074745,0.051803,-0.091864,-0.22072,-0.035262,-0.05287,0.089462,0.026366,-0.17354,-0.058845,-0.17143,-0.12866,-0.057184,-0.094705,0.051269,0.026601,0.030853,0.13004,-0.015057,0.051264,0.073558
-0.053664,-0.1773,0.036453,0.020517,-0.0057587,0.086198,0.10701,-0.044898,0.063591,-0.025267,0.015295,0.084365,0.087965,-0.026011,0.051671,0.01288,-0.072959,-0.087046,0.2359,0.020639,0.036338,0.10796,-0.032909
