0,0.64166,7.8986,0.91062,-0.33236,6.4295,2.5577,-13.004,6.0252,3.3069,13.442,6.163,3.1656,-11.316,5.8962,0.29777,11.229,5.5076,0.39889,-10.947,5.8508,-1.4758,11.01,5.3704,-0.92536,-1.3858,3.1544,4.9783,2.4299,-15.14,1.3316,-4.0616,13.152,1.3064,0.11027,-10.613,-14.723,-2.2277,8.6807,-16.241,-0.49954,-8.0656,-31.167,1.0041,5.2907,-34.812,2.0554,-0.8926,3.1633,1.0584,-0.71995,3.3008,0.81558,-0.71816,6.0026,0.705,-0.47275,4.8464,-1.0276,-1.6654,30.866,-2.2965,2.1016,25.929,-2.9395,0.39109,26.76,-2.7374,-0.25854,27.944,-2.3174,1.5827,3.9648,0.51052,3.9653,0.63148,3.9298,-0.37912,0.01619,3.9194,-1.0504,3.3423,0.5672,-1.0506,-3.4152,0.58208,-0.15877,4.262,-0.34503,-1.971,-3.8423,-0.47551,-1.6334,-1.2531,-2.9433,-0.33425,-0.62585,-2.9933,-0.38175,2.4251,-3.0026,-0.47061,-2.4444,-3.3148,0.29031,2.368,-0.19225,-1.7221,-2.2745,0.51499,-0.40192,2.9283,1.3771,0.33559,-2.8805,1.5929,0.58923,-1.4789,-3.7579,-0.53664,-3.8409,1.7745,-3.5976,-0.66895,-1.2038,-3.6933,1.3009,2.0293,-3.5896,-2.3441,-1.2919,-3.6008,-2.2434,2.0187,-3.5246,0.96609,-1.881,-3.2229,1.2259,9.6273,8.5352,9.0934
1,-0.16747,7.0764,1.7062,-1.7873,5.5009,3.3286,-12.944,5.034,2.6462,11.39,5.2125,2.5106,-10.422,4.9344,-0.25097,10.089,4.557,0.52827,-10.392,4.8235,-1.3473,10.236,4.3859,-0.80716,-1.7128,2.3387,5.0471,1.6899,-13.016,0.646,-2.8213,12.09,0.70973,-2.3101,-9.8916,-16.044,-2.7548,9.5196,-17.359,-1.8484,-8.3181,-32.964,0.69052,6.1629,-36.495,1.2231,-1.7055,4.5454,1.4099,-1.2426,4.4392,1.4784,-0.080733,6.4941,0.78829,-0.9033,5.5933,0.047402,-2.037,28.458,-1.9562,1.9281,24.578,-3.132,-0.5743,25.338,-3.141,-0.24669,28.03,-3.3512,-0.026064,4.7039,0.98601,4.6441,3.5346,4.58,-0.58299,-2.6524,4.7339,-1.2674,4.5004,0.92578,1.2756,-4.4279,1.3181,0.92873,5.403,-0.40433,-0.7673,-5.3537,-0.37465,-0.91566,-0.42819,-3.0907,-0.60195,-0.74761,-2.9403,-1.2096,0.46955,-3.6488,-1.7913,-1.1045,-4.1098,-0.67881,1.9498,-1.2914,-2.8985,-2.0183,-0.251,-2.3023,2.5738,1.5669,-0.80806,-2.6722,1.6295,-0.74815,-1.5198,-4.0886,-0.88293,-4.3769,0.33353,-4.3425,0.051923,0.090125,-4.3911,1.3783,2.7375,-4.718,-2.5074,-2.1002,-3.6203,-2.3327,2.8973,-2.7357,1.4591,-3.0245,-1.8856,1.0445,9.1867,8.294,8.3829
0,-0.63359,8.3064,2.2951,0.058952,6.7425,2.9375,-13.176,6.2375,2.5118,12.824,6.4326,3.2023,-10.699,6.1299,-0.44773,10.534,6.2732,0.2236,-10.209,6.1717,-2.122,10.294,6.2202,-0.82102,-1.939,3.2062,5.3086,2.4277,-15.414,1.3374,-3.7596,13.144,1.3462,-0.35002,-10.056,-15.113,-1.1614,7.1439,-16.331,1.0466,-7.5362,-32.21,1.6438,3.597,-35.598,3.4968,0.44398,1.9219,-0.656,0.5203,2.0602,-0.29132,-0.98174,5.4071,1.3626,-0.37195,4.5349,0.85602,-0.53562,30.75,-1.884,0.86933,26.67,-1.9024,2.0085,27.037,-1.3476,-1.9698,28.929,-1.6613,0.78735,3.1395,0.023224,3.1925,0.52125,3.0736,-0.66821,-0.72909,3.0645,0.008412,3.4924,0.34535,1.8866,-3.4731,-0.039566,1.6327,3.8816,-1.0812,2.2841,-2.977,-0.35834,0.94494,-0.85555,-2.6094,-2.101,-0.17018,-2.6025,-2.1953,0.5148,-2.3906,-1.0212,-2.0093,-2.2537,-0.33315,2.1418,-0.27203,0.19451,-3.1697,-0.7644,0.48008,2.7036,0.46521,1.8971,-3.4904,-0.47405,1.1027,-0.93024,-2.605,-1.4606,-2.5888,1.3578,-2.5454,0.88588,-1.0829,-2.4429,0.72534,1.4162,-1.4901,-2.4657,-0.92391,-1.1047,-2.7262,1.4946,-1.0725,1.7093,-1.5899,-1.645,0.50401,9.9405,7.4435,9.6553
1,-0.31723,8.1506,2.7435,0.39731,6.6145,3.3071,-11.603,6.1109,1.7982,14.485,5.9515,1.2899,-9.9013,6.1037,-1.9151,10.901,5.9123,-0.84552,-9.621,5.9383,-3.4591,10.447,5.8638,-1.8247,-0.20131,2.7978,5.6022,1.9655,-16.06,0.85937,-2.0306,13.59,0.86833,-2.5926,-10.321,-14.673,-1.0435,7.7759,-16.37,-0.061816,-7.5884,-31.082,2.3016,4.1747,-34.79,2.414,0.19407,2.2699,-0.46739,1.8356,2.3427,-0.36984,0.66645,4.7418,0.64722,-0.17178,3.9905,0.057342,-0.49843,29.487,-1.9749,0.23742,25.935,-2.6704,1.6791,26.79,-2.5442,-1.7739,29.099,-2.6963,1.8927,2.7306,-0.24567,2.6562,0.32664,2.632,-0.45467,-1.4458,2.7435,0.49729,3.8952,0.34018,2.1268,-4.3513,0.13001,2.9206,4.2461,-0.59336,1.8818,-3.5567,2.0549,1.7896,-0.38008,-2.8981,-1.531,1.3012,-2.8785,-1.6031,-0.86193,-3.1671,0.37314,0.1399,-3.7139,-0.25889,1.7771,-1.705,1.1633,-2.7397,-2.1025,0.87775,2.4429,1.6517,2.7404,-3.2468,0.75686,1.6483,1.5671,-3.0066,-1.0422,-2.9827,-0.80439,-3.1084,0.92347,0.020976,-3.0706,-0.4895,1.2661,-2.0507,-2.9864,-1.3948,-1.6962,-3.0698,1.6115,-0.60176,1.0929,-1.9978,-1.2638,0.92264,9.3949,7.6214,8.9936
0,2.2174,5.9155,0.45101,1.7915,4.4144,1.2449,-10.522,3.8421,1.3266,12.208,3.9311,0.34104,-8.0907,4.3752,0.31025,8.9207,3.8944,-0.28965,-8.1022,4.5878,-0.27974,8.2157,4.0068,-0.71576,1.3764,1.2121,3.2012,0.44734,-14.38,-0.56107,-0.55738,11.189,-0.56433,-2.03,-11.476,-16.288,-0.72476,9.022,-17.947,-2.3807,-9.0663,-33.084,2.2008,6.7762,-36.597,0.31746,2.0676,6.0323,1.6066,3.4691,6.4108,1.3252,0.71315,9.3394,1.7677,3.242,7.9413,0.54244,0.78292,30.79,-0.75558,0.36313,25.827,-1.5966,2.2635,23.563,-1.0926,-1.7476,25.064,-1.3598,3.3495,7.2158,2.0964,7.0964,-1.0148,6.93,0.69514,-1.7762,6.7763,-2.3754,5.1803,3.1775,1.8246,-5.8155,3.2754,3.0175,5.9515,-0.28913,0.59556,-6.0865,0.91956,1.9024,1.1231,-2.6945,-1.8165,1.5736,-2.9447,-2.5365,-0.61007,-2.4915,-1.8883,0.84349,-2.9853,-1.2806,2.5024,-1.9784,-1.5168,-2.9918,0.78558,-0.68444,2.7761,1.0123,0.0078281,-3.3772,1.01,0.72455,0.51691,-2.7148,-2.7232,-2.6157,0.45968,-2.7696,0.58773,-2.2591,-2.8048,1.1983,1.5019,-1.1616,-2.2501,-2.3521,-1.0268,-1.4312,1.7305,-0.67929,-1.354,-1.9664,0.91509,-1.0344,11.565,5.1303,7.1183
1,0.64083,5.4775,0.53029,0.52918,3.8021,1.2198,-12.277,3.1724,0.84532,13.646,3.2377,0.58015,-9.8693,3.4247,-0.36963,10.733,3.2827,-0.11052,-9.9735,3.7161,-0.9078,10.62,3.4493,-0.49861,0.31813,0.35166,3.2486,-0.46394,-14.857,-1.62,-1.5151,12.372,-1.6299,-1.2088,-12.904,-17.574,-2.8988,10.549,-19.178,-3.4128,-9.8036,-33.471,0.78129,7.6432,-36.924,-0.0011135,1.9804,6.0111,2.5778,1.3668,6.2704,2.7683,0.6016,8.934,3.0536,1.375,7.9877,1.9662,0.14235,30.927,-0.82262,0.76534,26.754,-0.91456,1.2745,23.923,-1.4854,-0.57479,25.617,-1.1695,1.8557,7.0708,3.2047,7.0345,0.3156,6.9469,-2.1451,-1.3194,6.91,-2.208,5.1898,3.2651,1.656,-5.2264,3.8282,2.3976,5.2254,-0.66423,0.92934,-5.2022,0.10059,1.2047,-1.1822,-2.9123,-1.8373,-0.88456,-2.8622,-2.2027,0.14809,-2.9813,-1.1132,-2.1315,-3.1415,-0.3833,2.4317,-1.033,-0.14811,-2.7911,-1.284,-0.44603,2.5804,1.7826,0.89633,-2.9482,1.3114,0.21632,-0.9543,-2.882,-1.7968,-2.8532,0.55805,-2.747,-0.19895,0.084188,-2.8252,2.2792,2.907,-1.8397,-3.3647,-3.3843,-2.6627,-2.3285,4.2909,-0.61364,-1.0449,-4.4186,-0.64578,-1.6563,12.063,8.1064,7.0225
0,-0.35245,7.3629,0.46335,-1.2559,5.8974,1.3724,-13.251,5.4663,1.9814,14.392,5.6524,2.1737,-10.001,6.0892,-0.44826,10.791,5.8951,0.61633,-9.2588,6.3972,-1.4115,10.58,5.7838,-0.13989,-1.2576,2.6668,3.5414,1.888,-16.377,0.70802,-2.0037,14.718,0.72063,-0.70067,-9.6497,-15.556,0.24441,7.5957,-16.992,0.41844,-6.727,-31.894,2.6164,3.9519,-35.516,2.9201,0.72122,3.2109,-0.94289,-1.5711,3.6354,-0.67286,2.1308,6.8196,-0.19729,0.64854,6.367,-0.93004,0.55237,30.826,-1.7042,0.62932,27.924,-1.253,2.187,26.267,-1.411,-0.67856,28.404,-0.77101,-0.33814,5.0575,0.15611,5.0546,1.0126,5.1081,1.1508,0.066692,5.0471,-0.24386,2.2998,1.6989,0.96833,-2.7574,1.618,0.96495,2.8351,0.11561,-0.15746,-3.0769,0.12982,-0.55124,-0.81524,-2.2134,-0.18814,-3.8807,-2.1044,0.083928,2.8035,-2.559,-0.61334,-2.4129,-2.1204,-1.0111,2.9378,-1.6561,-1.5128,-3.0909,-0.11612,-1.2335,2.9804,-0.27753,0.79686,-3.2617,1.35,-0.46046,-2.0894,-2.4992,0.73577,-2.5184,2.5213,-2.264,0.081237,-0.18392,-2.232,0.18643,1.0126,-2.2516,-2.1276,-0.91568,-2.5582,-1.9205,1.8442,-2.8182,0.54408,-2.1381,-2.6626,0.37902,9.9504,7.7289,9.0306
1,-0.95061,7.2934,0.55816,-0.18576,5.8709,1.2297,-14.156,5.3438,2.4418,13.53,5.5334,2.8534,-10.024,5.628,-1.1115,9.9562,5.6576,0.1091,-8.7869,5.9514,-2.3678,9.4863,5.5948,-0.86509,-1.0558,2.5697,3.3736,1.765,-15.921,0.57707,-2.5117,13.817,0.5728,0.0038157,-9.8437,-15.657,0.47915,7.6486,-17.142,0.87116,-6.9318,-31.998,2.7697,4.1864,-35.516,2.7418,-0.14585,3.2022,-0.057824,-1.0601,3.5144,-0.057891,0.41888,6.2395,-0.23144,-0.82978,6.5116,-0.19497,-0.173,29.963,-2.658,0.089479,27.861,-1.8558,1.7978,25.859,-2.1703,-1.5451,28.477,-1.9569,-0.53041,4.9957,0.51994,5.0327,1.3992,4.9506,-0.79842,-0.41732,5.0573,0.10555,2.7022,1.5124,0.46152,-3.186,1.3903,1.0897,3.183,0.064668,-1.0815,-3.4003,-0.079684,-0.95644,-1.4046,-2.7339,-0.26144,-1.9493,-2.6868,0.041763,1.715,-3.1588,-1.6385,-2.2379,-1.9615,-1.703,2.4344,-1.2689,-0.51307,-3.1905,0.37809,-0.97349,2.6706,-0.21341,1.4022,-3.301,1.2126,0.30795,-0.59003,-2.7729,-0.24832,-2.7016,1.9646,-2.6324,-0.77556,-0.16549,-2.4714,0.34599,1.2153,-2.4235,-3.1587,-1.3999,-2.4729,-2.4732,2.3935,-2.4995,0.053097,-2.6973,-2.8283,-0.35262,9.6238,7.7553,8.2714
0,-0.24856,7.233,0.89388,-0.73143,5.712,2.7418,-13.975,4.9966,2.5348,14.263,5.2957,3.5906,-11.281,5.3536,0.58991,10.804,5.6877,2.4619,-11.408,5.4564,0.10771,10.622,5.8152,2.0756,-2.3652,2.179,4.9008,1.3979,-16.637,0.16537,-4.1093,14.732,0.1867,-0.31713,-10.876,-15.344,-0.43112,9.3621,-16.761,-1.5823,-6.0265,-31.514,3.6981,4.9139,-34.865,1.2771,-0.43281,3.5688,0.064465,-0.44037,3.9648,0.11379,-1.2481,6.8652,1.2045,-0.059378,6.8391,1.3085,-1.5398,30.415,-0.92709,0.36652,28.366,-0.69195,-0.33459,25.507,-1.8533,-1.5817,28.408,-1.1264,-0.097966,5.3386,0.19872,5.3736,0.2175,5.1222,-1.5891,0.33218,5.2389,-0.012663,2.9669,1.7946,0.48026,-3.5456,2.0451,0.28798,3.3806,0.0075677,-0.95478,-3.7758,1.1233,-1.2362,-1.3884,-3.3147,-0.74482,-1.3103,-3.3472,-0.16555,1.301,-3.4087,0.18705,-1.8606,-3.4224,0.31245,1.9305,-0.61218,-1.3081,-2.535,-0.65164,-2.2471,2.4791,2.7288,-0.32468,-2.9754,0.98707,-2.1915,-1.2287,-3.5473,-0.028856,-3.428,1.4269,-3.3215,-2.3977,-0.057136,-3.4343,2.1802,0.61044,-2.9678,-3.6389,-1.118,-2.9178,-3.3512,2.1587,-2.7861,-0.81035,-1.9758,-2.886,-0.24174,9.4461,8.8232,7.9072
1,1.1227,7.058,1.267,0.19121,5.5005,3.3425,-13.383,4.8143,3.924,14.744,5.0277,3.5567,-11.216,5.0045,1.4065,11.706,5.0942,2.2923,-11.14,5.1932,0.77341,11.528,5.2046,1.5451,-0.93876,1.9381,5.2985,1.1804,-16.483,-0.017551,-2.9889,14,-0.010995,-2.5112,-11.367,-15.346,0.71788,9.5208,-16.918,-1.4885,-6.3906,-31.506,4.7834,5.2987,-34.993,1.5221,-0.27726,3.8659,-0.16768,-0.48675,4.3501,0.18219,-1.1003,6.8412,1.675,0.24201,6.7668,1.578,-2.2695,29.433,-0.30379,1.4066,27.646,-0.36222,-0.66915,25.618,-1.5989,-0.66795,28.531,-0.70698,0.22388,5.3491,0.049407,5.3117,0.43588,5.1025,-0.62996,-0.09619,5.1976,-0.60431,3.5368,1.5414,0.53807,-3.7443,1.7593,0.61309,3.7867,-0.51693,-0.94266,-4.3502,0.31515,-1.2,-0.71428,-3.2027,-0.41445,-0.68576,-3.2478,-0.31908,-0.54289,-3.6038,0.29785,-0.94156,-3.7278,1.4924,1.4803,-1.1131,-1.2984,-2.2326,0.58138,-0.89116,2.5016,2.6134,-0.49641,-3.0383,2.0232,-1.2528,-1.7412,-3.8918,-0.32154,-3.9192,-0.38916,-3.8803,-1.4262,1.0779,-4.0487,1.3249,0.82451,-3.2097,-3.7976,-1.4107,-3.2975,-3.4335,2.5825,-2.3414,-1.12,-2.4509,-1.8659,-0.52231,8.6518,7.1976,8.0366
