-0.063142,-0.053641,-0.079357,0.10094,-0.11254,0.019632,-0.064161,-0.010237,0.071898,0.2477,0.060566,0.070619,0.016765,-0.13465,-0.081249,-0.095965,-0.040114,0.11274,-0.11129,-0.13133,-0.096361,0.090096,-0.20109,0.045962,-0.073595,-0.067129,-0.044597,-0.070368,0.023153,-0.069581,0.099534,0.046505,-0.067553,-0.088907,0.0055323,-0.050488,0.051658,0.039087,-0.058077,-0.020604,0.025944,-0.036317,0.065861,0.037938,-0.052671,-0.029919,0.094228,0.013619,-0.026534,0.070505,0.027336,-0.02112,0.085732,0.042917,0.019437,0.061604,0.078119,0.076001,0.10475,-0.061852,0.0081328,-0.13673,0.01079,0.041163,0.058895,-0.075505,-0.0057677,-0.092617,-0.037356,-0.0042521,-0.014874,0.058936,0.0092531,0.060746,-0.0035279,0.057505,-0.023995,-0.017726,0.068229,0.024492,0.046719,0.11464,0.13807,-0.072841,0.077651,0.096836,0.023733,0.030495,0.11094,-0.059117,0.10896,0.12026,0.18114,0.068378,0.055728,0.02375,0.067343,-0.021436,-0.1968,0.073312,0.048069,0.17085,0.062606,0.10332,-0.076873,0.084007,0.077096,0.070724,-0.033094,0.122,-0.080231,-0.023073,-0.051485,0.078812,-0.16897,-0.032197,-0.032698,0.083578,-0.011094,0.086894,-0.16205,0.08337,0.094974,0.15873,0.07684,-0.099611,-0.066528,0.10905,0.058379,0.091095,0.10733,0.050889,-0.054535,0.12539,-0.06861,0.079917,0.1357,-0.16477,0.015186,0.0051452,0.038412,0.026018,-0.1078,-0.076017,-0.0061732,0.048697,-0.074279
0.058904,-0.15722,-0.031071,0.10194,-0.078879,0.02224,0.011811,-0.061242,-0.019468,-0.014843,0.0025236,0.010748,0.034756,-0.043699,-0.065989,0.062964,-0.019346,-0.022482,0.060621,0.020587,-0.016898,0.003766,0.061792,0.01588,0.0081888,0.13299,-0.063643,-0.059451,-0.15903,-0.063985,0.049654,0.13534,-0.066203,0.081918,-0.0057125,0.022479,0.20408,-0.092174,-0.0056341,0.10723,0.13516,0.00627,0.16946,-0.061129,-0.025813,0.075581,0.13413,-0.09716,-0.071716,0.12375,-0.06799,-0.073703,-0.0090711,0.0054199,0.056583,0.051779,0.038579,0.032033,0.18341,0.30066,-0.024594,-0.10084,0.13567,0.078549,0.18281,-0.0022133,0.093588,-0.11746,-0.14055,0.12375,0.075356,0.047992,-0.029335,0.056217,-0.22068,0.069202,0.027972,0.16417,0.014072,0.018259,-0.093395,0.12089,-0.041159,0.068099,0.14965,-0.015709,-0.095998,-0.0044502,0.1182,0.096755,0.016625,0.13247,0.059853,-0.03645,0.0027655,0.041381,-0.035003,-0.032749,-0.043996,-0.045443,-0.063571,0.016669,-0.057007,-0.035312,0.021703,-0.068848,-0.097756,-0.013854,-0.023658,-0.11491,0.030617,0.022672,-0.078546,-0.026406,0.072538,-0.041504,-0.019409,-0.051288,-0.058012,-0.05757,-0.018019,-0.062512,-0.012438,-0.015681,-0.058463,0.048132,0.066818,-0.10373,-0.033128,-0.048657,-0.052783,-0.038792,0.052573,-0.062734,0.12788,-0.066172,-0.022968,0.10975,0.16644,0.028604,-0.020244,-0.050455,0.067897,-0.061505,-0.086386,-0.10715,0.037741
-0.0080683,-0.090482,0.097903,-0.016132,0.021577,0.20763,0.070285,-0.079068,-0.14154,0.022834,0.12451,-0.11656,0.0047604,-0.026163,-0.00050328,0.0060744,0.068816,0.041769,-0.08834,-0.018803,-0.0031542,0.048653,0.048682,-0.031383,0.0024406,-0.013892,-0.090638,-0.034542,-0.027195,-0.036044,0.11379,0.048479,-0.03649,-0.0069301,-0.11674,-0.05367,0.0012477,0.16644,-0.065481,-0.11543,-0.036752,-0.065481,0.093793,0.14587,-0.079062,-0.067429,-0.079391,0.14063,0.12441,-0.12284,0.15749,0.065248,0.084523,0.12573,-0.026814,-0.015844,0.097339,-0.058642,-0.0052561,0.011757,-0.070399,-0.012289,-0.047376,-0.056865,-0.067188,-0.080335,-0.12129,0.02974,-0.17658,-0.030982,-0.028741,0.1626,0.047879,0.15428,0.02479,0.16894,0.046633,0.03643,0.16387,-0.058788,0.015935,0.11027,-0.10267,-0.035524,0.18476,-0.071302,0.023434,-0.018379,-0.15956,-0.097895,-0.038521,-0.074491,-0.014386,-0.034723,-0.039378,0.065945,-0.041106,-0.076864,-0.014096,-0.029315,0.01527,-0.076814,-0.018783,0.0195,0.032575,0.023569,0.048843,-0.055514,0.021857,0.10119,0.047341,-0.05705,0.16753,-0.062916,-0.095858,0.15147,0.026278,-0.028147,-0.11048,-0.026141,0.1027,-0.028589,0.054552,-0.14498,-0.021322,-0.032244,0.065498,-0.020182,-0.026029,-0.033677,0.016505,-0.042469,0.032191,-0.013329,0.17619,-0.044896,-0.021885,0.10364,0.046432,0.12996,0.15476,0.12897,-0.087935,0.017088,-0.14367,0.00019636,0.033292
-0.042358,-0.043916,-0.12402,0.035634,-0.036678,0.085214,0.057898,0.1858,0.029915,0.17123,-0.00039215,0.21515,0.013447,-0.062742,-0.065521,0.17692,0.035421,0.018224,-0.090131,-0.15866,-0.0525,0.069643,-0.15269,0.0079867,-0.042652,-0.02449,0.0020283,0.015643,0.084783,0.011679,-0.13849,0.084905,0.015263,0.097037,0.11897,-0.091735,-0.11927,0.013705,-0.065492,0.059616,0.0047038,-0.096611,-0.19904,-0.012939,-0.073633,0.063234,0.066981,-0.024548,0.0096933,-0.29438,-0.00011359,0.0099211,-0.047604,0.15105,0.060462,0.070247,0.070523,-0.038735,-0.058372,0.035289,0.072626,0.078995,0.0022428,0.04001,1.379e-05,0.058268,0.063078,0.018891,-0.011852,0.086127,-0.039358,0.057716,0.036188,0.07429,0.041626,0.063596,-0.0012651,0.12076,0.061087,-0.059623,-0.020799,-0.00057294,0.054565,0.054209,-0.030437,-0.095425,-0.055542,-0.0026353,0.0044003,0.044263,-0.16169,-0.14107,-0.10547,-0.065302,-0.035291,0.094971,-0.061222,-0.01724,-0.14169,-0.085804,0.066035,0.057561,-0.092108,0.015259,0.019189,0.0054595,0.0079297,-0.037611,-0.039699,-0.0084275,0.034118,0.17015,0.067672,-0.045898,0.057295,0.067157,0.14312,-0.0671,-0.047459,-0.067782,-0.13968,-0.078306,-0.017661,0.13286,-0.072564,-0.087505,0.067077,-0.080204,-0.085552,-0.066159,-0.08012,-0.071799,0.055376,-0.041475,-0.091905,-0.055167,-0.041645,-0.010078,0.064964,-0.085571,-0.016572,-0.044263,0.07751,0.054842,0.2067,0.0082082,0.041781
0.064433,-0.157,-0.024084,0.097659,-0.087223,0.015151,0.0034529,-0.046599,-0.020847,-0.018791,-0.0074388,-0.0022744,0.0085906,-0.027603,-0.058258,0.054281,-0.017701,-0.037594,0.048358,0.03582,-0.017065,0.0011648,0.050859,0.01414,0.010605,0.1562,0.064147,-0.10025,0.12527,-0.093435,-0.078265,-0.093506,-0.092039,0.0074345,-0.065718,0.029224,-0.062152,-0.018411,0.0033818,-0.070435,0.011873,0.0037386,-0.019816,0.057642,-0.02996,-0.083863,-0.056957,-0.013447,0.1085,0.14448,-0.028543,0.13314,-0.24255,-0.057316,0.1661,-0.058994,-0.012565,0.15135,-0.052132,0.065309,-0.024949,-0.025035,-0.11876,-0.061698,0.032905,-0.11532,-0.037219,-0.18432,-0.20084,-0.10095,0.097137,-0.0030276,0.12902,0.0087507,0.017034,0.00082416,-0.067995,-0.10838,-0.043657,-0.17591,0.1434,0.010573,-0.054039,-0.093727,0.01421,-0.057032,0.14726,-0.046996,0.019268,-0.11685,-0.0469,-0.0026401,0.11242,-0.030434,0.049488,-0.22404,-0.025341,0.082494,0.12735,-0.03873,0.017754,0.091567,-0.046417,-0.068399,0.069904,-0.12673,-0.052506,-0.04499,-0.12724,-0.03618,0.055142,-0.012714,0.055833,-0.042933,0.064543,0.025599,-0.035887,-0.038327,0.14762,-0.039318,-0.019355,-0.036633,0.064374,0.13663,-0.042707,-0.12336,-0.014514,-0.01757,-0.040191,-0.01627,-0.05774,-0.047548,0.047203,-0.011581,-0.019951,-0.049433,-0.029424,-0.08346,0.015992,0.01722,0.022702,0.057261,-0.11317,-0.08466,0.28842,0.10797,0.045615
-0.0011692,7.7926e-05,0.1332,-0.019679,-0.036,0.2532,0.019262,-0.057318,-0.12508,-0.0091789,-0.050967,-0.091318,-0.027425,-0.10116,-0.083694,-0.036444,0.077313,0.035957,-0.059123,0.06673,-0.012836,-0.076801,-0.067054,-0.095112,-0.025509,-0.013343,-0.31997,-0.0019893,-0.043667,-0.0058581,0.094337,-0.031145,-0.0095886,0.26464,0.015007,-0.021644,0.13725,-0.060502,-0.024624,0.15974,0.014273,-0.021267,0.021897,-0.037816,-0.02409,0.045001,-0.080753,-0.07563,-0.048137,-0.08873,-0.073429,-0.037713,-0.024138,-0.13219,-0.1622,-0.18136,0.051675,-0.0066184,0.015663,-0.084959,-0.13502,-0.040421,0.090869,-0.017614,0.066189,-0.021794,-0.036406,-0.00655,0.071644,-0.077986,-0.19387,-0.018473,0.13268,-0.011274,0.065685,-0.022399,-0.14427,-0.0048431,0.0064476,0.14462,-0.022649,-0.020186,-0.067097,-0.028179,-0.07273,-0.082033,-0.014701,-0.0097075,-0.13092,-0.013754,0.0095986,-0.16171,0.065381,0.0057332,-0.0020265,-0.010503,0.0096055,-0.014472,-0.014388,0.01147,0.095358,0.065436,-0.036467,0.19049,-0.01363,-0.08871,-0.055259,0.038186,-0.10635,0.032912,-0.012398,0.12553,-0.1249,0.030078,0.1046,-0.11988,-0.12407,-0.0099184,0.088125,-0.014851,-0.084545,-0.0096792,0.035449,0.033266,-0.024437,0.087852,-0.026652,-0.0045543,0.034765,0.013158,-0.021585,0.016174,-0.02822,0.034851,0.057656,0.034863,0.048374,0.10629,-0.032225,-0.028375,-0.010218,0.015129,-0.00015743,-0.027622,0.17908,0.16491,0.0073258
0.0054788,-0.08433,-0.14207,-0.088124,-0.053029,0.09726,-0.033524,0.081262,-0.036138,0.090504,-0.081565,0.19867,-0.026912,0.020694,0.09862,-0.076089,-0.062178,0.088894,0.043309,-0.087075,-0.0092988,-0.16833,0.16344,0.0021261,-0.099901,0.18658,0.071733,0.0016286,-0.093701,-0.011888,-0.15653,0.18989,-0.0074126,0.071188,0.022663,0.068631,-0.046076,0.07032,0.063574,-0.064025,0.1636,0.054583,-0.0065687,-0.038935,0.066322,-0.045228,-0.089593,-0.01142,-0.03539,-0.039232,-0.031362,-0.091331,-0.19423,-0.011952,-0.055193,-0.049755,0.11548,0.083084,-0.17811,0.071771,0.13797,-0.087858,0.09153,0.11745,-0.21137,-0.015467,0.026762,-0.061463,0.074711,0.0097192,-0.13746,0.048219,-0.13299,0.052233,0.0031418,0.033015,-0.14944,0.050377,0.012563,0.15998,-0.078336,-0.049174,0.014857,0.036916,0.040993,0.006032,-0.11558,0.048329,-0.14137,0.058266,0.10188,-0.076929,0.049267,0.054116,-0.0091505,-0.15382,0.058542,-0.012927,0.025301,0.039061,-0.074966,0.015172,0.039975,-0.13708,-0.0059943,0.010203,-0.026689,0.020754,0.017351,0.015235,-0.020519,-0.087797,-0.0036182,0.029567,-0.010201,0.14743,0.0067992,0.047205,0.0036223,0.042662,0.048352,0.042407,0.1813,-0.003223,0.051795,-0.061089,0.025264,0.018908,0.074625,-0.0084957,0.011423,0.084674,-0.04313,-0.0010121,0.084221,0.035123,0.04676,0.099754,-0.022354,0.0085297,0.06712,0.045178,-0.19122,0.074081,0.0059524,0.023171,-0.02915
0.069212,-0.15786,-0.026118,0.087175,-0.081481,0.0093469,3.3761e-05,-0.051946,-0.0042953,-0.025228,-0.017147,0.0064535,0.0022737,-0.052406,-0.052567,0.036209,-0.015664,-0.044512,0.01601,0.055445,-0.0010554,-0.025551,0.015375,0.023501,-0.034258,0.046027,-0.0057156,-0.053705,0.031744,-0.052781,0.17679,-0.035707,-0.053662,-0.20381,-0.051861,-0.034405,0.27018,0.01751,-0.055273,0.10494,0.025981,-0.038,0.2214,0.032134,-0.069196,0.13432,0.057121,-0.033632,0.013486,-0.12572,-0.010535,0.013297,-0.06421,-0.048004,0.15234,0.053839,0.017144,0.16541,-0.15785,-0.0026492,0.11029,0.1507,-0.0027399,0.12208,-0.086152,0.046763,0.11872,0.12976,0.015236,0.12884,-0.041535,0.018993,0.0089831,0.021718,0.0044581,0.020357,0.00099312,0.035876,0.0035473,-0.047045,0.085815,-0.044582,-0.049853,-0.017764,-0.017556,-0.025873,0.0044121,-0.19316,-0.048874,-0.069617,-0.17944,-0.079255,-0.010234,0.03907,-0.0088784,0.042841,0.03829,0.051286,0.12855,0.055249,0.11865,-0.030284,0.039875,-0.041611,-0.017221,0.11694,0.025306,0.033785,-0.082214,-0.10168,-0.034723,-0.0060175,0.042282,0.038052,-0.16144,-0.11251,0.15072,0.058422,0.072465,0.065512,0.086026,0.069279,-0.078941,-0.11886,0.070782,0.021882,-0.026724,0.049416,0.057436,0.051604,0.088033,0.040666,-0.062251,0.033158,0.050249,0.05124,0.028195,0.048895,-0.066694,-0.23477,-0.021899,-0.049535,0.033384,0.25963,0.087893,0.0278,-0.047034
-0.033485,0.026453,0.10722,0.0086356,0.00098064,0.15501,-0.048807,-0.047936,0.010879,-0.095586,0.023628,0.29067,0.18154,-0.15328,0.0079909,0.13623,0.080489,0.014665,-0.18278,0.15171,-0.041307,-0.030786,0.16533,-0.03216,0.12705,0.037194,-0.022471,-0.033857,-0.04268,-0.036705,0.027118,0.12005,-0.034655,0.08946,-0.0016011,0.036789,-0.053819,0.089605,0.056796,0.077767,-0.093048,0.05056,-0.061858,0.034951,0.066901,0.13739,0.03556,-0.078087,-0.0071559,-0.008554,-0.091252,-0.13881,-0.040979,-0.023519,-0.022054,0.038899,-0.064798,0.047008,-0.048926,-0.020432,0.044727,-0.00036833,-0.15047,-0.060397,-0.024257,-0.029207,-0.067398,0.011126,-0.031693,-0.14294,-0.10415,-0.011372,-0.17594,-0.0094587,-0.035345,-0.013881,-0.0066617,0.045927,-0.020517,0.16457,0.14966,-0.022552,0.12467,-0.18884,0.088819,0.11426,0.052263,-0.24805,0.032881,-0.1389,-0.034783,0.076769,0.11003,-0.037318,0.074187,-0.0028635,-0.041548,0.11046,0.0034878,-0.035641,0.018989,0.00018615,-0.031936,0.072672,0.049174,0.078568,-0.054176,-0.042783,0.05547,0.07509,0.047463,0.0045566,-0.05854,-0.040134,-0.031781,0.13377,-0.011374,-0.023292,-0.081501,-0.016318,0.036767,-0.017517,-0.17442,-0.040985,-0.018358,0.036743,0.022491,-0.013899,-0.043375,-0.017341,0.010032,-0.029122,0.022208,0.0046286,-0.072251,-0.023452,0.064386,-0.14482,-0.089065,-0.0090718,-0.073504,-0.054778,0.014667,-0.047316,-0.064265,-0.17142,0.049217
-0.038185,0.015354,0.073877,0.15079,-0.07492,-0.071755,0.10352,0.13845,-0.024157,0.17201,0.15062,0.016786,-0.13296,-0.11253,-0.087336,-0.092787,-0.043144,0.031852,0.085633,0.063932,-0.00035505,0.10336,-0.025483,-0.089527,0.045454,-0.18339,-0.03892,0.081418,0.18622,0.091308,0.00012737,-0.25738,0.090903,0.03404,0.15847,0.054753,-0.017332,0.052357,0.094603,0.010236,0.041514,0.082677,0.0085307,0.036577,0.1105,-0.015489,-0.0079511,-0.019194,0.11699,0.04744,-0.017704,0.0081578,-0.11878,0.038173,0.024538,-0.17884,-0.017532,0.15057,0.046541,0.020226,-0.076599,-0.061289,0.066343,0.0022453,-0.057199,0.023029,0.0043582,-0.018377,0.054188,0.021888,-0.14927,0.038205,-0.035191,0.046204,-0.0078746,0.02403,-0.22393,0.0080947,0.086293,0.10567,-0.070709,0.089782,0.14874,0.0070405,0.15126,0.015019,-0.077324,-0.17754,0.15421,0.0042522,-0.033436,0.11107,-0.059528,-0.0092015,-0.026061,-0.093815,-0.016022,-0.045581,-0.01376,-0.015149,-0.071334,-0.090823,-0.0057001,-0.13378,0.051594,-0.061199,0.043238,-0.061941,-0.13656,0.051165,0.027647,-0.020541,0.14128,-0.035844,-0.01186,-0.01269,0.0058486,0.022073,-0.10197,0.029214,0.16494,0.031551,-0.010171,-0.15374,0.033453,0.053155,-0.030557,0.00034996,-0.0071301,0.036449,0.040605,-0.0092052,-0.0076155,-0.044068,-0.066239,-0.009008,-0.025319,0.11183,0.0074416,0.031245,-0.085261,-0.031858,0.14587,-0.037289,0.044895,-0.00037628,0.025463
