0,0.6799,11.192,0.90526,-0.33469,8.1316,2.6031,-12.824,7.285,3.2657,16.636,7.4824,3.1385,-13.389,7.0706,0.32136,13.317,6.6665,0.39784,-11.54,6.9599,-1.5459,12.135,6.5608,-0.91639,-1.3677,3.3763,5.3623,2.5155,-18.54,1.3207,-4.0433,14.224,1.2952,0.10934,-8.7453,-8.7068,-2.158,7.0324,-9.1604,-0.48121,-6.5384,-12.985,1.0541,4.2263,-13.558,2.3374,-0.86713,3.188,1.0364,-0.69931,3.2893,0.80444,-0.77936,5.8528,0.75977,-0.46734,4.7989,-1.0277,-1.6513,30.729,-2.2382,2.0596,27.783,-2.8947,0.38519,26.016,-2.6688,-0.2555,27.569,-2.2724,1.7218,3.8684,0.51529,3.8653,0.67588,3.8409,-0.37724,0.017354,3.8313,-1.0371,3.8442,0.55854,-1.0348,-3.7609,0.57732,-0.15496,4.3624,-0.38321,-1.9402,-3.9451,-0.48567,-1.5972,-1.2881,-2.8644,-0.33588,-0.61028,-2.9164,-0.38169,2.3648,-2.9223,-0.59503,-2.4254,-3.2285,0.32995,2.3102,-0.19012,-1.7364,-2.2143,0.50275,-0.39323,2.859,1.403,0.32981,-2.7982,1.6648,0.58315,-1.4367,-3.6737,-0.52384,-3.7727,1.7447,-3.5355,-0.65627,-1.184,-3.6319,1.5344,2.0368,-3.4869,-2.2897,-1.2619,-3.6411,-2.1974,1.989,-3.431,0.94844,-1.8366,-3.2397,1.2001,8.1082,8.5954,8.8754
1,-0.18598,10.51,1.7777,-1.8863,7.2916,3.5507,-13.378,6.3793,2.7388,14.774,6.6328,2.6088,-12.924,6.2018,-0.28386,12.54,5.7809,0.5522,-11.481,6.0137,-1.4791,11.825,5.6156,-0.83776,-1.7719,2.6236,5.6979,1.8335,-16.706,0.67156,-2.9437,13.704,0.7375,-2.4008,-8.5423,-9.9437,-2.7969,8.083,-10.262,-1.8662,-7.0676,-14.394,0.75977,5.1594,-14.897,1.4577,-1.6568,4.5809,1.3807,-1.207,4.4237,1.4582,-0.087651,6.3321,0.84953,-0.89279,5.5385,0.047406,-2.0197,28.332,-1.9065,1.8896,26.335,-3.0842,-0.56559,24.634,-3.0623,-0.24377,27.654,-3.2861,-0.028364,4.5895,0.99525,4.527,3.7828,4.4764,-0.58007,-2.8445,4.6274,-1.2514,5.1763,0.91162,1.2564,-4.8761,1.3073,0.90641,5.5302,-0.44853,-0.75532,-5.4969,-0.38285,-0.89534,-0.44014,-3.0079,-0.60488,-0.72903,-2.8648,-1.2094,0.45786,-3.5513,-2.2648,-1.0959,-4.0028,-0.77151,1.9022,-1.2769,-2.9228,-1.9649,-0.2451,-2.2526,2.5129,1.5964,-0.79411,-2.5959,1.7031,-0.74042,-1.4765,-3.997,-0.8619,-4.2992,0.32794,-4.2675,0.050943,0.088619,-4.3181,1.6257,2.7476,-4.583,-2.4492,-2.0514,-3.6608,-2.2849,2.8547,-2.6633,1.4324,-2.953,-1.8956,1.0226,8.109,8.7538,8.1819
0,-0.62925,11.033,2.1385,0.055646,7.9927,2.8023,-12.178,7.0688,2.3249,14.875,7.3199,2.9758,-11.865,6.8902,-0.45285,11.709,7.1169,0.20903,-10.087,6.8812,-2.0832,10.635,7.1223,-0.76208,-1.7938,3.2165,5.3597,2.3556,-17.693,1.2434,-3.508,13.324,1.2511,-0.32531,-7.7668,-8.3769,-1.0545,5.4243,-8.6333,0.94499,-5.7264,-12.578,1.6175,2.6931,-12.994,3.7272,0.43133,1.9369,-0.64233,0.50538,2.053,-0.28733,-1.0653,5.2723,1.4685,-0.36764,4.4905,0.85612,-0.53108,30.614,-1.8362,0.85196,28.577,-1.8734,1.978,26.285,-1.3139,-1.9465,28.54,-1.629,0.85655,3.0632,0.023444,3.112,0.55786,3.0041,-0.66486,-0.78187,2.9956,0.0083001,4.0169,0.34007,1.8582,-3.8247,-0.039224,1.5935,3.973,-1.2007,2.2484,-3.0566,-0.36609,0.92398,-0.87946,-2.5395,-2.1112,-0.16594,-2.5357,-2.195,0.50203,-2.3267,-1.2912,-1.9937,-2.1951,-0.37865,2.0895,-0.26891,0.19614,-3.0858,-0.74632,0.46972,2.6396,0.47389,1.8643,-3.3908,-0.49539,1.0913,-0.90374,-2.5467,-1.4258,-2.5428,1.335,-2.5014,0.86907,-1.0651,-2.4023,0.85556,1.4214,-1.4474,-2.4085,-0.90243,-1.1171,-2.6704,1.4726,-1.0441,1.6781,-1.5524,-1.6535,0.49347,7.8474,7.0259,9.4239
1,-0.30659,10.534,2.4876,0.36494,7.6303,3.0701,-10.436,6.7391,1.6197,16.351,6.5904,1.1665,-10.685,6.6761,-1.885,11.792,6.5272,-0.76918,-9.2503,6.4431,-3.3047,10.503,6.5338,-1.6482,-0.18123,2.7314,5.504,1.8559,-17.939,0.77745,-1.8437,13.405,0.78524,-2.3448,-7.757,-7.9146,-0.92196,5.7458,-8.4216,-0.054314,-5.6112,-11.811,2.2038,3.0416,-12.358,2.5039,0.18851,2.2876,-0.45767,1.783,2.3345,-0.3648,0.72324,4.6235,0.69749,-0.16978,3.9514,0.057344,-0.4942,29.357,-1.9247,0.23268,27.79,-2.6297,1.6536,26.046,-2.4804,-1.753,28.709,-2.6439,2.0591,2.6642,-0.24795,2.5892,0.34955,2.5725,-0.45237,-1.5505,2.6817,0.49102,4.4803,0.33495,2.0948,-4.7917,0.12895,2.8504,4.3461,-0.65894,1.8524,-3.6519,2.099,1.7499,-0.39072,-2.8204,-1.5384,1.2689,-2.8045,-1.6029,-0.84053,-3.0824,0.47179,0.13882,-3.6174,-0.29424,1.7337,-1.6861,1.1731,-2.6672,-2.0529,0.85881,2.3851,1.6827,2.6931,-3.1541,0.7911,1.6312,1.5225,-2.939,-1.0174,-2.9298,-0.79091,-3.0548,0.90598,0.0206,-3.0196,-0.57737,1.2708,-1.992,-2.9171,-1.3623,-1.7152,-3.007,1.5877,-0.58582,1.0729,-1.9505,-1.2704,0.90329,7.2167,7.0003,8.778
0,2.5736,9.1817,0.49111,1.976,6.1153,1.3879,-11.365,5.0884,1.435,16.549,5.2278,0.37036,-10.485,5.7471,0.36672,11.588,5.1635,-0.31642,-9.3552,5.978,-0.32097,9.9194,5.3617,-0.7764,1.4881,1.4211,3.7771,0.50726,-19.289,-0.60958,-0.60779,13.255,-0.61287,-2.2049,-10.357,-10.551,-0.76901,8.0064,-11.088,-2.5121,-8.0507,-15.097,2.5307,5.9287,-15.611,0.39543,2.0086,6.0795,1.5732,3.3697,6.3885,1.3071,0.77396,9.1064,1.905,3.2041,7.8636,0.54249,0.77629,30.654,-0.73639,0.35586,27.673,-1.5722,2.2292,22.908,-1.0652,-1.7269,24.727,-1.3334,3.6439,7.0403,2.116,6.9174,-1.086,6.7733,0.69166,-1.9049,6.6239,-2.3455,5.9583,3.1289,1.7972,-6.4042,3.2487,2.945,6.0916,-0.3214,0.58626,-6.2494,0.9394,1.8602,1.1544,-2.6224,-1.8254,1.5345,-2.8691,-2.5361,-0.59486,-2.4249,-2.3875,0.83684,-2.9076,-1.4555,2.4413,-1.9563,-1.5296,-2.9126,0.76708,-0.66965,2.7104,1.0313,0.0076965,-3.2808,1.0556,0.71706,0.50222,-2.6537,-2.6583,-2.5693,0.45198,-2.7218,0.57659,-2.222,-2.7582,1.4135,1.5075,-1.1283,-2.1978,-2.2975,-1.0383,-1.4019,1.705,-0.661,-1.3293,-1.9199,0.91999,-1.0128,10.669,5.659,6.9477
1,0.71482,8.1709,0.55494,0.561,5.0623,1.3069,-12.744,4.038,0.87879,17.779,4.1379,0.60549,-12.292,4.3235,-0.41994,13.4,4.1829,-0.11604,-11.068,4.6535,-1.001,12.323,4.4359,-0.51979,0.33055,0.39623,3.6837,-0.5056,-19.154,-1.6915,-1.5876,14.086,-1.7012,-1.2618,-11.194,-10.941,-2.9561,8.9961,-11.387,-3.4611,-8.3668,-14.68,0.86342,6.4272,-15.138,-0.0013348,1.9239,6.0581,2.5243,1.3276,6.2486,2.7305,0.6529,8.7112,3.2908,1.359,7.9095,1.9664,0.14116,30.79,-0.80174,0.75005,28.667,-0.90062,1.2551,23.258,-1.4482,-0.56799,25.273,-1.1468,2.0189,6.8989,3.2346,6.8571,0.33775,6.7898,-2.1344,-1.4151,6.7546,-2.1801,5.9692,3.2152,1.6311,-5.7554,3.797,2.3399,5.3485,-0.73756,0.91482,-5.3414,0.10294,1.178,-1.2153,-2.8342,-1.8463,-0.86258,-2.7887,-2.2024,0.14437,-2.9016,-1.4075,-2.1149,-3.0597,-0.43565,2.3724,-1.0216,-0.14936,-2.7172,-1.2536,-0.4364,2.5193,1.8161,0.88086,-2.8641,1.3707,0.21408,-0.92715,-2.8174,-1.754,-2.8026,0.54867,-2.6995,-0.19518,0.082823,-2.7783,2.6884,2.9177,-1.787,-3.2867,-3.3057,-2.6924,-2.2808,4.2277,-0.59726,-1.0258,-4.3142,-0.64911,-1.6215,10.695,8.5936,6.8541
0,-0.38216,10.677,0.47138,-1.2942,7.6325,1.4293,-13.371,6.7634,2.0022,18.227,7.0223,2.2053,-12.108,7.4723,-0.49502,13.096,7.3017,0.62904,-9.9873,7.7873,-1.5129,11.933,7.2303,-0.14177,-1.2702,2.9209,3.9035,2.0001,-20.522,0.71862,-2.0412,16.288,0.73112,-0.71094,-8.1362,-9.4135,0.24228,6.2969,-9.8076,0.41251,-5.5805,-13.598,2.8108,3.2302,-14.154,3.3981,0.70061,3.2359,-0.92331,-1.526,3.6228,-0.66367,2.3123,6.6495,-0.21262,0.64099,6.3041,-0.9301,0.54773,30.689,-1.6609,0.61674,29.921,-1.2339,2.1538,25.537,-1.3757,-0.67057,28.023,-0.75601,-0.36788,4.9345,0.15757,4.9271,1.0838,4.9926,1.145,0.071505,4.9336,-0.24078,2.6452,1.6729,0.95376,-3.0365,1.6048,0.94177,2.9019,0.12838,-0.155,-3.1592,0.13259,-0.53901,-0.83802,-2.154,-0.18906,-3.7842,-2.0505,0.083916,2.7337,-2.4906,-0.77549,-2.3942,-2.0652,-1.1492,2.8661,-1.6376,-1.5254,-3.0091,-0.1134,-1.2069,2.9099,-0.28268,0.78309,-3.1686,1.4108,-0.45567,-2.0298,-2.4432,0.71825,-2.4737,2.479,-2.2249,0.0797,-0.18091,-2.1949,0.2199,1.0163,-2.1872,-2.0782,-0.89442,-2.5867,-1.8811,1.817,-2.7434,0.53414,-2.0876,-2.6765,0.37107,8.5755,7.9646,8.8142
1,-1.027,10.537,0.56573,-0.19073,7.5704,1.276,-14.232,6.5875,2.4585,17.072,6.8492,2.8843,-12.092,6.8811,-1.2229,12.038,6.982,0.11095,-9.4438,7.218,-2.5287,10.661,6.9684,-0.87346,-1.0625,2.8043,3.7049,1.8629,-19.879,0.58357,-2.5493,15.236,0.57902,0.0038558,-8.2697,-9.4402,0.47323,6.3176,-9.8576,0.85564,-5.7295,-13.592,2.9646,3.4092,-14.102,3.179,-0.14168,3.2272,-0.056624,-1.0297,3.5022,-0.057101,0.45454,6.0838,-0.24942,-0.82009,6.4478,-0.19499,-0.17153,29.831,-2.5905,0.087668,29.853,-1.8275,1.7705,25.14,-2.1159,-1.5269,28.095,-1.9189,-0.57704,4.8742,0.52479,4.9058,1.4975,4.8386,-0.79443,-0.44755,4.9435,0.10422,3.1081,1.4893,0.45458,-3.5085,1.379,1.0636,3.258,0.071788,-1.0646,-3.4913,-0.0815,-0.93522,-1.4438,-2.6606,-0.26271,-1.9009,-2.6178,0.041756,1.6724,-3.0744,-2.0717,-2.2203,-1.9104,-1.9356,2.375,-1.2548,-0.51737,-3.1061,0.36918,-0.95247,2.6074,-0.21744,1.3779,-3.2068,1.2674,0.30476,-0.57322,-2.7108,-0.24241,-2.6536,1.9316,-2.5871,-0.76085,-0.1628,-2.4304,0.40808,1.2198,-2.3542,-3.0854,-1.3674,-2.5005,-2.4226,2.3583,-2.4331,0.052127,-2.6336,-2.8431,-0.34526,8.2634,7.9627,8.0731
0,-0.25962,10.103,0.87594,-0.72606,7.1211,2.7507,-13.584,5.9552,2.4675,17.399,6.3377,3.5091,-13.156,6.3284,0.62753,12.63,6.7861,2.4203,-11.854,6.3982,0.11121,11.542,7.0027,2.0261,-2.3012,2.2989,5.2036,1.4266,-20.084,0.16168,-4.0324,15.706,0.18246,-0.30997,-8.8339,-8.9443,-0.41167,7.4761,-9.3185,-1.5026,-4.816,-12.942,3.8269,3.8691,-13.385,1.4316,-0.42046,3.5966,0.063126,-0.42774,3.951,0.11224,-1.3545,6.694,1.2981,-0.058721,6.7721,1.3087,-1.5268,30.28,-0.90355,0.3592,30.394,-0.68141,-0.32955,24.798,-1.8069,-1.563,28.027,-1.1045,-0.10656,5.2088,0.20057,5.238,0.23278,5.0063,-1.5811,0.35624,5.1211,-0.012504,3.4125,1.7671,0.47304,-3.9045,2.0284,0.28106,3.4602,0.0084331,-0.93987,-3.8768,1.1474,-1.2088,-1.4272,-3.2259,-0.74841,-1.2777,-3.2613,-0.16552,1.2686,-3.3176,0.2365,-1.8461,-3.3333,0.35511,1.8834,-0.60532,-1.319,-2.4679,-0.63626,-2.1986,2.4204,2.7803,-0.31907,-2.8905,1.0316,-2.1689,-1.1937,-3.4678,-0.028166,-3.3672,1.4029,-3.2642,-2.3522,-0.056199,-3.3773,2.5716,0.61266,-2.8828,-3.5545,-1.092,-2.9505,-3.2826,2.1269,-2.7122,-0.79555,-1.9291,-2.901,-0.23667,7.842,8.7585,7.7177
1,1.1757,9.8853,1.245,0.19032,6.8758,3.3625,-13.043,5.7534,3.83,18.035,6.0331,3.4853,-13.116,5.9317,1.5002,13.721,6.0943,2.2597,-11.606,6.1059,0.80069,12.559,6.2844,1.5123,-0.91579,2.0503,5.641,1.2078,-19.951,-0.017206,-2.9409,14.966,-0.010772,-2.4611,-9.2569,-8.9699,0.68736,7.6235,-9.4315,-1.4173,-5.1205,-12.974,4.9633,4.1832,-13.47,1.7108,-0.26935,3.8961,-0.1642,-0.4728,4.3349,0.1797,-1.1941,6.6706,1.8051,0.23924,6.7005,1.5782,-2.2502,29.302,-0.29607,1.3785,29.623,-0.3567,-0.65904,24.905,-1.5588,-0.66005,28.148,-0.69325,0.24356,5.2191,0.049878,5.1777,0.4665,4.987,-0.62681,-0.10315,5.0807,-0.59668,4.0679,1.5178,0.52998,-4.1233,1.745,0.59838,3.8758,-0.57407,-0.92794,-4.4665,0.3219,-1.1733,-0.73425,-3.1169,-0.41647,-0.6687,-3.1644,-0.31903,-0.52936,-3.5074,0.3766,-0.93422,-3.6308,1.6962,1.4442,-1.1007,-1.3093,-2.1735,0.56766,-0.87192,2.4424,2.6625,-0.48784,-2.9516,2.1146,-1.2398,-1.6916,-3.8046,-0.3139,-3.8497,-0.38264,-3.8133,-1.3992,1.0602,-3.9815,1.5628,0.82754,-3.1179,-3.7094,-1.378,-3.3343,-3.3632,2.5445,-2.2793,-1.0996,-2.393,-1.8756,-0.51135,7.2019,7.1642,7.8439
