0,-0.00067721,0.78942,-0.020152,0.0034882,0.60303,0.022667,-0.18001,0.4997,0.019723,0.17959,0.49144,0.0031412,-0.3651,0.29396,-0.019711,0.32223,0.25398,-0.025271,-0.54175,0.1676,-0.12877,0.5041,0.13663,-0.16345,0.0019063,0.25528,0.032056,0.18942,-0.075788,0.10738,-0.0060837,0.074424,0.11038,-0.0078742,-0.074507,-0.45643,-0.069032,0.062939,-0.45025,-0.080022,-0.080695,-0.84374,0.02235,0.040622,-0.8357,0.028347,-0.010907,0.23398,-0.085926,-0.0055138,0.2355,-0.064837,0.00061631,0.24705,-0.04639,-0.0096922,0.24048,-0.075431,0.078369,0.17513,-0.026905,-0.016437,0.16792,-0.060551,0.13323,-0.024099,0.063805,-0.096072,-0.05333,0.077113,0.0014031,0.24896,-0.014793,0.24595,0.00020327,0.24383,0.018076,0.0019328,0.25051,0.0071538,0.035398,0.28398,-0.10254,-0.015756,0.31567,-0.11322,0.038327,0.28859,-0.043134,-0.047657,0.31758,-0.031851,-0.010188,0.10843,-0.038075,0.0030003,0.11713,0.01414,-0.0090474,0.12987,0.047427,0.012111,0.13934,0.041228,-0.067663,0.11315,0.25503,0.031887,0.10969,0.2351,-0.17168,0.10236,0.47775,0.12891,0.065309,0.48661,0.00040673,0.10873,-0.010262,0.10602,1.7067e-05,0.093031,-0.0077841,-0.0014011,0.10396,-0.0017142,-0.01196,-0.19515,0.12465,0.025163,-0.15164,0.080703,-0.077065,-0.21102,-0.12029,0.060458,-0.22416,-0.10119,0.39871,0.12385,0.4313,0.42963,-1.576
1,-0.020305,0.71224,0.018598,-0.014915,0.52525,0.060316,-0.19382,0.42693,0.042738,0.16528,0.43404,0.049948,-0.33915,0.18405,0.0092177,0.29595,0.16265,0.045046,-0.52714,0.059041,-0.10401,0.48205,0.031737,-0.09245,-0.0033402,0.15593,0.057085,0.092337,-0.075302,0.0086252,-0.017066,0.080784,0.016483,-0.010344,-0.0532,-0.53979,-0.037594,0.06549,-0.52427,-0.043509,-0.073689,-0.92281,0.057571,0.042515,-0.91475,0.069737,-0.0098055,0.24693,-0.023063,-0.012726,0.24682,-0.016134,-0.0090512,0.28643,0.0090346,-0.014284,0.27733,-0.017279,-0.025537,0.24564,0.085094,0.0033467,0.26656,0.053527,-0.071917,0.22629,0.17809,0.054019,0.24144,0.16073,0.0013399,0.26034,-0.0019241,0.2611,0.0096816,0.25731,0.0078695,-0.0050974,0.26771,-0.0022772,0.0078148,0.1614,0.021058,-0.0027626,0.18098,0.0091711,0.00096251,0.17405,0.0074474,-0.018516,0.1864,0.035775,0.022204,-0.078484,0.088915,-0.0016274,-0.085035,0.044827,0.0045279,-0.095154,0.0098885,-0.0033091,-0.10868,0.021059,0.026992,-0.090763,-0.014262,-0.0089423,-0.1057,0.056878,0.057171,-0.1329,0.060954,-0.025188,-0.14857,0.14885,-0.0018854,-0.076578,0.011192,-0.065151,-0.0069604,-0.048605,-0.011562,0.0077307,-0.076926,-0.0049169,-0.0031946,0.33322,-0.25387,0.0011485,0.2905,-0.20754,0.052037,0.40328,0.33137,-0.13841,0.3849,0.31208,0.43436,0.094781,0.40936,0.81505,-0.68005
0,0.013338,0.74392,-0.087796,-0.0088433,0.56828,-0.033666,-0.18506,0.46599,-0.040616,0.1769,0.47721,0.014599,-0.33903,0.21831,-0.047078,0.30156,0.21421,-0.0098236,-0.48937,0.063079,-0.19995,0.46896,0.052535,-0.12487,-0.0023241,0.21456,-0.0035715,0.14392,-0.08281,0.058259,-0.01475,0.086433,0.063353,0.023942,-0.06147,-0.47097,-0.089176,0.061493,-0.47593,-0.049468,-0.10638,-0.86205,0.015596,0.023167,-0.86775,0.045279,-0.0022063,0.18826,-0.12459,0.00097501,0.20805,-0.072957,-0.0093231,0.23091,-0.042265,-0.00041895,0.2396,-0.047775,0.0075198,0.2203,0.028958,-0.0037798,0.23564,0.045124,-0.0088121,0.17564,0.073021,0.020616,0.19299,0.089144,0.00018701,0.23913,-0.013411,0.24574,-0.0047862,0.24511,0.021793,0.0049143,0.24791,0.012146,0.019444,0.27709,-0.07981,0.010807,0.27733,-0.068777,-0.0015355,0.32488,-0.018127,-0.0009023,0.29222,0.012149,-0.021158,-0.18161,0.042313,-0.034984,-0.19112,0.025823,-0.016279,-0.21538,0.013849,-0.0085811,-0.19505,0.015435,-0.039462,-0.15011,-0.049271,0.020503,-0.17251,-0.038309,-0.060123,-0.090727,-0.076054,0.041024,-0.068904,-0.059587,-0.0067357,-0.14588,0.0021616,-0.13303,-0.0061703,-0.13433,-0.0038759,0.022878,-0.13151,0.0049827,0.10401,0.29898,-0.25766,0.045404,0.32699,-0.29646,0.017683,0.35992,0.208,-0.082494,0.32643,0.17455,0.42523,0.13385,0.38773,0.77433,-1.3409
1,0.01687,0.76291,-0.034812,-0.013948,0.57588,-0.0014638,-0.17185,0.47173,-0.034588,0.14813,0.47963,0.013453,-0.32431,0.21758,-0.058947,0.28902,0.21592,-0.0032435,-0.48162,0.058492,-0.22317,0.454,0.040663,-0.1124,-0.0045424,0.22077,0.011371,0.15029,-0.064919,0.073944,-0.022129,0.069376,0.076212,0.017888,-0.067813,-0.49809,-0.074411,0.055216,-0.51247,-0.027711,-0.093083,-0.89538,0.024407,0.02578,-0.8932,0.046077,0.0049908,0.26418,-0.082165,0.0059073,0.27092,-0.0407,0.0047248,0.30361,-0.025164,0.0048594,0.2898,-0.036821,0.012066,0.27313,0.031996,0.001989,0.29567,0.03134,0.0088205,0.22698,0.053712,0.0098192,0.2471,0.089366,0.0018032,0.26791,-0.0094117,0.26537,0.0069016,0.26649,0.012728,-0.0086597,0.26672,0.0030292,0.031391,0.16323,0.033278,-0.022701,0.10438,0.062192,0.0080912,0.15746,-0.087232,0.0039405,0.13899,-0.04234,-0.054486,-0.11573,-0.10201,-0.05387,-0.078701,-0.066864,-0.032288,-0.057166,-0.023957,-0.052123,-0.075729,-0.056801,-0.022902,-0.086691,-5.2252e-05,-0.0027337,-0.084304,0.042154,-0.042631,0.0015678,0.01196,0.043928,0.012892,0.10874,-0.0070812,-0.086721,-0.0099841,-0.085285,0.0051426,-0.078347,0.011908,0.012096,-0.077931,0.015033,0.18216,0.45389,-0.26815,-0.092713,0.26579,-0.28103,0.1449,0.45294,0.051982,-0.21012,0.36993,0.058391,0.47784,0.08253,0.34823,0.69497,-1.151
0,0.018622,0.62417,0.032937,0.0056238,0.45156,0.035436,-0.15337,0.33775,0.0059954,0.15906,0.33675,0.056988,-0.31957,0.14832,0.010454,0.23345,0.10609,0.10814,-0.4859,0.053152,-0.062516,0.3788,-0.038591,0.075579,-0.0053727,0.091143,0.041595,0.02417,-0.069662,-0.045074,-0.019494,0.067914,-0.048312,0.0037384,-0.07384,-0.57425,-0.013516,0.030886,-0.5778,-0.00060455,-0.07126,-0.93037,0.044962,-0.0026736,-0.94015,0.063647,-0.002392,0.27591,0.064333,-0.00090777,0.27573,0.055265,0.010223,0.27646,0.034938,0.00035929,0.27255,0.058555,0.048093,0.21057,0.10339,-0.006995,0.25744,0.10801,0.02533,0.10357,0.31943,-0.041154,0.20084,0.31825,-0.0040136,0.23886,0.012358,0.23741,0.012871,0.24146,-0.0095503,-0.011681,0.23635,-0.0069966,0.035497,0.063809,0.12612,-0.067027,0.040918,0.13721,0.018603,0.087933,0.017094,0.0058975,0.10091,-0.010683,-0.019155,-0.044174,0.039031,-0.024813,-0.080475,0.015148,-0.026644,-0.071465,-0.0036807,-0.0099346,-0.090703,0.046345,-0.28468,0.16102,0.077848,0.03603,-0.037023,0.046549,-0.56866,0.59205,0.15938,0.23803,0.17104,0.038626,-0.014998,-0.054133,0.02928,-0.044116,0.0011979,-0.055987,-0.015877,0.0077477,-0.047439,0.009758,0.029559,-0.042908,-0.081549,0.0010949,0.025159,-0.13713,0.015026,-0.028849,-0.11845,-0.0075417,-0.042434,-0.10223,0.26604,0.089267,0.49357,0.49281,4.7477
1,-0.0080503,0.55183,-0.038851,-0.0069284,0.38206,0.015067,-0.16435,0.29682,-0.0033184,0.15716,0.30518,0.023554,-0.27626,0.076065,-0.011269,0.24415,0.06831,0.051308,-0.41572,-0.053349,-0.10651,0.36708,-0.088745,-0.0024294,-0.0033575,0.057737,0.027683,-0.005252,-0.0694,-0.078399,-0.010298,0.071725,-0.076896,-5.2113e-05,-0.053842,-0.56018,-0.052346,0.040517,-0.57403,-0.019731,-0.050884,-0.92914,0.048339,0.019944,-0.93623,0.074838,0.0058582,0.25917,0.018049,-0.001147,0.23735,0.024374,0.0038791,0.28314,0.034524,0.0093779,0.28566,0.056699,-0.011912,0.26604,0.069752,0.033541,0.27546,0.10035,-0.089102,0.25492,0.18661,0.080249,0.28301,0.21823,-0.0020519,0.24733,0.0154,0.25038,0.0067884,0.25106,-0.0098092,-0.0070587,0.24671,-0.00076831,0.01052,0.11375,0.070209,-0.020925,0.07961,0.087183,0.010098,0.10841,0.012831,0.010181,0.097481,0.04823,0.01839,-0.029996,0.18615,0.036933,0.019492,0.16172,0.003471,-0.076633,0.096145,-0.0022885,-0.09543,0.11918,-0.0042096,-0.10842,0.05317,0.036597,-0.10527,0.19881,0.067771,-0.29694,0.24203,0.061514,-0.15365,0.57789,0.0039627,-0.068655,0.041298,-0.065032,-0.018315,-0.058012,-0.034572,0.0067611,-0.065558,-0.020587,0.042591,0.16405,-0.069983,0.097148,0.096222,0.062303,0.041813,0.18552,0.22676,-0.033357,0.14164,0.36501,0.35322,0.074736,0.42698,0.42957,1.4081
0,0.0029691,0.67527,-0.059565,-0.0033486,0.48794,-0.025763,-0.1932,0.37889,-0.011127,0.18867,0.37544,0.023273,-0.29498,0.15586,0.018433,0.27392,0.14144,0.059966,-0.42287,0.043492,-0.073736,0.38845,0.014161,-0.038486,-0.0014568,0.1439,0.00083405,0.075265,-0.085214,-0.01125,-0.0040734,0.086881,-0.010065,0.0099683,-0.07866,-0.53166,-0.020479,0.07593,-0.52676,-0.0090224,-0.063908,-0.92588,0.078732,0.024239,-0.92402,0.096159,-0.0053374,0.26273,0.063391,-0.00099765,0.25688,0.053453,-0.0028577,0.25955,0.052591,-0.0053015,0.25281,0.031491,0.034308,0.21572,0.11978,-0.025716,0.20972,0.12381,0.053843,0.09966,0.32466,-0.033628,0.10878,0.33821,0.00038304,0.24078,0.0078494,0.23904,0.0035767,0.23932,-0.0065172,-0.0029381,0.23907,-0.01812,-0.017372,0.1616,0.020128,0.0074982,0.17657,0.010963,0.00029391,0.16107,0.066379,-0.0089043,0.17045,0.087957,-0.01152,-0.090025,0.12063,-0.027568,-0.076026,0.12142,-0.019451,-0.057601,0.15917,-0.023094,-0.067638,0.20798,-0.09214,0.016388,0.3076,-0.038748,-0.029247,0.32142,-0.34337,0.40615,0.18338,0.21494,0.31929,0.19895,-0.0071801,-0.077677,0.036003,-0.075317,0.012766,-0.080486,-0.037554,-0.0011925,-0.07312,-0.012978,0.0081419,-0.16968,0.033139,-0.01466,-0.16424,0.014688,-0.0097436,-0.17829,-0.080692,-0.00026171,-0.18415,-0.094816,0.41896,0.21645,0.26026,0.26039,-1.5109
1,-0.0097159,0.66652,-0.029215,-0.007186,0.48999,0.006693,-0.20018,0.37873,0.026222,0.1802,0.37593,0.045423,-0.28929,0.13501,0.057287,0.26715,0.12809,0.082201,-0.41115,0.024723,-0.027029,0.36622,-0.001778,-0.018635,-0.002018,0.13059,0.020897,0.061533,-0.085025,-0.025362,-0.0089685,0.087863,-0.022836,0.0015327,-0.082495,-0.5093,-0.059591,0.075205,-0.5029,-0.05662,-0.070832,-0.8923,0.078925,0.01942,-0.89213,0.083317,-0.0032048,0.24371,0.010393,-0.00051321,0.25426,0.0049431,0.0061171,0.2569,0.018392,-0.011912,0.25329,-0.0091802,0.042963,0.1999,0.056635,-0.027304,0.18879,0.068311,0.11121,-0.026172,0.26745,-0.06674,0.0073613,0.29791,0.00040868,0.2472,0.00038318,0.24677,0.0044164,0.25172,0.0054237,-0.0049072,0.25177,-0.0079086,-0.050581,0.232,-0.01491,0.014185,0.22842,-0.01427,0.0037694,0.22954,0.087278,0.0041582,0.23139,0.09594,0.026788,-0.07098,-0.083178,0.014014,-0.080207,-0.071882,0.0061985,-0.082169,-0.11717,0.027621,-0.070476,-0.090102,0.056225,-0.13653,-0.23607,-0.027763,-0.11877,-0.19668,0.28126,-0.29104,-0.24653,-0.27655,-0.30832,-0.10601,0.00046522,-0.066825,-0.020939,-0.068617,-0.014675,-0.065887,0.0048553,0.00863,-0.081189,0.018169,-0.049233,0.21274,-0.20418,0.03486,0.18629,-0.16303,0.0084916,0.32784,0.07584,-0.0029642,0.33399,0.069152,0.50244,0.1368,0.31686,0.31824,1.4633
0,-0.0071611,0.68184,-0.030813,-0.00092606,0.50157,0.023221,-0.18806,0.3824,0.013414,0.18536,0.3865,0.021665,-0.33307,0.1726,0.014871,0.30254,0.15174,0.016135,-0.51505,0.064991,-0.015794,0.45274,0.019891,-0.079339,-0.00078027,0.14871,0.034658,0.081841,-0.083677,-0.0033324,-0.010298,0.084027,-0.00022109,-0.0039868,-0.09622,-0.48743,0.0010856,0.09552,-0.47017,-0.04807,-0.051745,-0.84937,0.094778,0.06474,-0.83439,0.048437,0.0070077,0.2468,-0.078502,0.006705,0.25273,-0.059418,0.0032151,0.2657,-0.048998,-0.0085103,0.27274,-0.048386,0.054016,0.23623,0.0024265,-0.029046,0.24092,0.017078,0.075128,0.17066,0.10288,-0.055348,0.16546,0.13829,0.00097142,0.2641,-0.017555,0.26059,-0.001223,0.26006,0.016012,-0.0014124,0.26298,0.00824,0.013095,0.2263,-0.037614,-0.018011,0.24121,-0.050375,0.047957,0.22892,-0.0018253,-0.033113,0.24089,-0.006249,-0.0082243,-0.13795,-0.062901,-0.0074294,-0.14561,-0.070663,0.0010881,-0.14539,-0.065175,-0.016399,-0.13658,-0.045454,0.078688,-0.15246,-0.093544,-0.043499,-0.15588,-0.046388,0.16765,-0.23336,0.01478,-0.095682,-0.14081,-0.010124,-0.0028873,-0.10707,-0.01838,-0.10448,-0.003932,-0.10258,0.015318,0.0070444,-0.094775,0.015878,-0.088528,0.32724,-0.24582,0.036671,0.35481,-0.2703,0.03192,0.36304,0.14355,-0.0061951,0.36685,0.13947,0.31779,0.084316,0.45225,0.90304,11.461
1,-0.0021699,0.66347,-0.0010071,0.0011002,0.47385,0.039188,-0.18052,0.36624,0.033877,0.1863,0.36904,0.030195,-0.30171,0.14105,0.01538,0.3053,0.1409,0.0016513,-0.4778,0.016914,-0.010624,0.4506,0.0043181,-0.11992,0.00066021,0.12678,0.04799,0.064031,-0.081796,-0.018525,-0.0087069,0.081416,-0.017153,-0.012302,-0.095156,-0.49974,0.013737,0.095737,-0.48972,-0.04085,-0.055779,-0.85332,0.10382,0.066826,-0.84008,0.046063,0.0024945,0.27546,-0.038857,-0.0018101,0.27742,-0.038993,0.0032488,0.29677,-0.022446,-0.008562,0.28215,-0.044054,0.044817,0.2573,0.012307,-0.0166,0.23086,0.030492,0.095442,0.15758,0.12164,-0.045911,0.14626,0.1658,0.0020419,0.27778,-0.0068904,0.27334,0.0027113,0.273,0.01493,-0.0016612,0.2758,0.00096322,0.03243,0.19628,0.036365,-0.016565,0.20327,0.019587,0.029547,0.17319,0.0033429,-0.020305,0.1846,-0.01775,-0.0035661,-0.098499,0.00069405,-0.0031513,0.0342,0.016706,0.017015,-0.09116,-0.0013967,-0.019974,-0.099034,0.027273,0.10523,-0.13784,-0.038218,-0.088533,-0.13862,0.0096861,0.30733,-0.29287,0.024816,-0.21667,-0.25351,0.13217,-0.0045566,-0.056173,0.014919,-0.0687,-0.001297,-0.06314,-0.00089369,0.0023304,-0.054368,0.0020639,-0.02871,0.2401,-0.24072,-0.035185,0.32291,-0.27669,0.091479,0.29094,0.16742,-0.073676,0.38101,0.126,0.30541,0.055217,0.41307,0.42092,-5.5676
