0.019629,-0.058862,0.1776,0.087629,0.10835,-0.039,0.0095512,-0.052864,0.064774,-0.063725,0.067088,0.048372,0.062364,-0.030288,0.019302,-0.069172,-0.045729,0.040479,0.088533
0.13805,-0.014613,-0.039124,0.11165,0.045559,0.05383,-0.00080791,0.11197,0.094752,-0.053612,-0.092633,0.067047,-0.056334,0.11305,-0.030887,-0.073504,-0.092083,-0.0087673,-0.053045
-0.0046357,0.054497,-0.0761,0.021877,-0.11934,-0.027823,-0.1701,-0.12824,0.078349,-0.13364,0.042724,0.14076,-0.072537,-0.19996,-0.02104,-0.026077,-0.018345,-0.09142,-0.037617
-0.0122,-0.040995,0.15507,0.10367,0.1665,-0.017825,0.017567,0.00047164,0.068245,-0.030241,0.069159,0.013808,0.056896,0.048782,-0.0037019,0.0081527,-0.027741,0.077472,0.06532
-0.017579,0.003843,-0.049606,0.085888,0.094446,0.1952,-0.0393,-0.18837,0.043483,-0.10097,-0.030267,0.066779,0.068811,-0.10172,0.084277,0.024055,-0.078112,0.0048482,0.010901
-0.042445,-0.0559,0.086754,0.022914,0.10341,0.12272,0.16032,-0.019192,-0.17061,0.13224,0.0060565,-0.060913,-0.091328,0.037291,0.044222,-0.044323,0.026103,0.10321,-0.098447
-0.035996,-0.053477,0.1499,0.087095,0.15866,-0.010875,0.0074575,-0.080323,0.051534,-0.054147,0.075428,0.048503,0.0061023,0.031438,0.0103,-0.050695,-0.085866,0.088082,0.058729
0.080775,0.02952,-0.064528,0.10911,0.064813,0.12111,0.014626,-0.10208,0.17196,-0.089287,-0.14695,0.085386,0.056923,-0.013509,0.044258,-0.034759,-0.08445,0.059463,-0.001012
-0.032991,0.053604,-0.075353,-0.020193,-0.071052,-0.017649,-0.18263,-0.12117,0.15244,-0.11269,0.05698,0.20999,-0.072931,-0.10508,-0.025495,-0.012032,-0.038154,-0.035772,-0.039566
-0.037953,-0.025961,0.091329,0.057192,0.20414,0.0092016,0.02025,0.035093,0.097321,-0.10163,0.060443,-0.019296,0.045173,0.20027,-0.057075,0.10578,-0.093617,0.096724,0.08255
-0.049731,0.0043778,-0.066082,0.052816,0.063299,0.21645,-0.037271,-0.14079,-0.013124,-0.057362,-0.040006,-0.053852,0.080861,-0.18895,0.087958,0.061884,-0.052228,-0.061668,0.076431
-0.015372,-0.066745,0.094962,0.053804,0.067368,0.056436,0.1721,0.01156,-0.18784,0.14058,-0.0023753,-0.075772,-0.068278,0.010239,0.086086,0.011418,0.051005,0.12894,-0.094183
-0.084026,-0.036706,0.082614,0.057105,0.17649,0.0095791,-0.037608,0.010449,0.099126,-0.12344,0.068843,0.048463,-0.06114,0.11554,-0.017741,0.048319,-0.16911,0.13454,0.070348
0.055563,0.039399,-0.073294,0.074197,0.086211,0.13972,0.026672,-0.09958,0.15495,0.0079282,-0.16776,0.00065567,0.14848,-0.066827,0.17005,-0.028553,-0.065632,0.061412,0.045956
-0.00059814,-0.032493,0.11481,0.11024,-0.044602,0.13995,0.11929,-0.026076,-0.045487,0.059384,0.056011,0.015536,0.0018316,-0.12727,-0.018947,0.033301,0.18724,-0.05704,-0.057497
0.012824,-0.058971,0.18829,0.082953,0.086113,-0.0472,-0.022016,-0.0094263,0.089323,-0.025937,0.078772,0.028748,0.04943,-0.066014,0.0060043,-0.040627,0.0329,-0.02734,0.010271
0.11927,-0.019449,-0.050852,0.13928,0.032308,0.10135,-0.010434,0.087769,-0.086681,-0.042698,-0.055786,0.020109,-0.069922,0.15907,0.023983,0.065941,-0.10444,-0.013767,-0.055174
0.011722,-0.062011,0.18561,0.083088,0.090695,-0.04423,-0.030226,-0.0091506,0.080602,-0.026423,0.088411,0.036361,0.04609,-0.051275,0.015801,-0.040278,0.029871,-0.035956,0.0057773
0.03881,0.027767,-0.064964,0.009749,-0.020333,-0.18248,-0.15207,-0.086613,-0.078022,-0.08476,-0.038372,0.048641,0.0023201,0.052569,0.27616,0.025016,-0.071153,-0.06029,-0.12049
0.016201,-0.055761,0.18047,0.09516,0.085202,-0.055668,-0.050718,-0.0090868,0.085746,-0.025618,0.079446,0.035894,0.047346,-0.055237,0.040974,-0.037927,0.025101,-0.040964,0.00048126
-0.12795,-0.0010028,0.0092464,-0.063513,-0.028993,0.016632,0.073173,-0.18984,-0.090478,-0.021581,0.13181,-0.074143,0.10257,-0.15416,-0.053713,-0.034479,0.094784,-0.014373,0.042793
-0.086252,-0.052973,0.0088083,-0.10602,0.031317,0.12159,0.16254,-0.060338,-0.0074683,-0.019148,0.05996,0.010821,0.018168,0.046077,-0.24144,-0.054097,0.017234,0.055939,0.094934
0.010921,-0.057638,0.18242,0.08483,0.088447,-0.060233,-0.047147,-0.027121,0.069237,-0.036181,0.090119,0.037929,0.059023,-0.047268,0.033112,-0.046087,0.020575,-0.041716,-0.002287
-0.033067,0.023472,0.055505,-0.13185,0.012539,-0.15296,-0.030129,0.090282,0.22161,0.10448,-0.012808,-0.047293,0.029279,-0.068652,0.0287,-0.066143,0.038117,0.08614,0.017843
0.015792,0.042129,0.0032709,-0.065302,-0.07208,-0.13909,-0.073143,-0.15623,-0.055776,0.023807,0.21282,0.15593,0.13657,0.16979,-0.07954,0.015204,0.070919,0.041881,-0.03741
-0.12163,-0.072961,0.12763,-0.030169,-0.011529,0.015668,0.010218,0.11138,0.1338,-0.054743,-0.0023358,0.011861,-0.034372,0.051663,0.094256,0.07715,0.039343,-0.0096012,-0.079455
0.11855,-0.023189,-0.04067,0.1265,0.057468,0.10107,0.048266,-0.054636,-0.062443,-0.0198,0.035956,0.010738,-0.16878,-0.069372,-0.14126,0.1119,-0.018169,-0.053527,0.012553
-0.10362,-0.085056,-0.01883,-0.01502,0.016247,0.073639,0.088177,0.023169,-0.036629,-0.078266,-0.11188,-0.013747,-0.27648,-0.1857,-0.10004,-0.042775,-0.13626,0.047709,-0.047198
-0.12386,-0.080556,0.12223,-0.033555,0.0026384,0.024334,0.033831,0.12567,0.08411,-0.084202,0.028069,-0.024896,-0.050576,0.037081,0.034714,0.068008,0.077923,-0.0023236,-0.11297
0.15242,0.016761,-0.03198,0.084724,0.008461,0.054329,-0.014106,-0.076029,0.065326,0.082881,-0.010749,0.11615,-0.11456,0.10776,-0.011582,0.11196,-0.011995,-0.047055,-0.016137
-0.034311,0.063533,-0.069314,-0.07721,-0.11646,0.075582,-0.078238,-0.0070825,-0.040142,0.01483,0.17577,-0.046,-0.018809,-0.025938,-0.104,0.32435,0.055765,-0.056312,0.13427
-0.141,-0.066387,0.090074,-0.042818,-0.061249,0.049795,0.012418,0.092069,0.10491,0.00015878,-0.072021,-0.024674,-0.072144,0.049614,0.10959,0.075129,0.049274,-0.009219,-0.05764
0.031959,-0.048063,-0.049208,0.051541,0.031517,0.24302,0.10304,-0.037132,-0.030178,-0.063207,-0.04066,-0.001328,-0.16881,-0.064863,0.019593,0.071571,-0.030542,-0.12002,0.063147
-0.12908,-0.060655,-0.020577,-0.018153,0.048592,0.053102,0.073401,-0.088611,-0.12738,-0.085781,-0.070886,-0.038886,-0.11409,-0.2072,0.05905,-0.050703,-0.18218,0.067419,0.057109
-0.14637,-0.070323,0.091221,-0.051641,-0.058571,0.03623,0.014839,0.090556,0.062571,-0.010254,-0.020671,-0.051481,-0.073245,0.056232,0.070571,0.088005,0.083715,-0.023844,-0.071597
0.055588,0.022652,-0.040884,-0.019845,-0.0055873,0.19963,0.063306,-0.061195,0.097381,0.10341,-0.057371,0.097768,-0.063452,0.30242,0.10629,0.046226,0.015284,-0.039838,0.0092599
-0.0038087,-0.07637,-0.024184,0.064021,-0.075189,0.056821,-0.055314,-0.15986,0.075149,0.25549,-0.053798,0.05834,-0.14827,-0.08101,-0.055065,-0.019262,-0.10043,0.19595,-0.042797
0.040852,-0.13138,-0.14783,0.085913,0.014284,-0.057955,0.049922,0.057393,0.053719,-0.034135,0.11375,-0.030138,-0.01487,-0.027382,0.015202,-0.0081125,0.029591,0.012393,-0.015352
0.080367,0.17263,-0.043902,0.049336,0.042693,0.060972,0.050354,0.033215,0.070154,-0.078909,0.047951,-0.080113,-0.01784,-0.10255,0.034754,-0.012417,0.12349,-0.026344,-0.0037673
0.0071492,-0.11624,-0.047287,0.068348,-0.041484,0.045224,-0.079787,-0.17216,0.1295,0.20651,-0.00051287,-0.0014475,0.020875,-0.12437,0.01008,0.070878,0.026592,0.068321,-0.063663
0.03083,-0.14158,-0.14966,0.073258,0.017023,-0.062041,0.044686,0.052114,0.057171,-0.038897,0.10079,-0.018442,-0.023078,-0.0063648,-0.00099178,0.00095798,0.033474,0.013593,-0.020712
0.086345,0.18041,-0.041846,0.022858,0.028603,0.016874,0.03731,0.061465,0.091898,-0.078888,0.020038,-0.063586,-0.034148,-0.083541,0.065185,0.0034263,0.070914,-0.033136,-0.020951
-0.0055145,-0.070231,-0.14915,0.042569,0.10956,0.046462,-0.055203,-0.060495,0.014963,0.1858,0.010837,-0.095957,0.044117,-0.013755,0.065331,-0.0030554,0.044196,0.13409,-0.11525
0.032388,-0.14391,-0.14691,0.068267,-0.0080709,-0.076366,0.053904,0.024825,0.023999,-0.040799,0.10786,0.017821,-0.037863,0.020445,-0.0066459,0.00093514,0.021453,0.040739,0.0056054
0.080291,0.17901,0.013228,0.0049592,-0.043227,0.011559,0.065542,0.021091,0.067063,-0.12471,0.05706,-0.06538,-0.061961,-0.088017,0.05555,-0.073381,0.071445,-0.0079228,-0.084596
0.038287,-0.012804,0.067613,0.023437,-0.13415,-0.0011901,-0.057292,-0.12398,0.21694,0.17271,0.046409,-0.068955,0.016888,-0.031756,0.10258,0.055371,-0.19822,0.068759,-0.065056
0.036718,-0.14367,-0.14852,0.059062,0.0027255,-0.073721,0.049734,0.053889,0.037795,-0.03654,0.10557,0.0043204,-0.017705,0.021067,-0.0056936,-0.0020279,-0.0031973,0.048465,0.0053032
0.091255,0.18346,-0.0010739,-0.026451,0.011619,0.020834,0.068639,0.029011,0.079121,-0.05866,-0.0016682,-0.078404,0.045031,-0.044332,0.096703,0.0090724,-0.055228,0.052475,0.026187
-0.064398,-0.08837,-0.10822,0.038662,0.16967,0.062179,0.03298,0.021914,-0.024857,0.11766,-0.010189,-0.086374,0.07718,-0.06364,0.072052,-0.092939,0.036249,-0.020523,-0.022114
0.067843,-0.12366,-0.090697,0.065305,-0.097704,-0.10719,0.035311,0.0038513,0.05779,-0.082121,0.12914,0.074115,-0.044276,-0.028838,-0.051338,0.11297,0.021094,0.026506,0.031871
0.046165,0.092087,-0.027965,-0.06627,0.052329,0.008427,0.18133,-0.049843,0.12402,-0.072268,0.090902,-0.17255,0.026571,0.050924,0.11047,-0.11431,0.025709,0.058493,-0.14189
0.051354,0.083259,0.12807,-0.032676,-0.15427,-0.062245,0.023027,-0.083287,-0.0058062,-0.089322,-0.013287,0.04791,-0.03903,0.022258,-0.10076,0.10024,-0.05529,0.043742,-0.034384
0.08859,-0.12471,-0.089567,0.079387,-0.062449,-0.11302,0.076443,0.013755,0.05565,-0.044636,0.077746,0.044934,-0.019055,-0.026299,-0.018665,0.05951,0.024434,0.074045,0.012846
0.041354,0.08694,-0.05778,-0.11606,0.057546,0.012009,0.19755,-0.06869,0.017537,-0.021141,0.014202,-0.15917,0.034847,0.019782,0.047672,-0.12004,0.027834,0.070377,-0.12178
-0.077586,-0.10443,-0.10648,0.026946,0.159,0.06091,-0.011467,0.016878,0.010736,0.063204,0.010957,-0.052521,0.077221,-0.1047,0.069712,-0.084291,0.065304,-0.075612,0.037755
0.098455,-0.010293,0.086856,0.026967,-0.17033,-0.10175,0.09484,-0.02604,-0.011937,-0.008067,0.04122,0.018863,-0.02222,-0.16859,-0.0091261,0.061536,0.03776,-0.0069,0.056259
-0.014044,-0.018557,-0.17538,-0.03594,0.055616,0.046582,0.01994,-0.074985,0.1804,-0.054146,0.047482,-0.091596,0.098108,0.13756,-0.042415,-0.077473,-0.057592,-0.06415,0.041398
0.052724,0.097749,0.13091,-0.018249,-0.12949,-0.053071,0.055044,-0.1055,-0.028391,-0.082608,-0.024514,0.071178,-0.080059,-0.021605,-0.092962,0.037528,-0.065477,0.12144,-0.061526
0.11599,-0.020757,0.065574,0.047113,-0.11416,-0.079602,0.16805,-0.064925,-0.019637,0.02897,-0.0056066,0.0010621,0.0094261,-0.14893,-0.0018356,-0.010438,0.081432,0.056548,-0.020487
-0.016275,-0.04586,-0.16446,-0.06354,0.048546,0.039802,0.094981,-0.12044,0.10208,-0.014666,0.050262,-0.097675,0.13589,0.11717,-0.052521,-0.077037,0.048314,-0.082298,0.030985
-0.012375,-0.1331,0.014551,0.090052,-0.082179,0.042663,-0.049131,-0.13558,-0.010938,0.11802,0.12089,0.0602,-0.15629,-0.057235,-0.033866,-0.076777,0.12967,-0.029391,-0.16238
0.016391,-0.1579,-0.13973,0.060024,-0.010869,-0.066708,0.049863,0.053019,0.043383,-0.041811,0.10381,0.0016653,-0.023319,0.0085561,-0.0062044,0.0037996,0.0016273,0.025833,-0.010883
0.08596,0.18614,-0.046,0.010662,0.014305,0.01052,0.043043,0.063732,0.039671,-0.053267,0.050186,-0.017443,-0.017184,-0.056194,0.11008,-0.021331,0.0058013,0.074199,-0.008963
0.014574,-0.15724,-0.13944,0.055993,-0.015871,-0.070463,0.051909,0.05592,0.04449,-0.044831,0.10569,0.0027594,-0.020306,0.0068948,-0.0029263,0.00424,-0.0011305,0.032379,-0.010747
0.092486,0.085757,-0.095462,0.0096798,0.10986,-0.086747,0.046808,-0.00079605,-0.11273,-0.12162,0.016954,-0.029563,-0.037793,0.10288,0.030627,-0.048201,0.15665,0.11472,0.13264
0.012359,-0.15549,-0.14414,0.054881,-0.010183,-0.068861,0.050448,0.054822,0.042464,-0.041831,0.10178,0.0022083,-0.018429,0.0025697,0.0016979,0.0017772,0.0074683,0.038022,-0.0107
-0.079217,-0.17103,0.025971,0.014552,-0.020012,0.0039656,-0.040581,-0.12982,-0.099094,0.033386,-0.030161,0.080381,-0.027971,0.094651,-0.10234,-0.013289,0.012391,-0.0096308,-0.045745
-0.10235,-0.016923,0.1366,-0.051223,-0.086448,0.050176,-0.0022636,0.138,0.04846,-0.011146,-0.016397,0.00040681,0.02297,-0.035609,-0.026822,0.0041655,-0.19627,-0.20791,-0.10487
0.012771,-0.15749,-0.14105,0.053277,-0.0078581,-0.069785,0.051408,0.059577,0.037633,-0.045964,0.10537,0.0035213,-0.016684,0.011931,-0.0037309,-0.0010572,0.0072897,0.031508,-0.011352
-0.057506,-0.14058,0.05969,-0.070529,-0.0066317,-0.048725,-0.025965,0.086969,-0.088406,0.1421,-0.069464,0.012662,0.14731,0.061098,0.013923,0.068274,-0.18631,0.14481,0.090658
0.058812,-0.08329,-0.011628,0.13444,-0.020728,-0.11804,-0.067147,-0.076196,-0.053288,0.088515,0.12305,-0.10159,0.070682,-0.013202,0.024467,0.12451,-0.15817,-0.11974,-0.15036
-0.11186,-0.15543,-0.072211,-0.015844,-0.050694,-0.016954,0.035895,0.096079,0.044432,-0.062524,-0.0035521,0.030646,0.032426,-0.018372,0.071572,0.022398,-0.026038,-0.066365,-0.039651
0.16079,0.069173,-0.035292,0.065914,0.065319,-0.023669,0.025369,-0.085391,-0.014865,-0.00692,0.073051,-0.0095939,-0.071535,0.00088737,-0.072303,0.023074,0.053339,0.10895,-0.086664
-0.10259,-0.011688,0.026965,-0.08694,-0.040351,0.084666,-0.041237,0.033168,0.10269,-0.024867,-0.058854,0.25461,-0.20059,-0.046526,-0.041963,-0.13893,-0.067102,0.090283,0.03753
-0.13055,-0.13502,-0.054734,-0.022827,-0.036668,-0.012612,0.046956,0.10974,0.0068545,-0.10786,0.03948,0.036308,0.00015928,-0.013636,-0.01159,0.041706,-0.038553,-0.052726,-0.089153
0.16382,0.064722,-0.043029,0.08408,0.035523,-0.053113,0.0059103,-0.065029,0.030633,-0.0085581,0.042652,-0.0099635,-0.049547,-0.059289,0.01236,-0.005428,0.042139,0.090851,-0.031597
-0.045524,-0.14924,-0.075783,0.081248,-0.05464,0.052126,-0.057204,-0.055303,0.059617,0.032233,-0.038031,-0.087098,0.10876,-0.090124,0.068974,0.070672,-0.15824,-0.13178,0.10031
-0.12514,-0.14179,-0.050269,-0.022864,-0.068117,-0.0068561,0.057355,0.091232,0.053815,0.0094933,-0.033742,0.0061474,0.039305,-0.044511,0.097345,-0.017365,0.0095126,-0.031583,0.017671
-0.024242,0.080101,-0.05463,-0.098634,0.031455,0.1745,0.052181,0.026678,0.16667,-0.10666,0.08001,0.052723,-0.015876,0.076812,-0.086766,0.15475,0.05794,0.11567,-0.049352
0.034119,-0.013333,-0.066191,-0.041651,-0.077437,0.040202,-0.036233,-0.11248,0.19163,0.21656,-0.057984,0.12857,0.026094,-0.0067395,0.16263,0.036563,0.17885,0.13993,0.14392
-0.13995,-0.1305,-0.051881,-0.026272,-0.055403,-0.008208,0.066335,0.078919,0.01975,-0.019699,0.0013243,-0.013283,0.044818,-0.016405,0.06567,0.010923,0.027785,-0.03515,-0.0044294
-0.090119,0.049989,-0.068462,-0.075171,-0.042438,0.077957,0.052144,0.07823,0.19989,-0.11633,0.095572,0.14854,-0.05079,-0.075144,0.037401,0.019764,0.037152,0.14405,-0.018876
0.027114,0.014442,-0.035871,0.038927,-0.10119,0.14471,-0.070616,0.071867,-0.056171,0.015279,0.050164,0.20211,0.10365,0.025272,-0.092245,-0.25444,0.14275,-0.097395,0.34545
-0.10147,0.041845,0.026446,0.15469,-0.14655,0.014334,-0.0083741,-0.017239,0.019173,-0.036215,-0.0077005,-0.13588,-0.0024558,0.1054,0.033539,-0.067139,-0.0036057,0.10658,-0.027165
0.028958,0.072893,0.027084,0.028774,-0.15612,0.0093313,0.21398,0.02424,0.076482,0.090428,0.096432,-0.02907,0.0061917,0.039643,0.0061419,-0.021861,-0.17338,0.06495,-0.023983
0.01324,0.03726,-0.077519,0.061583,-0.080243,0.15453,-0.13789,0.17519,-0.060831,0.063176,0.076827,0.040366,0.10833,-0.032323,0.041283,-0.14881,-0.058561,0.07619,0.048078
-0.085241,0.029394,0.028167,0.15392,-0.16123,0.0091142,-0.0042105,-0.021876,-0.0057898,-0.048555,0.045581,-0.13862,-0.057027,0.10203,0.019325,-0.072814,-0.039055,0.026846,0.0080597
-0.0022728,0.072106,0.0074,0.069379,-0.1172,-0.0058369,0.24009,0.0058219,0.0519,0.11568,0.069365,0.089402,0.027218,0.045183,-0.0012817,-0.054222,-0.18942,-0.050567,0.021979
0.015339,0.014448,-0.0364,0.0026286,-0.076228,0.078564,-0.23906,0.15198,-0.010228,0.040918,0.15457,-0.092019,-0.055498,-0.07704,-0.018331,-0.12886,-0.080527,-0.00062081,0.057295
-0.10755,0.045335,-0.0057444,0.17822,-0.095208,-0.01117,-0.061059,-0.01042,-0.020078,-0.029913,-0.015059,-0.043089,-0.033419,0.10498,0.041961,-0.030125,0.11359,0.01163,0.095493
-0.061143,0.070249,-0.0043044,0.056246,0.032203,-0.021697,0.23298,-0.0062663,-0.032799,0.13383,0.052646,0.21651,-0.0024853,0.022926,0.054845,0.0663,-0.028893,-0.15917,0.063299
-0.01531,0.012581,-0.058572,0.081725,-0.040135,0.10598,-0.071048,0.19989,-0.052352,0.025951,1.1638e-05,0.20785,0.17598,-0.014822,-0.079215,-0.18096,0.16865,-0.0077267,-0.11033
-0.11682,0.018943,0.041586,0.17446,-0.10035,0.0023495,0.0066608,-0.061161,0.0071919,-0.034576,0.01009,-0.073273,-0.0026374,0.055167,0.020785,-0.060645,0.11307,0.071292,0.0058459
-0.048325,0.10124,-0.050497,0.062412,0.038185,-0.031814,0.17635,0.060997,0.029334,0.17047,0.078778,0.099358,-0.067818,-0.051774,-0.076267,-0.10689,-0.18948,-0.14315,0.14157
0.020666,-0.064931,0.071415,-0.080062,-0.013352,0.18766,-0.085709,-0.048178,-0.066957,0.031753,0.19207,-0.05175,-0.14255,0.016048,0.0063881,-0.13898,-0.074014,0.12566,0.046134
-0.11485,0.058941,-0.050391,0.1355,-0.065097,-0.10793,0.0027159,-0.0044661,0.039976,-0.086569,-0.095908,-0.043266,0.064659,0.029669,-0.0042293,0.12079,0.066599,-0.071469,0.11192
-0.093769,0.11283,-0.023139,0.043417,0.14345,-0.057215,0.033424,0.057413,-0.060734,0.070646,0.16609,0.072372,-0.061399,-0.060822,0.066644,0.10896,-0.029579,-0.035485,-0.046951
-0.052684,0.010387,-0.11107,0.080809,0.036613,-0.13621,0.050238,0.081477,-0.11199,0.049901,-0.13225,0.10925,0.068998,-0.084315,0.0438,-0.087728,0.019752,0.16379,-0.23396
-0.13438,0.017506,-0.015033,0.15713,-0.035023,-0.052131,0.088707,-0.083294,-0.027499,-0.030338,-0.073158,0.0055513,0.0124,-0.015019,-0.010774,-0.055135,0.098729,0.066084,-0.0068191
-0.075868,0.11245,-0.048778,0.0095145,0.11312,-0.046011,-0.0070185,0.096244,-0.087691,0.092787,0.20986,0.078984,-0.07554,-0.023878,0.0991,0.078209,-0.057291,-0.02585,0.1155
0.067571,-0.086332,0.078562,-0.067324,-0.10992,0.15204,-0.057854,-0.03867,-0.0036749,0.040225,0.16023,-0.11064,-0.022888,0.065186,0.0040406,-0.098116,0.034233,0.054058,-0.019302
-0.10876,0.066184,-0.069163,0.06439,0.056335,-0.14955,0.086365,-0.023678,0.016502,-0.020593,-0.13715,0.029968,0.010664,-0.083011,-0.050958,0.065224,0.10232,-0.10875,0.07984
-0.042929,0.1164,-0.015077,0.060801,0.1601,-0.013224,-0.062947,0.064267,-0.13183,0.067527,0.15833,0.097668,-0.011328,-0.069979,0.054953,0.1112,-0.046348,0.089243,-0.028786
-0.081953,0.074275,-0.089394,0.058109,0.11885,-0.13787,0.038179,0.031502,-0.072446,0.0047282,-0.095373,0.14463,-0.048156,-0.093085,-0.0074483,0.020442,-0.10928,0.052859,-0.021361
-0.1171,0.039388,-0.059246,0.056566,0.072289,-0.1186,0.1146,-0.071243,-0.037918,0.0077796,-0.16134,0.041855,-0.029325,-0.11574,-0.070451,-0.076682,0.003768,-0.018278,0.060112
-0.017313,0.11356,-0.0070868,0.025074,0.087259,0.01825,-0.080719,0.1389,-0.099733,0.064013,0.25901,0.080306,-0.025681,0.0041594,0.16977,0.11008,-0.043301,0.10148,0.04983
-0.030605,-0.014141,0.038915,0.034649,-0.072867,0.16073,0.060767,-0.045047,-0.11108,-0.045605,0.077662,0.25167,0.14699,0.0006442,0.20732,0.061267,0.14096,0.0026343,-0.052001
-0.10561,0.02838,0.014672,0.18532,-0.11055,0.0077095,-0.033129,-0.021838,-0.022325,-0.06312,-0.043576,-0.058613,-0.033508,0.10408,-0.0086453,-0.044471,0.018896,0.037727,0.015274
0.038005,0.042949,-0.036764,0.044458,-0.15763,-0.029601,0.17899,-0.053226,0.11496,0.10843,0.08085,-0.0786,0.075637,0.074516,0.031405,0.052825,-0.10989,-0.16754,0.12216
-0.10363,0.028331,0.011385,0.19145,-0.10212,0.0038619,-0.024551,-0.031003,-0.027809,-0.061896,-0.058468,-0.028319,-0.018807,0.11012,-0.0079894,-0.040821,0.016284,0.044725,0.022077
-0.12076,0.046801,0.011642,0.01907,0.072784,-0.075128,-0.025442,-0.13696,0.054103,-0.0017027,0.045659,-0.15531,-0.21101,-0.020079,0.00818,0.14464,-0.0039348,-0.13581,0.046097
-0.091101,0.017277,0.015887,0.19614,-0.12095,0.0057712,-0.039308,-0.036289,-0.012114,-0.060433,-0.020414,-0.038436,-0.021466,0.094255,0.0050807,-0.055612,0.023622,0.065097,0.041033
0.0084435,-0.11304,0.079827,-0.041574,0.055271,0.095886,-0.076944,-0.092362,-0.10258,-0.074045,-0.053402,0.048372,0.023491,0.027125,0.1425,0.21126,0.21402,-0.049619,-0.085451
0.096837,-0.069327,0.059387,-0.081368,0.010196,-0.085216,0.16191,-0.023567,0.00517,-0.047917,-0.10436,0.13639,0.10231,0.03598,-0.074428,0.015856,0.027863,0.051359,-0.08333
-0.11099,0.03012,0.024178,0.17972,-0.10089,0.0022415,-0.021193,-0.043968,-0.030635,-0.06569,-0.060069,-0.057109,-0.034238,0.10178,-0.011342,-0.031456,-0.019415,0.032912,0.023248
0.014583,-0.023697,-0.049485,-0.069039,0.075905,-0.080981,-0.23109,0.072413,0.024593,-0.073872,-0.02961,-0.19382,-0.048981,-0.096618,-0.11772,-0.11743,-0.012149,0.127,0.022105
0.0042847,-0.024102,0.015286,-0.047178,0.026213,-0.19761,0.012839,-0.10545,0.022421,0.17925,-0.074983,0.16016,-0.11392,0.13873,0.14108,-0.18893,-0.031683,0.050989,0.11059
0.14965,-0.12268,0.041244,-0.065139,-0.03336,-0.0083326,0.0032306,-0.0027619,0.014317,-0.063556,-0.022347,-0.011455,0.0067859,0.0053399,0.084164,-0.0066279,-0.0079403,0.039869,0.089432
-0.15881,0.10564,-0.0092369,0.067264,-0.065347,-0.009318,0.0022372,-0.01079,-0.007331,0.0292,0.055157,-0.023977,-0.023088,0.012584,0.013173,0.069869,0.027566,0.062665,-0.064063
0.0059293,0.038907,0.0034789,-0.03891,-0.12361,0.069869,0.06496,0.070838,-0.030451,-0.076834,-0.034906,0.13359,0.35812,-0.085186,-0.074529,0.093357,-0.19273,0.11648,-0.18908
0.1464,-0.11893,0.047481,-0.083083,-0.03532,0.012916,0.0030948,0.019786,-0.024798,-0.063599,-0.057159,-0.028362,-0.0048155,0.0056428,-0.025189,0.0037183,-0.068676,-0.011684,0.058674
-0.13604,0.11665,-0.01844,0.080015,-0.086025,0.010011,0.0085947,-0.011209,0.01171,-0.0015994,0.091686,-0.011446,0.016017,-0.0016255,0.077715,0.055999,0.0038606,0.15507,-0.01193
