-0.039666,-0.066342,-0.07592,-0.15385,0.063462,0.017282,0.12462,0.07449,0.069971,-0.082715,-0.10652,-0.02272,-0.16733
0.068186,0.15743,-0.079987,0.054211,0.0053906,0.044734,0.029078,-0.0040255,-0.022582,-0.059588,0.022656,0.11222,0.016868
-0.015004,-0.10028,0.15143,0.12512,-0.07679,0.015344,0.0067731,-0.023293,-0.030383,-0.10207,0.10166,0.031847,0.13335
0.028812,0.067442,0.056833,0.14742,-0.072956,0.054555,0.00054146,-0.1208,-0.056785,0.13654,0.16566,-0.031294,0.14529
0.058349,0.15905,-0.081866,0.059818,0.01265,0.034768,0.0094726,-0.02917,0.027545,-0.037172,0.021574,0.13968,-0.030729
-0.057868,-0.010337,0.1563,0.15597,-0.068325,0.089409,-0.036131,-0.038029,-0.0034599,-0.0081086,0.077772,0.0095939,0.0097746
0.0025446,-0.035038,-0.16618,-0.042795,-0.0058031,-0.073847,0.095642,0.16462,0.13017,-0.015405,0.13533,-0.022412,0.2081
0.05249,0.16639,-0.10189,0.037327,-0.031271,0.015439,-0.016662,-0.026912,-0.033972,-0.066905,-0.0088701,0.030308,-0.010497
0.021541,0.067711,0.11585,0.025229,-0.12707,-0.19144,-0.064824,-0.13398,0.077886,0.033813,-0.075754,0.011459,0.027739
0.050819,0.16571,-0.10119,0.040427,-0.0329,0.0066081,-0.019724,-0.034286,-0.041427,-0.074593,-0.011323,0.029654,-0.012223
-0.021468,-0.11579,-0.032944,-0.12748,-0.012075,-0.076951,-0.10317,-0.048518,-0.10542,-0.17627,-0.002957,0.04355,0.023671
0.050331,0.16238,-0.10914,0.0306,-0.034453,-0.0016402,-0.02558,-0.029827,-0.046524,-0.084888,-0.0035095,0.038259,-0.0090694
0.00097178,-0.084818,-0.10251,-0.11563,0.054111,0.10019,0.098167,0.059887,0.13255,-0.10167,0.081478,0.0029787,0.087317
0.041048,0.094188,0.10655,0.12009,0.038011,0.1177,0.081772,-0.045389,0.05718,0.098496,-0.096192,-0.044399,-0.084139
0.050905,0.16216,-0.10779,0.030088,-0.033672,-0.00022069,-0.025922,-0.037098,-0.04511,-0.088888,-0.0076185,0.039071,-0.008664
-0.0088051,0.03354,-0.068854,0.017329,0.053016,0.18368,-0.040573,0.13577,-0.21204,0.12203,0.050721,-0.034597,-0.11457
0.006499,-0.013182,0.09206,-0.091576,0.23032,-0.047387,-0.030683,0.036667,-0.051233,0.0033966,-0.084024,-0.083996,-0.056284
0.039283,0.14111,-0.11867,0.06404,-0.06246,-0.068026,-0.0032332,0.06093,0.041764,-0.06396,0.085876,0.032765,-0.093808
-0.061855,-0.012868,0.057188,0.045391,0.025301,0.13279,0.097781,0.2025,0.206,0.089942,-0.0030596,-0.085953,0.13713
0.036931,-0.069852,0.023442,0.1259,-0.16067,0.075861,0.00012837,-0.16862,-0.016165,0.014138,-0.0081796,0.1549,0.046959
0.043791,0.14619,-0.1047,0.061603,-0.065684,-0.05287,-0.0045324,0.064849,0.01764,-0.064115,0.061329,0.062308,-0.097591
0.054328,0.086877,0.061025,-0.086065,-0.0044695,0.12979,0.067016,0.17705,0.019009,0.07933,-0.16603,-0.072947,0.084981
-0.013276,0.011392,0.10348,0.024698,0.24083,0.014747,-0.046068,0.073826,0.10274,-0.03377,0.091086,-0.023559,0.010464
0.01144,0.11076,-0.070127,0.068206,-0.019046,-0.1186,-0.033629,0.16881,0.10734,-0.0065067,0.088463,-0.031712,-0.23513
-0.027906,-0.016068,0.055963,0.092837,-0.067237,0.11529,0.029706,0.15394,0.31673,0.012942,0.035123,-0.016483,0.13819
2.0467e-05,-0.14661,-0.049746,0.056914,-0.13574,0.0054296,0.03397,-0.17667,-0.019044,-0.036598,0.026655,0.014311,-0.079274
0.0066432,0.11975,-0.05727,0.084054,-0.048115,-0.078406,-0.018719,0.18194,0.086785,0.053239,0.066639,0.012089,-0.22822
0.06056,0.08747,0.10198,-0.070864,-0.07235,0.092951,0.011941,0.1714,0.054193,-0.021937,-0.18578,-0.029687,0.07342
0.057872,0.001092,0.10739,-0.030576,0.17368,0.0034426,0.058704,-0.13443,0.13984,0.011796,-0.034342,-0.028269,-0.16368
-0.082057,-0.059508,-0.15288,0.11646,-0.043183,-0.061452,-0.047808,-0.03721,-0.0036317,0.0029443,-0.046411,0.011481,0.083903
-0.028813,-0.051942,-0.11875,0.034417,0.030126,-0.13776,-0.10711,0.022748,-0.050115,0.21035,-0.17659,0.096415,-0.094678
0.033595,-0.010624,0.039023,-0.059272,-0.059986,-0.18331,0.10427,-0.11477,0.20805,0.098504,0.13075,-0.10164,0.03698
-0.080419,-0.086183,-0.13486,0.12416,-0.025795,-0.049048,-0.020497,-0.008055,0.010506,0.01413,-0.036756,0.031097,0.10028
-0.067544,-0.072358,-0.079181,0.0097818,0.049154,-0.16217,-0.10005,0.039698,-0.10737,0.17552,-0.074298,0.11948,0.012864
-0.042674,-0.0030778,-0.12262,-0.061906,0.19748,0.02561,-0.010051,-0.018127,0.023913,0.049741,-0.015711,0.0034556,0.041014
-0.047224,-0.09797,-0.026372,0.18098,0.02563,-0.062197,0.06741,-0.026401,-0.069945,-0.019545,-0.047241,0.093386,0.054645
-0.030285,-0.055471,0.14187,-0.0016299,-0.059385,-0.19172,-0.053986,0.10415,0.042927,0.089292,-0.12502,0.10817,-0.065634
0.016214,0.035186,0.14284,0.087187,-0.10387,-0.054416,0.16229,-0.048399,0.0049587,-0.095622,-0.042327,-0.056447,-0.13971
-0.083127,-0.071041,-0.03613,0.18679,0.071137,0.024293,0.0708,-0.025962,0.00016438,-0.037168,0.0078039,0.040017,-0.011348
-0.060287,-0.023854,0.15658,-0.0092464,0.045317,-0.11086,-0.099933,0.029358,0.078977,0.071131,-0.0091797,0.21767,-0.10616
0.058738,0.0023608,-0.040279,0.013706,0.15144,-0.026224,0.25324,-0.04504,-0.023941,0.069065,0.0098845,0.10607,0.055803
0.057248,0.055246,0.11795,0.039391,0.14785,-0.091108,0.084192,0.081208,-0.067479,0.040138,0.014832,-0.10405,0.11808
-0.042768,0.0074926,0.20881,0.039378,0.046457,-0.11429,-0.061895,-0.021154,-0.021148,-0.021614,0.040866,0.096534,-0.038967
-0.066367,0.033126,0.033306,0.0005888,-0.12587,-0.0003726,-0.17961,0.1391,-0.10432,0.094897,-0.099596,-0.19595,0.018546
-0.051474,0.060311,0.048363,0.11889,0.19044,-0.054569,0.072634,-0.0090107,0.05167,-0.043635,0.10929,-0.090185,-0.092388
-0.055951,0.03399,0.16868,0.080184,0.12805,-0.079634,-0.0011901,0.0031929,-0.0082133,-0.057074,0.11476,0.11624,-0.0014308
0.09116,-0.0047822,-0.012233,-0.017549,0.016089,0.037895,0.26707,0.035091,-0.025083,0.1152,-0.060443,0.069179,-0.0058476
0.054113,0.12174,0.1038,-0.086383,0.10128,-0.017923,-0.087389,0.093635,-0.053839,0.027202,-0.0066346,0.011949,0.087897
-0.024935,0.071423,0.1672,0.020214,0.11365,-0.14844,0.021388,0.040373,-0.02852,-0.13778,0.061699,-0.0070334,-0.031978
-0.09684,0.033767,0.019842,0.0075706,-0.0025524,-0.016199,-0.18065,0.076466,-0.091556,0.037476,-0.013694,-0.23672,0.037141
-0.042267,0.15191,0.085714,-0.048453,0.078128,-0.042239,-0.11744,0.01233,0.023237,-0.035195,0.022455,-0.020536,-0.030777
-0.012581,0.053007,0.14313,0.070349,0.16485,-0.12986,0.0093009,0.054778,-0.023893,-0.11174,0.10605,0.087605,-0.020164
0.045694,-0.043022,0.030899,-0.011751,-0.16141,-0.19051,0.09309,0.038432,0.087156,0.034527,-0.060787,-0.18339,0.03007
-0.062004,-0.097866,-0.069009,0.18704,0.011424,-0.0088265,0.088435,0.019844,0.0048596,-0.035205,-0.044781,0.020585,-0.0046463
-0.07044,-0.054283,-0.10911,-0.0021507,0.11086,-0.054187,-0.062736,0.090711,-0.14816,0.19462,-0.024109,0.036221,0.061432
-0.059358,-0.098384,-0.052456,0.19094,0.021971,-0.015176,0.097798,0.026239,-0.0076785,-0.031623,-0.053286,0.024324,-0.024901
-0.056852,-0.011982,-0.15569,-0.068676,0.11561,0.016891,-0.16459,-0.091926,-0.045665,-0.098818,-0.075718,0.01059,0.072312
-0.062017,-0.10028,-0.07189,0.17922,0.04819,-0.018119,0.087529,0.03197,-0.013307,-0.011648,-0.054905,0.033597,-0.0032664
0.048367,0.030331,-0.10299,0.030041,-0.070639,-5.7371e-05,0.132,0.046646,0.051148,-0.18899,-0.051389,-0.1279,0.24853
0.038718,0.024012,0.15297,0.10484,-0.090371,0.06763,0.11915,0.16154,-0.071545,0.029911,0.016852,0.045735,-0.11581
-0.06567,-0.10361,-0.076172,0.17414,0.042775,-0.01018,0.079765,0.023956,-0.0017068,-0.017693,-0.05095,0.023258,-0.01542
0.033271,0.06018,0.066315,-0.081403,0.019164,0.22852,-0.034692,-0.065101,0.093959,-0.062256,0.13458,0.0036067,-0.10047
-0.0059432,-0.11756,0.0020067,-0.1001,-0.20662,0.0079721,-0.033596,0.022974,0.06207,-0.10838,-0.013755,0.01033,-0.10036
-0.073902,-0.1137,-0.017632,0.093381,0.096019,-0.087334,0.13538,0.018579,-0.031559,0.079561,0.063441,0.012412,-0.050539
0.023316,0.10138,0.039583,-0.0097405,-0.019972,0.023813,0.069066,-0.065326,0.020845,0.15407,-0.16129,0.26782,0.12306
-0.024663,0.14516,-0.014205,0.07802,0.15179,-0.077337,-0.0055845,0.070264,-0.098108,0.020299,0.00010246,0.0038598,0.084384
-0.045175,-0.12386,-0.028332,0.12678,0.019293,-0.068059,0.13101,0.057426,0.055973,0.013061,-0.015444,0.0049911,-0.066872
0.0018796,0.12721,-0.046453,-0.052903,-0.076842,-0.085708,0.03097,0.12478,0.13771,0.056174,-0.15097,0.16731,0.082347
-0.02584,-0.12531,-0.04363,-0.063965,-0.21103,-0.013339,0.0090324,-0.036669,-0.02453,-0.073336,0.042562,0.0049191,-0.047245
-0.077939,0.025975,-0.050492,0.089004,0.039452,-0.159,0.079854,0.008432,-0.11865,-0.084403,0.11823,-0.018921,0.016635
0.020104,0.07628,0.084266,-0.066692,-0.061936,-0.036444,0.18244,-0.086041,0.033824,0.16978,-0.066092,0.1358,0.11815
-0.0043075,0.15528,0.034345,0.010191,0.15228,-0.057726,-0.0072696,0.10823,-0.053345,0.067068,0.0062499,0.044574,0.079785
-0.0072613,0.11001,-0.050793,0.078184,-0.020804,-0.12694,0.039592,-0.023995,0.11163,-0.055521,0.094764,-0.043881,-0.1799
-0.013945,0.033871,0.0046248,-0.10946,-0.042287,-0.18326,0.1731,-0.00081674,0.11192,0.068238,0.0018997,0.15626,0.12411
-0.12925,0.0037211,0.037972,0.01133,-0.088112,-0.026092,0.10915,0.099531,0.099004,-0.043748,-0.10457,-0.019401,-0.014921
-0.15813,0.055201,0.00040011,-0.027649,-0.0055056,0.020376,0.018126,-0.04824,0.015496,0.015277,0.03357,-0.017678,0.0065288
-0.10179,0.034835,0.040679,-0.10617,-0.13237,0.004006,0.066197,0.045661,-0.095655,-0.015299,0.13458,0.14715,-0.063907
-0.064053,0.023203,0.028,0.072042,0.10792,0.16756,0.028013,0.021757,-0.034737,-0.081853,-0.14174,0.013477,-0.043281
-0.15837,0.054714,0.0022142,-0.026064,-0.0038197,0.018087,0.017457,-0.046994,0.013411,0.019554,0.038533,-0.019712,0.0049478
-0.10047,0.025789,0.033778,-0.13361,-0.10944,0.0076005,0.026982,-0.006232,-0.11815,0.08517,0.091865,0.1123,-0.074278
0.11186,-0.029009,-0.054882,-0.0079665,-0.056327,-0.045407,-0.1625,-0.078771,0.11977,0.12869,0.011302,-0.05303,-0.01547
-0.15993,0.052361,-0.0023686,-0.025921,-0.0055731,0.012361,0.0023772,-0.035216,0.033647,0.015772,0.014186,-0.014464,0.0039423
-0.091759,-0.0059643,0.056433,-0.081124,-0.13365,0.05338,0.059901,0.14423,-0.13943,-0.045576,-0.12045,0.074046,0.044927
-0.13343,0.052054,0.0083027,0.028153,-0.0028811,0.039402,0.1241,-0.0039534,-0.023336,-0.066916,-0.078963,0.025124,-0.072263
-0.15734,0.05212,-0.0061103,-0.031264,-0.0093816,0.0091297,-0.0058088,-0.067792,0.038423,0.026984,0.029229,-0.014934,0.027176
-0.024065,0.0058232,0.017104,-0.063417,-0.16396,8.656e-06,0.070298,0.24495,-0.11816,-0.11733,-0.12578,0.04263,-0.070702
0.15107,-0.06293,-0.016953,0.027796,0.015236,-0.037191,-0.069529,0.01762,0.045221,0.0074392,-0.02046,0.035652,-0.030188
-0.11343,0.055357,-0.0029808,-0.056551,0.033563,-0.012422,-0.064208,0.023094,0.12696,0.014019,-0.1609,-0.18404,-0.097192
-0.14072,0.057594,-0.044135,0.054751,-0.042438,-0.0059483,0.010984,-0.013895,-0.04746,-0.10628,-0.051664,-0.029341,0.10841
-0.15261,0.064336,0.015125,-0.03614,-0.02097,0.024459,0.057206,-0.0077589,-0.027369,-0.0068682,0.038691,-0.030962,0.0059645
-0.076855,0.059195,0.00529,-0.095511,-0.035561,-0.026472,-0.076539,-0.031164,0.003316,0.16661,-0.026891,-0.10217,0.0071273
-0.11449,0.033446,-0.058876,0.10625,-0.095399,0.034933,-0.046579,0.075772,-0.02834,-0.1105,-0.10903,-0.012744,-0.029756
0.1533,-0.064808,-0.014715,0.024496,0.013264,-0.029421,-0.052789,0.035223,0.019836,0.0014059,-0.02622,0.025352,-0.037402
0.10729,0.028889,-0.0080318,0.0076577,0.070607,-0.034762,0.076048,0.093752,-0.14093,-0.053408,-0.11582,-0.18509,0.05566
0.056936,-0.056584,-0.055137,0.14367,0.012044,-0.05171,-0.14408,-0.0084135,0.042016,-0.17235,-0.097748,-0.024086,0.17172
-0.15237,0.068923,0.013739,-0.029395,-0.018981,0.027937,0.0495,-0.027154,-0.0098956,-0.0043905,0.037561,-0.021826,0.016543
0.080027,0.061357,0.032633,0.020326,-0.070023,-0.050071,0.026091,0.085485,-0.27776,0.15373,0.092204,-0.016678,0.084186
0.033055,-0.042986,0.022543,0.19293,-0.060869,0.079976,-0.14426,0.067179,0.063822,-0.087138,-0.12967,0.024995,-0.008269
-0.10072,0.011129,0.055847,0.017043,0.095856,0.16006,0.0094341,-0.12915,-0.056624,0.0047869,-0.065916,0.053356,0.099476
-0.1583,0.054593,0.00015785,-0.0247,-0.0062524,0.020568,0.0071059,-0.053927,0.038825,-0.00053178,0.012301,0.00044888,0.017217
-0.12794,0.040404,-0.0074554,-0.090774,-0.082509,-0.0471,0.010117,0.013355,-0.10681,0.099678,0.075341,0.033816,0.037815
-0.15794,0.054112,0.00047369,-0.026679,-0.0086123,0.020532,0.0031718,-0.054685,0.043667,-0.0053362,0.0027535,0.0075412,0.021076
0.10429,-0.059109,-0.074688,-0.016923,-0.044877,0.0025382,-0.13942,-0.062065,0.11994,0.15591,0.078764,0.0056029,0.060722
-0.15757,0.053908,-0.0022582,-0.029414,-0.01082,0.017865,-0.0043301,-0.056796,0.048619,-0.0018268,0.0053505,0.0076722,0.019271
-0.04318,-0.052503,0.044642,0.093734,0.11859,0.12288,-0.10795,-0.044113,0.15894,-0.0017999,-0.035233,0.041466,0.11479
-0.065393,0.054982,0.070313,-0.028585,-0.029632,-0.13355,0.15893,0.060301,-0.14298,-0.15023,-0.010985,-0.038692,-0.0025437
-0.15719,0.053896,-8.6888e-05,-0.027285,-0.0093495,0.019706,-0.0054099,-0.06049,0.047954,0.0015665,0.0082723,0.0063179,0.027634
0.081349,0.041635,-0.10769,0.009306,0.043175,-0.1193,0.038488,-0.01686,-0.01728,-0.015531,0.11517,-0.22625,-0.097397
0.15276,-0.039367,0.048604,0.032378,-0.018145,0.03583,-0.013148,0.079544,0.017533,-0.029946,-0.0001346,0.050293,0.012954
-0.15536,0.050181,-0.030042,-0.017297,-0.013968,0.017875,-0.02816,-0.048502,0.06866,-0.048069,-0.041525,0.0029016,0.021729
-0.15481,0.060831,0.00095257,-0.019243,-0.0076666,0.03592,0.017931,-0.044544,0.013295,0.013407,0.071375,0.0058369,-0.026661
-0.15577,0.015803,-0.0046405,-0.02878,0.015767,-0.049404,-0.014336,-0.026248,0.026006,0.047724,-0.020695,-0.09987,0.0047955
-0.15821,0.039563,-0.013898,-0.01457,-0.0031009,0.023212,-0.010864,-0.018004,0.089658,-0.025913,-0.044955,-0.012248,0.014897
-0.14684,0.076771,0.0081916,-0.018842,-0.027552,0.054395,0.024451,-0.060565,0.002068,0.027082,0.073427,0.033885,-0.016801
0.16012,-0.047038,0.017742,0.0041542,-2.9798e-05,-0.00023956,0.0026724,0.042678,-0.0018584,-0.037122,-0.0060791,0.033054,0.007117
-0.14907,0.055156,-0.039892,0.0035286,-0.0041374,0.061606,0.0052201,0.035133,0.046764,-0.071129,-0.039131,0.055999,-0.0057318
-0.054407,-0.11645,0.023349,0.09049,-0.056417,0.026541,0.015355,0.16274,-0.028538,0.069204,0.21912,-0.050871,-0.065625
-0.15841,0.046233,-0.011387,-0.01362,0.0079093,0.010912,0.0014828,-0.056169,0.0094144,0.036874,-0.011672,-0.049723,0.0077709
-0.14889,0.064345,0.00056519,-0.023367,-0.0086713,0.048176,0.022327,0.072655,0.059562,-0.059467,-0.04962,0.035428,-0.025536
-0.002001,-0.037277,0.0089249,0.08807,-0.029395,0.19088,0.04613,-0.022875,-0.12487,0.17963,0.16892,0.031774,-0.024874
0.067046,0.075803,-0.013023,0.075147,0.069684,-0.029006,0.17851,-0.15537,-0.057704,0.048573,-0.073921,-0.1243,0.13953
0.0024281,0.073121,-0.042463,0.13116,-0.035759,-0.070251,0.036721,-0.056902,-0.028859,0.064719,-0.11208,-0.25796,0.019185
-0.083242,0.0038559,-0.093249,0.15835,0.055579,-0.025938,-0.12518,0.11141,0.038037,0.065539,-0.053669,0.061227,-0.010542
-0.070669,-0.014105,-0.1274,0.14263,0.047576,0.0075534,-0.14679,0.062063,0.065119,-0.0056924,0.0053925,0.037852,-0.099282
0.079795,0.042395,0.038421,-0.11213,-0.034893,0.1163,0.061003,-0.071046,-0.094719,-0.11745,0.14887,-0.15432,0.01359
-0.056931,-0.044902,-0.070653,-0.033761,-0.049957,-0.12661,0.1145,-0.061593,-0.19986,0.012417,-0.14347,-0.074513,-0.076568
-0.050128,-0.055991,-0.13683,0.026814,0.0098457,-0.042492,0.13505,-0.20245,-0.062663,-0.023432,-0.035607,-0.10071,-0.06892
0.15222,-0.073071,-0.029123,0.013623,0.022595,-0.0053206,-0.0060769,-0.0058536,-0.0074914,-0.029757,0.025136,0.024533,-0.051722
