0,0.68068,7.478,0.96962,-0.35376,6.1406,2.8559,-13.444,5.7171,3.9169,12.032,5.8444,3.6498,-14.33,5.5146,0.2982,15.19,5.1165,0.41102,-15.092,5.485,-1.3486,16.723,4.9391,-0.91498,-1.5143,2.9785,6.3077,2.2891,-14,1.2596,-4.6501,13.362,1.2383,0.11778,-10.787,-14.198,-2.4496,9.7152,-15.726,-0.52679,-9.6617,-33.606,1.0685,5.5767,-39.712,2.0139,-1.1033,3.7424,1.1092,-0.89401,3.809,0.85884,-0.68635,9.351,0.71076,-0.58895,6.341,-1.0191,-1.8074,28.866,-2.3516,2.1259,24.041,-2.933,0.36085,27.796,-2.8414,-0.25869,35.845,-2.2506,1.5083,5.1722,0.65519,5.2296,0.59563,5.2083,-0.41266,0.01584,5.1634,-1.2293,3.146,0.67171,-0.99466,-3.326,0.68796,-0.16617,3.8923,-0.34446,-1.8279,-3.5827,-0.42595,-1.8831,-1.3766,-1.0322,-0.32435,-0.6105,-1.0478,-0.37074,1.7747,-1.0339,-0.3592,-1.6782,-1.0793,0.26977,0.96038,-0.1539,-1.0131,-0.8411,0.45335,-0.37338,1.0576,1.1186,0.34955,-0.97677,1.684,0.73187,-1.1967,-1.2623,-0.55962,-1.3146,1.489,-1.2693,-0.75258,-1.1228,-1.2678,1.3054,1.2024,-1.4453,-0.84973,-0.73856,-1.4814,-0.90862,0.90397,-1.7895,1.0205,-0.86461,-1.6847,1.536,11.892,11.94,3.7227,3.2757,15.772,-0.62557,-1.4839,0.10597
1,-0.17766,6.6996,1.8167,-1.9024,5.2538,3.7168,-13.382,4.7766,3.1342,10.195,4.9431,2.8946,-13.198,4.6151,-0.25134,13.648,4.2334,0.54433,-14.327,4.522,-1.2311,15.548,4.0337,-0.7981,-1.8717,2.2083,6.3948,1.5919,-12.036,0.61109,-3.2301,12.283,0.67276,-2.4673,-10.053,-15.471,-3.0291,10.654,-16.809,-1.9492,-9.9643,-35.543,0.73486,6.4959,-41.632,1.1984,-2.1081,5.3774,1.4776,-1.543,5.1226,1.5568,-0.077157,10.117,0.79473,-1.1253,7.3182,0.047013,-2.2107,26.614,-2.0031,1.9504,22.788,-3.125,-0.5299,26.319,-3.2604,-0.24683,35.954,-3.2545,-0.024839,6.1363,1.2654,6.1248,3.3339,6.07,-0.63456,-2.5951,6.2363,-1.4833,4.236,1.0964,1.2077,-4.3122,1.5579,0.97204,4.9342,-0.40367,-0.71156,-4.992,-0.3356,-1.0556,0.47041,1.0838,0.58411,0.72928,1.0293,1.1747,-0.34362,1.2565,1.3672,0.75828,1.3382,0.63079,-0.79079,1.0338,1.7053,0.74636,0.22096,2.1388,-0.92955,-1.2728,0.84168,0.90615,-1.7227,0.92927,1.2298,1.3734,0.92074,1.4981,-0.27987,1.532,-0.058415,-0.08406,1.5073,-1.3831,-1.6221,1.8996,0.90891,1.2006,1.4894,0.94478,-1.2974,1.389,-1.5412,1.3902,0.98564,-1.3087,11.375,11.619,4.1288,3.7963,14.535,0.65656,0.51074,-1.8654
0,-0.67212,7.8642,2.4438,0.062749,6.4396,3.2801,-13.622,5.9186,2.975,11.478,6.1001,3.6922,-13.549,5.7333,-0.44838,14.249,5.8278,0.2304,-14.074,5.7859,-1.939,15.635,5.7206,-0.81181,-2.1189,3.0274,6.7262,2.287,-14.254,1.2652,-4.3044,13.355,1.2761,-0.37385,-10.221,-14.573,-1.277,7.9952,-15.813,1.1037,-9.0276,-34.731,1.7494,3.7913,-40.608,3.4263,0.54879,2.2737,-0.6875,0.64609,2.3774,-0.30678,-0.93825,8.4234,1.3737,-0.46338,5.9334,0.849,-0.5813,28.758,-1.9292,0.87938,24.728,-1.8982,1.8532,28.084,-1.3988,-1.9709,37.107,-1.6133,0.75035,4.0956,0.029805,4.2103,0.49166,4.0736,-0.72731,-0.71334,4.0371,0.0098449,3.2873,0.40898,1.7861,-3.3824,-0.046762,1.7089,3.5449,-1.0794,2.1182,-2.7759,-0.32099,1.0894,0.93991,0.91505,2.0387,0.166,0.911,2.132,-0.37674,0.8232,0.77948,1.3795,0.73383,0.30958,-0.86866,0.21776,-0.11444,1.1721,0.67291,-0.44599,-0.97641,-0.37789,-1.976,1.1836,0.50115,-1.3697,0.75275,0.87504,1.5231,0.88605,-1.1393,0.89802,-0.99663,1.01,0.83858,-0.7279,-0.83913,0.59997,0.89382,0.52818,0.4545,1.1042,-0.66928,0.54454,-1.8055,0.7308,0.85987,-0.63149,12.322,10.405,2.2796,2.008,16.749,0.71562,-1.418,-1.5108
1,-0.33652,7.7167,2.9212,0.4229,6.3173,3.6928,-11.996,5.7985,2.1299,12.965,5.6439,1.4872,-12.538,5.7088,-1.9179,14.747,5.4925,-0.87123,-13.264,5.5671,-3.1608,15.868,5.3929,-1.8043,-0.21998,2.6418,7.0982,1.8516,-14.851,0.81293,-2.3248,13.807,0.8231,-2.7691,-10.49,-14.15,-1.1474,8.7025,-15.851,-0.065189,-9.0901,-33.514,2.4494,4.4003,-39.687,2.3653,0.23988,2.6853,-0.48983,2.2794,2.7034,-0.38946,0.63693,7.387,0.65251,-0.21401,5.2211,0.056872,-0.54094,27.577,-2.0222,0.24016,24.047,-2.6645,1.5492,27.828,-2.6409,-1.7749,37.327,-2.6185,1.8037,3.5622,-0.31529,3.5032,0.3081,3.4883,-0.49489,-1.4145,3.6142,0.582,3.6664,0.40287,2.0136,-4.2376,0.15365,3.0568,3.8778,-0.59239,1.7451,-3.3165,1.8407,2.0631,0.41756,1.0163,1.4856,-1.2693,1.0076,1.5569,0.63077,1.0906,-0.28481,-0.096048,1.2093,0.24058,-0.72074,1.3649,-0.68442,1.0131,1.8509,-0.81543,-0.88226,-1.3417,-2.8544,1.101,-0.80012,-2.0473,-1.2681,1.0099,1.0868,1.0209,0.67496,1.0967,-1.0389,-0.019565,1.054,0.49122,-0.75023,0.82567,1.0825,0.79736,0.69785,1.2433,-0.7216,0.30553,-1.1544,0.91827,0.66063,-1.156,11.646,10.644,2.4228,1.8694,15.602,-1.8592,-1.4099,-1.6988
0,-0.37388,6.9709,0.49337,-1.3367,5.6325,1.5324,-13.699,5.1869,2.3468,12.882,5.3602,2.5062,-12.664,5.6952,-0.44892,14.598,5.4766,0.63507,-12.764,5.9973,-1.2898,16.07,5.3193,-0.13832,-1.3742,2.5181,4.4871,1.7786,-15.144,0.66976,-2.294,14.954,0.68309,-0.74837,-9.8075,-15,0.26875,8.5009,-16.454,0.44127,-8.0582,-34.39,2.7844,4.1654,-40.515,2.8612,0.89146,3.7986,-0.98816,-1.9509,4.1951,-0.70855,2.0364,10.624,-0.1989,0.80795,8.3304,-0.92242,0.59948,28.828,-1.7451,0.63659,25.891,-1.2502,2.0179,27.284,-1.4646,-0.67894,36.434,-0.74876,-0.32225,6.5976,0.20035,6.6662,0.95511,6.77,1.2525,0.065251,6.649,-0.2854,2.1647,2.012,0.91678,-2.6853,1.9124,1.01,2.5892,0.11543,-0.14602,-2.869,0.11628,-0.63549,0.89562,0.77617,0.18257,3.7855,0.73663,-0.081509,-2.0516,0.88117,0.46814,1.6565,0.69041,0.93958,-1.1915,1.3258,0.89,1.143,0.10223,1.1459,-1.0764,0.22544,-0.83001,1.1061,-1.4272,0.57193,1.6907,0.83949,-0.76728,0.86198,-2.1157,0.79874,-0.091393,0.17154,0.76617,-0.18709,-0.6,0.90654,0.77125,0.52347,1.0524,0.77783,-0.8258,1.4309,-0.5747,0.98279,1.3918,-0.47489,12.309,10.815,4.1227,3.4291,15.661,-1.966,-1.5621,-1.6305
1,-1.0084,6.905,0.59433,-0.19773,5.6071,1.3731,-14.635,5.0706,2.8922,12.111,5.2474,3.2899,-12.694,5.2638,-1.1131,13.468,5.2559,0.11242,-12.114,5.5793,-2.1636,14.409,5.1454,-0.85538,-1.1538,2.4265,4.2745,1.6627,-14.723,0.54589,-2.8757,14.039,0.54297,0.0040755,-10.005,-15.098,0.52686,8.5601,-16.598,0.91869,-8.3036,-34.502,2.9475,4.4126,-40.515,2.6865,-0.18027,3.7883,-0.0606,-1.3164,4.0555,-0.060962,0.40032,9.72,-0.23333,-1.0337,8.5196,-0.19337,-0.18776,28.022,-2.7217,0.090513,25.833,-1.8517,1.6588,26.86,-2.2528,-1.546,36.528,-1.9005,-0.50548,6.517,0.66729,6.6373,1.3198,6.5612,-0.86904,-0.40831,6.6624,0.12353,2.5435,1.7911,0.43695,-3.1028,1.6432,1.1406,2.9069,0.064562,-1.003,-3.1706,-0.071378,-1.1026,1.5431,0.9587,0.25369,1.9015,0.94051,-0.040559,-1.2551,1.0877,1.2506,1.5364,0.63866,1.5825,-0.98732,1.0158,0.30186,1.1798,-0.33284,0.90437,-0.96451,0.17335,-1.4605,1.1194,-1.282,-0.3825,0.47745,0.93142,0.25896,0.92466,-1.6485,0.92871,0.87252,0.15435,0.84837,-0.3472,-0.72013,0.97578,1.145,0.8003,1.0174,1.0017,-1.0718,1.2691,-0.056085,1.2398,1.4785,0.44181,11.904,10.854,4.196,3.6519,14.343,0.68047,0.54064,-1.673
0,-0.26368,6.8479,0.9518,-0.77853,5.4554,3.0615,-14.448,4.7411,3.0023,12.766,5.0219,4.1399,-14.285,5.0072,0.59078,14.615,5.2838,2.5368,-15.728,5.1153,0.098421,16.135,5.3481,2.0523,-2.5846,2.0575,6.2095,1.3169,-15.385,0.15643,-4.7047,14.968,0.17697,-0.33872,-11.054,-14.796,-0.47405,10.478,-16.229,-1.6687,-7.2191,-33.98,3.9355,5.1794,-39.773,1.2514,-0.53498,4.222,0.067561,-0.54683,4.5752,0.11983,-1.1928,10.695,1.2144,-0.073974,8.9481,1.2978,-1.6712,28.444,-0.94932,0.37076,26.3,-0.69042,-0.30872,26.495,-1.9238,-1.5826,36.439,-1.0939,-0.093362,6.9643,0.25503,7.0869,0.20516,6.7886,-1.7297,0.325,6.9016,-0.01482,2.7927,2.1253,0.4547,-3.453,2.4171,0.30141,3.0873,0.0075553,-0.88542,-3.5207,1.0062,-1.4251,1.5253,1.1624,0.72275,1.2782,1.1717,0.16078,-0.95211,1.1738,-0.14277,1.2773,1.1144,-0.29034,-0.78297,0.49007,0.76956,0.93744,0.57365,2.0875,-0.89532,-2.2166,0.33819,1.009,-1.0435,2.722,0.99425,1.1915,0.030091,1.1733,-1.1973,1.1718,2.6974,0.053291,1.1789,-2.1879,-0.36171,1.1949,1.3191,0.63914,1.2004,1.3573,-0.96664,1.4146,0.85595,0.90819,1.5086,0.30288,11.667,12.344,5.7589,5.1936,13.708,-1.9067,-1.5093,-1.8106
1,1.1909,6.6822,1.3491,0.20353,5.2533,3.7323,-13.836,4.5682,4.6477,13.197,4.7678,4.1007,-14.203,4.6806,1.4086,15.834,4.7325,2.362,-15.358,4.8685,0.70671,17.51,4.7866,1.5277,-1.0258,1.83,6.7135,1.112,-15.242,-0.016603,-3.422,14.225,-0.010422,-2.6821,-11.552,-14.798,0.78936,10.655,-16.382,-1.5697,-7.6552,-33.972,5.0905,5.5851,-39.919,1.4914,-0.34271,4.5735,-0.17573,-0.60443,5.0198,0.19186,-1.0516,10.657,1.6886,0.3015,8.8535,1.5651,-2.463,27.526,-0.31108,1.4228,25.633,-0.36142,-0.61742,26.609,-1.6596,-0.66832,36.597,-0.68658,0.21336,6.9781,0.063408,7.0052,0.41114,6.7625,-0.68568,-0.094112,6.8472,-0.70725,3.329,1.8254,0.50943,-3.6465,2.0793,0.64169,3.4582,-0.51608,-0.87418,-4.0563,0.2823,-1.3834,0.78472,1.1231,0.40217,0.66894,1.1369,0.30989,0.3973,1.241,-0.22734,0.64642,1.2138,-1.3868,-0.60038,0.89105,0.76388,0.82558,-0.5118,0.82789,-0.90347,-2.1228,0.51707,1.0303,-2.1388,1.5561,1.409,1.3073,0.33531,1.3414,0.32654,1.369,1.6045,-1.0054,1.3898,-1.3296,-0.48855,1.2923,1.3766,0.80649,1.3566,1.3907,-1.1564,1.1888,1.183,1.1266,0.97537,0.65442,10.675,10.127,5.2643,4.8016,13.935,-1.9615,-1.5381,-2.0175
0,-2.1901,5.86,0.041249,-1.1285,4.6034,2.5092,-13.25,4.0737,2.5733,11.021,4.1512,1.3573,-13.176,4.1397,1.1902,14.856,3.9153,0.47216,-13.507,4.1786,-0.233,15.22,3.7653,-0.57316,-0.32556,1.2399,5.7685,0.48469,-13.503,-0.55468,-2.259,13.208,-0.54954,-1.961,-9.937,-14.851,0.30312,10.698,-16.125,0.85095,-8.8532,-33.308,3.9432,6.1591,-39.196,3.7112,-0.33098,2.6891,0.82243,0.32141,3.2065,-0.18045,-2.3251,9.6677,2.5592,0.052983,6.7442,1.2929,-0.75842,29.185,-2.1408,0.50784,23.474,-2.6785,1.967,26.817,-2.6896,-2.3526,34.424,-2.4005,1.6745,6.3276,-0.63935,6.5654,-1.3106,6.2365,-1.3993,1.362,6.3438,-0.28093,4.9827,2.0924,1.1935,-5.5609,3.5999,1.4934,4.4406,-3.1764,0.69742,-5.2346,-1.1254,0.3922,0.88368,-0.98685,0.25815,-0.13476,-1.0435,0.19962,0.3013,-0.84217,1.2247,-1.0601,-1.0235,1.6038,1.1525,-0.023795,-1.171,-1.0287,-0.85093,0.20636,1.1307,-0.23255,0.1286,-1.0392,-0.77981,1.2106,-0.7499,-0.77527,-1.1328,-0.68916,0.87992,-0.67492,-0.70696,-1.0329,-0.68426,-0.58034,1.2148,-0.86865,-0.94948,-0.6185,-0.28238,-0.98779,0.95677,-0.73563,0.4334,-1.0356,-0.12628,-0.089947,11.581,10.929,2.6269,1.9592,15.609,-0.62236,-1.6789,-0.027468
1,-2.1785,5.2066,0.75757,-1.5464,3.8987,3.5429,-13.434,3.3018,2.8542,11.461,3.3644,2.3701,-13.334,3.1545,1.8448,14.701,2.9701,0.89637,-12.978,3.35,-0.013172,14.113,2.9615,-0.49977,-1.4761,0.24808,6.7323,-0.50938,-13.982,-1.608,-2.9216,13.923,-1.5893,-2.8504,-10.626,-17.136,-0.50971,9.9953,-18.649,0.038133,-9.1615,-36.398,3.8704,6.0563,-42.487,3.3459,-0.039832,3.2317,-0.070344,0.10083,3.8704,0.2857,-1.4782,9.605,3.1131,1.2146,6.6342,0.25497,-1.7229,27.471,-1.8025,1.3507,22.749,-3.2832,2.3184,26.53,-3.1157,-2.6639,34.459,-2.7535,3.6971,5.7053,0.018158,5.8351,-0.57623,5.5591,0.46873,0.53402,5.566,-1.8254,5.8,0.95277,-0.13492,-5.999,1.7651,0.69725,5.5025,-1.2285,-0.18477,-5.4598,-1.0003,-0.70183,1.0883,-1.0969,0.39883,0.12809,-1.1029,0.29063,0.58251,-0.94288,1.6012,0.023497,-1.0932,2.0423,0.93609,0.00093887,-1.4869,-0.82048,-0.19169,-0.42835,1.0777,-0.53296,-0.16339,-0.97368,-1.1833,1.5783,-0.64537,-1.0815,-0.25944,-1.0326,-0.14234,-1.0444,0.58521,0.2103,-1.0879,-2.4798,1.6752,-0.86099,-1.1762,-1.1146,-0.86407,-1.1876,1.377,-0.71078,0.82855,-1.2347,-0.53593,-0.65555,10.629,10.229,3.2546,2.671,14.394,-0.62165,-1.5347,-0.058965
