-0.07243623,0.7074316,3.63888,-0.08459965,0.5044447,3.655045,-0.2593841,0.4884343,3.641376,0.09955343,0.4785149,3.664602,-0.3865806,0.6749682,3.507462,0.2174977,0.6619242,3.515578,-0.2575378,0.8816963,3.440512,0.1156209,0.8819051,3.443048,-0.08230031,0.1699862,3.633732,-0.07946782,0.1132414,3.572271,-0.16118,0.03748118,3.54727,0.0003646663,0.03284454,3.559416,-0.1302916,-0.5667132,3.465614,-0.01741303,-0.5616877,3.480157,-0.1365005,-0.9742051,3.579486,-0.06070793,-0.9836277,3.598655
-0.07547373,0.6942455,3.63299,-0.08072154,0.5056886,3.653939,-0.247318,0.4277348,3.618958,0.09762355,0.4891775,3.665582,-0.3238862,0.670347,3.51756,0.1990306,0.6830693,3.51807,-0.2845181,0.912968,3.461896,0.06132515,0.8802173,3.43821,-0.08352239,0.1689883,3.632918,-0.07978141,0.1127118,3.571583,-0.1654049,0.03314471,3.557658,0.001428679,0.03328124,3.539299,-0.1319796,-0.5676954,3.467418,-0.01617021,-0.5632116,3.485615,-0.1348363,-0.9750258,3.581728,-0.0616268,-0.9837061,3.599784
-0.07857616,0.7267517,3.622359,-0.07486695,0.5399495,3.648566,-0.2454419,0.515977,3.655483,0.09103566,0.5140207,3.672048,-0.3524245,0.751831,3.493215,0.2040871,0.6944159,3.514392,-0.1807101,0.9186763,3.409803,0.04420051,0.9065932,3.470542,-0.08046753,0.205645,3.635286,-0.07860049,0.1558379,3.575608,-0.1528711,0.08613129,3.535449,-0.006065248,0.07680114,3.581947,-0.1294121,-0.5689559,3.493417,-0.01655181,-0.5538008,3.509674,-0.1339187,-0.9742777,3.581749,-0.05059859,-0.9823853,3.603833
-0.07049616,0.7728378,3.612501,-0.06557482,0.5975453,3.663986,-0.2549198,0.5639285,3.655737,0.09962031,0.5573567,3.667881,-0.4006873,0.7412813,3.501399,0.237987,0.7275609,3.521752,-0.2683223,0.9413716,3.420148,0.09498694,0.9552082,3.446039,-0.08135851,0.240804,3.643015,-0.08140241,0.1812523,3.580943,-0.1580312,0.1072664,3.54961,-0.009746192,0.0992934,3.57657,-0.1621698,-0.5621612,3.529274,-0.001196072,-0.5568891,3.545715,-0.1549825,-0.9725653,3.553152,-0.04067963,-0.9738399,3.592537
-0.06263182,0.8240315,3.619258,-0.07130348,0.6415429,3.655811,-0.2603398,0.5900766,3.65708,0.1205359,0.6021742,3.675676,-0.455447,0.7407023,3.516976,0.270336,0.7906256,3.531215,-0.3664137,0.9466968,3.39473,0.1764691,0.9979751,3.415882,-0.07357022,0.2890941,3.651008,-0.07107878,0.2312596,3.592313,-0.1516817,0.1436946,3.567183,0.009034051,0.1448523,3.583678,-0.1749223,-0.5330659,3.540989,0.01476916,-0.532315,3.559494,-0.1635419,-0.9676199,3.547961,-0.0001365594,-0.93603,3.580001
-0.06123168,0.84605,3.61816,-0.07352161,0.6628363,3.652806,-0.2557868,0.5977085,3.653763,0.1177735,0.606023,3.676117,-0.4657544,0.7362981,3.528399,0.3108344,0.7927421,3.53309,-0.501839,0.9416317,3.37795,0.2856291,1.020178,3.420633,-0.07563277,0.293952,3.64977,-0.07225014,0.2333865,3.591174,-0.1517877,0.1488011,3.566762,0.005346918,0.1506708,3.582257,-0.1973334,-0.5234281,3.553668,0.03591096,-0.5075378,3.574013,-0.2097439,-0.9584823,3.547051,0.02295824,-0.9160867,3.580098
-0.06369978,0.8738461,3.629118,-0.07190072,0.6872853,3.656201,-0.2569416,0.6208477,3.649852,0.1160233,0.6136882,3.679243,-0.4935644,0.7137618,3.557086,0.3583191,0.7377111,3.566038,-0.5904563,0.9448587,3.368284,0.4134478,0.945363,3.425426,-0.07760835,0.3210675,3.650878,-0.07353261,0.2581932,3.591654,-0.1501434,0.1803281,3.560189,0.00221918,0.1697323,3.589554,-0.2049364,-0.495111,3.556351,0.04145479,-0.4930639,3.576645,-0.2478351,-0.906317,3.557958,0.06902435,-0.9007063,3.596459
-0.06044746,0.883929,3.627411,-0.06735685,0.6986783,3.658344,-0.2569849,0.6294414,3.651223,0.1155818,0.6149982,3.679732,-0.5108389,0.6685611,3.582342,0.3546994,0.6384788,3.587011,-0.70892,0.8337722,3.377037,0.4948988,0.8472319,3.445433,-0.07815396,0.3231902,3.651293,-0.07444373,0.2598368,3.59187,-0.1520934,0.1825587,3.561929,0.000652737,0.1718134,3.589194,-0.2381975,-0.47296,3.56457,0.05190342,-0.4844545,3.582027,-0.291723,-0.875673,3.563367,0.08725944,-0.9046236,3.612175
-0.06305579,0.88572,3.624038,-0.06934749,0.7015171,3.657915,-0.2567988,0.6290881,3.651246,0.1175553,0.6167098,3.676091,-0.5621721,0.6085314,3.584281,0.3877757,0.6199398,3.596961,-0.7247124,0.7279912,3.421631,0.5691675,0.7525567,3.475818,-0.07743128,0.3236983,3.651579,-0.074218,0.2600645,3.592046,-0.1520475,0.1822473,3.563029,0.002346294,0.1726249,3.58923,-0.2413482,-0.4730397,3.56563,0.06738562,-0.4729929,3.591277,-0.3296213,-0.8796753,3.609996,0.1370751,-0.8957356,3.616123
-0.06117778,0.8837801,3.628096,-0.07020716,0.6978179,3.657602,-0.2630653,0.6140469,3.652582,0.1168662,0.6130781,3.674381,-0.5100345,0.5361499,3.651369,0.3962192,0.5505812,3.59683,-0.772874,0.5658503,3.428965,0.6256321,0.6285049,3.478426,-0.07672184,0.3220013,3.651881,-0.07420781,0.2584164,3.592294,-0.1530427,0.1767218,3.564855,0.002966857,0.1713041,3.589017,-0.2620162,-0.4896911,3.569871,0.08907101,-0.4751348,3.592716,-0.3420883,-0.8763222,3.609924,0.1462276,-0.8963406,3.621955
-0.06633588,0.8620862,3.624626,-0.06968188,0.6782873,3.660273,-0.2664136,0.5750929,3.659442,0.1195191,0.5919993,3.678128,-0.5493793,0.4350994,3.648656,0.3798127,0.4611466,3.626448,-0.7589628,0.4112488,3.502415,0.6027825,0.4535075,3.502029,-0.07485736,0.3055597,3.653365,-0.07329065,0.2424805,3.593472,-0.1536978,0.1533048,3.570532,0.005418233,0.1575066,3.586045,-0.2749889,-0.4944394,3.576412,0.09816831,-0.4748886,3.592531,-0.3965923,-0.8969925,3.635247,0.1892907,-0.9093834,3.662101
-0.07314836,0.8060032,3.61551,-0.07360712,0.6263516,3.66061,-0.2826231,0.5229323,3.668669,0.1104733,0.5363714,3.68476,-0.5520619,0.3322329,3.658954,0.3335552,0.3839177,3.67709,-0.7415407,0.2129791,3.536082,0.547432,0.314412,3.535338,-0.07839354,0.2645785,3.652849,-0.07716084,0.2045434,3.592772,-0.1601897,0.1186891,3.569368,0.004393203,0.1151039,3.582859,-0.2793348,-0.4942445,3.574869,0.1248104,-0.5152974,3.590006,-0.4350917,-0.8612943,3.638444,0.215774,-0.9362202,3.678625
-0.06722261,0.7498016,3.626218,-0.07605641,0.5642594,3.658376,-0.2690367,0.4524455,3.664419,0.1227857,0.4780652,3.701682,-0.4810146,0.2209517,3.673424,0.3097853,0.2887923,3.687551,-0.6926304,0.05420898,3.55595,0.5038655,0.1598336,3.586018,-0.0753652,0.2005022,3.651782,-0.07010689,0.1396119,3.591979,-0.155025,0.04999975,3.562868,0.01727133,0.05363206,3.587698,-0.2857459,-0.4986039,3.562472,0.1295929,-0.5220368,3.584674,-0.4473254,-0.8740183,3.644536,0.2337581,-0.9465033,3.696946
-0.0738219,0.6940731,3.635672,-0.06495319,0.5066833,3.662098,-0.2960346,0.3912014,3.676866,0.120092,0.4144586,3.706175,-0.4366204,0.1392231,3.680372,0.2935338,0.151036,3.699955,-0.5691374,-0.06850488,3.631373,0.479694,-0.01111465,3.581589,-0.07585425,0.1421454,3.654612,-0.07432208,0.08112559,3.594486,-0.1641649,-0.01194443,3.565349,0.01142931,-0.01164935,3.587824,-0.304909,-0.5470182,3.54455,0.1324344,-0.539521,3.570467,-0.4839619,-0.9461346,3.671961,0.2427459,-0.9458156,3.706329
-0.07515243,0.6445938,3.635529,-0.08075286,0.4496928,3.65428,-0.2682749,0.3311822,3.651518,0.1079315,0.3431937,3.708355,-0.3801992,0.08181535,3.672444,0.217804,0.08782915,3.718442,-0.4557696,-0.1548685,3.645283,0.3465481,-0.1194186,3.655427,-0.0838922,0.07421379,3.651407,-0.07552256,0.009931654,3.592503,-0.1568548,-0.07509277,3.565731,0.007817449,-0.07385554,3.590047,-0.3075883,-0.5576463,3.54248,0.1359276,-0.557921,3.561671,-0.4849133,-0.9477755,3.674918,0.240957,-0.947487,3.706766
-0.0732839,0.6227217,3.637446,-0.08673135,0.415929,3.654426,-0.2524258,0.3078952,3.642694,0.1058874,0.3344049,3.712359,-0.3244636,-0.005111866,3.647593,0.1847481,0.009056181,3.718256,-0.3829167,-0.2468632,3.633633,0.2615824,-0.2244892,3.666297,-0.08964024,0.04704356,3.656775,-0.07904334,-0.016807,3.599033,-0.1556393,-0.095906,3.575917,0.001034567,-0.09322494,3.594824,-0.3120696,-0.5762311,3.541489,0.1374502,-0.5744193,3.55878,-0.4840038,-0.9487574,3.678738,0.222547,-0.9307388,3.698091
-0.07315671,0.6223151,3.637546,-0.08615367,0.416409,3.654459,-0.2308375,0.3024838,3.632389,0.1044663,0.3305055,3.713394,-0.3008737,0.03627816,3.64222,0.1711862,0.01104174,3.717449,-0.347958,-0.2200001,3.633202,0.1968632,-0.2332066,3.663647,-0.09117245,0.04658935,3.657431,-0.07817996,-0.01788391,3.600542,-0.1525484,-0.09569104,3.575987,-0.001132916,-0.09577021,3.604,-0.3101687,-0.5745961,3.543713,0.1340436,-0.5766069,3.559752,-0.4840312,-0.9449472,3.680263,0.2348436,-0.9567242,3.722718
-0.07434957,0.6556481,3.626441,-0.067479,0.468822,3.653412,-0.2511588,0.3575621,3.65263,0.1070464,0.3569882,3.713181,-0.3057466,0.04010476,3.642975,0.1623554,0.04176205,3.716784,-0.3532389,-0.2041309,3.629489,0.2059138,-0.1984746,3.654502,-0.08103291,0.08409601,3.660499,-0.07297166,0.01565577,3.603245,-0.1507631,-0.06924179,3.577876,0.003426451,-0.06625377,3.605358,-0.3011803,-0.5628742,3.556738,0.130556,-0.5538429,3.568646,-0.4830577,-0.9464139,3.684146,0.2358771,-0.9554967,3.721361
-0.06262901,0.7129326,3.624491,-0.06087615,0.5286071,3.664615,-0.2363989,0.4159693,3.645072,0.1123357,0.4188545,3.710732,-0.3540826,0.108429,3.652313,0.1833887,0.09740119,3.713828,-0.4448364,-0.1172121,3.584978,0.2303728,-0.1745547,3.638414,-0.06806383,0.1410005,3.662635,-0.05797562,0.07370514,3.604085,-0.1349312,-0.006248242,3.57507,0.01998844,-0.004511958,3.607059,-0.3106726,-0.564025,3.590851,0.1368386,-0.542007,3.59738,-0.4744487,-0.9431947,3.667213,0.2335046,-0.9527884,3.713257
-0.06191003,0.7696306,3.624336,-0.05864444,0.5893415,3.667375,-0.2336134,0.4717282,3.651112,0.1178213,0.4968197,3.707939,-0.4062098,0.1843121,3.656542,0.2085881,0.1736746,3.709183,-0.5116861,-0.03008129,3.571949,0.3225358,-0.05589884,3.633399,-0.06290966,0.2145285,3.659695,-0.05459507,0.1512107,3.599832,-0.133193,0.06910999,3.562286,0.02550356,0.07094465,3.607025,-0.2863244,-0.479996,3.596476,0.1382025,-0.5171793,3.623287,-0.4339836,-0.8985273,3.640604,0.2273863,-0.927114,3.68775
-0.06425123,0.8285809,3.624158,-0.06164533,0.6409432,3.665391,-0.2425329,0.5364169,3.658262,0.1115754,0.5367841,3.693298,-0.4416355,0.2644262,3.63652,0.2705967,0.2442904,3.694625,-0.6221779,0.121226,3.523981,0.4605639,0.0317492,3.555488,-0.06232133,0.2502992,3.658582,-0.05631395,0.1834103,3.598412,-0.1334973,0.1022531,3.56861,0.02224289,0.1092577,3.598347,-0.2862592,-0.4760866,3.596793,0.1338505,-0.5037309,3.625059,-0.4212227,-0.8944659,3.635738,0.2179345,-0.9063758,3.669812
-0.05502756,0.8540345,3.640732,-0.05410095,0.6688831,3.671647,-0.249783,0.5701237,3.666342,0.122875,0.5676086,3.696723,-0.5011259,0.3733716,3.624987,0.2904492,0.3475843,3.66686,-0.6898791,0.2371337,3.495431,0.4890286,0.1860527,3.532588,-0.06035588,0.2899582,3.661785,-0.05671791,0.2266183,3.600904,-0.1348636,0.1423418,3.576438,0.02033747,0.1364268,3.59398,-0.2791111,-0.4709367,3.596368,0.1264696,-0.4936782,3.62385,-0.3696668,-0.8408288,3.624657,0.2066253,-0.8981739,3.669188
-0.05314334,0.882533,3.647724,-0.05405863,0.6977444,3.679821,-0.2522732,0.5872144,3.6644,0.1286088,0.5833357,3.689758,-0.493355,0.448228,3.631309,0.3528187,0.3784476,3.633132,-0.6968101,0.4077367,3.478857,0.5439007,0.2892112,3.47567,-0.05878004,0.304742,3.665934,-0.05567298,0.2389131,3.60438,-0.1356343,0.1538658,3.578989,0.02415219,0.1524088,3.597668,-0.2668278,-0.4731737,3.589734,0.1232878,-0.4920876,3.628442,-0.3303525,-0.8623749,3.613216,0.1487815,-0.8547381,3.678034
